id,ufcstats_id,sherdog_id,bestfightodds_id,ufc_id,wikipedia_url,name,event_order
44395-ufc-214,ff9578cdbfabd323,57825,ufc-214-cormier-vs-jones-2-1303,ufc-214,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 214: Cormier vs. Jones 2,407
45713-ufc-fight-night,f4a031ac205ac580,60029,ufc-fight-night-114-pettis-vs-moreno-1307,ufc-fight-night-mexico-city-2017,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 114: Pettis vs. Moreno,408
44728-ufc-fight-night,a3244e3238541482,58751,,ufc-fight-night-rotterdam-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Struve_vs._Volkov,UFC Fight Night 115: Volkov vs. Struve,409
44084-ufc-216,d86e913c548c07c2,59759,ufc-215-johnson-vs-borg-1308,UFC-215,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 215: Nunes vs. Shevchenko 2,410
46943-ufc-fight-night-116,1979c80150f630c4,61995,ufc-fight-night-116-rockhold-vs-branch-1343,ufc-fight-night-pittsburgh-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rockhold_vs._Branch,UFC Fight Night 116: Rockhold vs. Branch,411
45800-ufc-fight-night,9211aae062b799d6,60113,,ufc-fight-night-japan-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Shogun_vs._Saint_Preux_2,UFC Fight Night 117: St. Preux vs. Okami,412
46805-ufc-216,cc5834a495d1ea08,61983,ufc-216-ferguson-vs-lee-1341,UFC-216,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 216: Ferguson vs. Lee,413
44729-ufc-fight-night,d6b68eaf4b68b160,58753,ufc-fight-night-118-cerrone-vs-till-1356,ufc-fight-night-poland-2017,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 118: Cowboy vs. Till,414
47279-ufc-fight-night-119,a7724f51e32e763e,61997,ufc-fight-night-119-machida-vs-brunson-1352,ufc-fight-night-brazil-oct-28-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Machida_vs._Brunson,UFC Fight Night 119: Machida vs. Brunson,415
46980-ufc,a25b71fe5e31fa97,61989,ufc-217-bisping-vs-st-pierre-1348,UFC-217,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 217: Bisping vs. St. Pierre,416
47253-ufc-fight-night,d856a0080ac09ed7,62649,ufc-fight-night-120-poirier-vs-pettis-1353,ufc-fight-night-norfolk-nov-11-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Poirier_vs._Pettis,UFC Fight Night 120: Poirier vs. Pettis,417
46847-ufc-fight-night,caced97768818230,61985,ufc-fight-night-121-werdum-vs-tybura-1354,ufc-fight-night-sydney-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Hunt_vs._Tybura,UFC Fight Night 121: Werdum vs. Tybura,418
47252-ufc-fight-night,e7bc606d269896aa,62001,ufc-fight-night-122-bisping-vs-gastelum-1363,ufc-fight-night-shanghai-nov-25-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Silva_vs._Gastelum,UFC Fight Night 122: Bisping vs. Gastelum,419
47254-the-ultimate-fighter-26-finale,30e8b4505f5ccf92,61987,ufc-the-ultimate-fighter-26-finale-1364,the-ultimate-fighter-finale-dec-1-2017,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 26 Finale,420
47255-ufc-218,9e30f69cc0869301,61991,ufc-218-holloway-vs-aldo-2-1368,UFC-218,https://en.wikipedia.org/wiki/UFC_218,UFC 218: Holloway vs. Aldo 2,421
47256-ufc-fight-night,bcd124bcd3d5be46,62623,ufc-fight-night-123-swanson-vs-ortega-1386,ufc-fight-night-fresno-dec-9-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Swanson_vs._Ortega,UFC Fight Night 123: Swanson vs. Ortega,422
47257-ufc-fight-night,eaa0a728cc91ef60,62621,ufc-on-fox-26-lawler-vs-dos-anjos-1365,ufc-fight-night-winnipeg-dec-16-2017,https://en.wikipedia.org/wiki/UFC_on_Fox:_Lawler_vs._dos_Anjos,UFC on FOX 26: Lawler vs. Dos Anjos,423
47258-ufc-219,04076783ca83d6ae,61993,ufc-219-cyborg-vs-holm-1387,UFC-219,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 219: Cyborg vs. Holm,424
48676-ufc,fc1868f56d3036eb,63765,ufc-fight-night-124-stephens-vs-choi-1408,ufc-fight-night-st-louis-january-14-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 124: Stephens vs. Choi,425
48687-ufc-220,02177caefe7c07d4,63763,ufc-220-miocic-vs-ngannou-1406,UFC-220,https://en.wikipedia.org/wiki/UFC_220,UFC 220: Miocic vs. N'Gannou,426
49007-ufc-fight-night-125,602bb270f2bdbf02,63969,ufc-on-fox-27-jacare-vs-brunson-2-1413,ufc-fight-night-charlotte-january-27-2018,https://en.wikipedia.org/wiki/UFC_on_Fox:_Jacaré_vs._Brunson_2,UFC on FOX 27: Jacare vs. Brunson 2,427
48880-ufc-fight-night-125,7cf20446453f852b,63767,ufc-fight-night-125-machida-vs-anders-1418,ufc-fight-night-belem-february-3-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 125: Machida vs. Anders,428
48688-ufc-221,15515e797aedc137,63769,ufc-221-romero-vs-rockhold-1411,UFC-221,https://en.wikipedia.org/wiki/UFC_221,UFC 221: Romero vs. Rockhold,429
49027-ufc-fight-night-127,d181689653115b6a,63971,ufc-fight-night-126-cerrone-vs-medeiros-1412,ufc-fight-night-austin-february-18-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 126: Cowboy vs. Medeiros,430
49028-ufc-fight-night-128,daa89f01e1c0f42a,63973,ufc-on-fox-28-stephens-vs-emmett-1425,ufc-fight-night-orlando-february-24-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 28: Emmett vs. Stephens,431
48689-ufc-222,7929be8290289a47,63771,ufc-222-cyborg-vs-kunitskaya-1422,UFC-222,https://en.wikipedia.org/wiki/UFC_222,UFC 222: Cyborg vs. Kunitskaya,432
49029-ufc-fight-night-129,eed2b71d77d95416,63975,ufc-fight-night-127-werdum-vs-volkov-1423,ufc-fight-night-london-march-17-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Werdum_vs._Volkov,UFC Fight Night 127: Werdum vs. Volkov,433
50149-ufc-223,49e7e05f902479ca,65291,ufc-223-ferguson-vs-khabib-1444,UFC-223,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 223: Khabib vs. Iaquinta,434
50283-ufc-fight-night,620be7e0712d431b,65327,ufc-on-fox-29-poirier-vs-gaethje-1446,ufc-fight-night-april-14-2018,https://en.wikipedia.org/wiki/UFC_on_Fox:_Gaethje_vs._Poirier,UFC on FOX 29: Poirier vs. Gaethje,435
50670-ufc-fight-night,ad99fa5325519169,65387,ufc-fight-night-128-barboza-vs-lee-1455,fight-night-atlantic-city-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 128: Barboza vs. Lee,436
50243-ufc-224,67ec58d7cf599835,65419,ufc-224-nunes-vs-pennington-1453,UFC-224,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 224: Nunes vs. Pennington,437
50992-ufc-fight-night,3144121470023e9a,65581,ufc-fight-night-129-maia-vs-usman-1468,fight-night-santiago-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 129: Maia vs. Usman,438
51805-ufc-fight-night,f5990c11974d8e9c,66253,ufc-fight-night-130-thompson-vs-till-1478,fight-night-liverpool-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Thompson_vs._Till,UFC Fight Night 130: Thompson vs. Till,439
50754-ufc-fight-night,d29b5c4f22c6357d,65423,ufc-fight-night-131-rivera-vs-moraes-1467,fight-night-utica-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rivera_vs._Moraes,UFC Fight Night 131: Rivera vs. Moraes,440
50751-ufc-225,2eae41f61776c60f,65421,ufc-225-whittaker-vs-romero-2-1459,UFC-225,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 225: Whittaker vs. Romero 2,441
51323-ufc-fight-night,ac5f67109accb482,67121,ufc-fight-night-132-cowboy-vs-edwards-1475,fight-night-asia-june-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cowboy_vs._Edwards,UFC Fight Night 132: Cowboy vs. Edwards,442
49920-the-ultimate-fighter-27-finale,8215e4fe24e8e81b,65583,ufc-the-ultimate-fighter-27-finale-tavares-vs-adesanya-1503,the-ultimate-fighter-finale-july-6-2018,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Undefeated,The Ultimate Fighter 27 Finale,443
49921-ufc-226,35585d970300d45a,65367,ufc-226-miocic-vs-cormier-1447,Ufc-226,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 226: Miocic vs. Cormier,444
52391-ufc-fight-night-133,b45d6b73f4ca4467,66971,ufc-fight-night-133-dos-santos-vs-ivanov-1504,fight-night-boise-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 133: Dos Santos vs. Ivanov,445
52081-ufc-fight-night,4f732e58ed907eff,66973,ufc-fight-night-134-shogun-vs-smith-1507,fight-night-hamburg-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 134: Shogun vs. Smith,446
52629-ufc-on-fox-30,322a56923b396b4d,66975,ufc-on-fox-30-alvarez-vs-poirier-1502,fight-night-canada-july-28-2018,https://en.wikipedia.org/wiki/UFC_on_Fox_30,UFC on FOX 30: Alvarez vs. Poirier 2,447
52344-ufc-227,03b1e846b09f721d,66977,ufc-227-dillashaw-vs-garbrandt-2-1492,ufc-227,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 227: Dillashaw vs. Garbrandt 2,448
52393-ufc-fight-night,c0342805a1948cbb,66979,ufc-fight-night-135-gaethje-vs-vick-1528,fight-night-lincoln-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Gaethje_vs._Vick,UFC Fight Night 135: Gaethje vs. Vick,449
53597-ufc-228,d5ae8074631762fc,69273,ufc-228-woodley-vs-till-1530,ufc-228,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 228: Woodley vs. Till,450
53264-ufc-fight-night,8d49545dadf9b919,68195,ufc-fight-night-136-hunt-vs-oleinik-1539,fight-night-moscow-sept-15-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 136: Hunt vs. Oleinik,451
53984-ufc-fight-night-137,852454c572675334,69275,ufc-fight-night-137-manuwa-vs-santos-1544,fight-night-sao-paulo-sept-22-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 137: Santos vs. Anders,452
49922-ufc-229,1ef0eae31904e534,69277,ufc-229-nurmagomedov-vs-mcgregor-1566,UFC-229,https://en.wikipedia.org/wiki/UFC_229,UFC 229: Khabib vs. McGregor,453
53697-ufc-fight-night,33a331684283900f,69279,ufc-fight-night-138-volkan-vs-smith-1564,ufc-moncton-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Volkan_vs._Smith,UFC Fight Night 138: Volkan vs. Smith,454
53519-ufc-230,20821819c401ced8,69281,ufc-230-cormier-vs-lewis-1562,UFC-230,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 230: Cormier vs. Lewis,455
53520-ufc-fight-night,42c96a9c4802e2e1,69283,ufc-fight-night-139-korean-zombie-vs-rodriguez-1559,ufc-denver-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Edgar_vs._Korean_Zombie,UFC Fight Night 139: Korean Zombie vs. Rodriguez,456
54134-ufc-fight-night-140,aa3153a9941b4d44,69285,ufc-fight-night-140-magny-vs-ponzinibbio-1578,ufc-south-america-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Magny_vs._Ponzinibbio,UFC Fight Night 140: Magny vs. Ponzinibbio,457
54135-ufc-fight-night-141,de25520d54eab12d,69287,ufc-fight-night-141-blaydes-vs-ngannou-2-1579,ufc-china-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Blaydes_vs._Ngannou_2,UFC Fight Night 141: Blaydes vs. N'Gannou 2,458
54136-the-ultimate-fighter-28-finale,c7ac79839e86ce33,69289,ufc-the-ultimate-fighter-28-finale-dos-anjos-vs-usman-1586,tuf-28-finale-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 28 Finale,459
54137-ufc-fight-night-142,d1d20e651e6cbc02,69291,ufc-fight-night-142-dos-santos-vs-tuivasa-1574,ufc-australia-2018,https://en.wikipedia.org/wiki/UFC_Fight_Night:_dos_Santos_vs._Tuivasa,UFC Fight Night 142: Dos Santos vs. Tuivasa,460
54119-ufc-231,2a74bbba57058f12,69293,ufc-231-holloway-vs-ortega-1584,UFC-231,https://en.wikipedia.org/wiki/UFC_231,UFC 231: Holloway vs. Ortega,461
54138-ufc-fight-night-143,7a703c565ccaa18f,69295,ufc-on-fox-31-lee-vs-iaquinta-2-1587,ufc-milwaukee-2018,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 31: Lee vs. Iaquinta 2,462
49923-ufc-232,c046100aea0dba9a,69297,ufc-232-jones-vs-gustafsson-2-1583,UFC-232,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 232: Jones vs. Gustafsson 2,463
55048-ufc-fight-night,d4da8995fc91e7ef,72019,ufc-on-espn-1-cejudo-vs-dillashaw-1623,ufc-fight-night-brooklyn-jan-19-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Cejudo_vs._Dillashaw,UFC on ESPN+ 1: Cejudo vs. Dillashaw,464
56348-ufc-fight-night-144,84283233ec42be5f,72023,ufc-on-espn-2-assuncao-vs-moraes-2-1628,ufc-fight-night-brazil-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Assunção_vs._Moraes_2,UFC on ESPN+ 2: Assunção vs. Moraes 2,465
56334-ufc-234,b5882371e2a3900d,72011,ufc-234-whittaker-vs-gastelum-1620,ufc-234,https://en.wikipedia.org/wiki/UFC_234,UFC 234: Adesanya vs. Silva,466
56349-ufc-fight-night-145,a7a79b8efbceaaac,72025,ufc-on-espn-1-ngannou-vs-velasquez-1637,ufc-fight-night-phoenix-2019,https://en.wikipedia.org/wiki/UFC_on_ESPN_1,UFC on ESPN 1: N'Gannou vs. Velasquez,467
56350-ufc-fight-night-146,6546af7ab545b90c,72051,ufc-on-espn-3-blachowicz-vs-santos-1638,ufc-fight-night-czech-republic-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 3: Błachowicz vs. Santos,468
56351-ufc-235,2d5fbe2103f97053,72027,ufc-235-jones-vs-smith-1625,ufc-235,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 235: Jones vs. Smith,469
56352-ufc-fight-night-147,e96d8538d3f9d0ed,72029,ufc-on-espn-4-lewis-vs-dos-santos-1639,ufc-fight-night-march-9-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lewis_vs._dos_Santos,UFC on ESPN+ 4: Lewis vs. Dos Santos,470
56327-ufc-fight-night,80eacd4da0617c57,72031,ufc-on-espn-5-till-vs-masvidal-1626,ufc-fight-night-london-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 5: Till vs. Masvidal,471
56353-ufc-fight-night-149,487c170da059857d,72033,ufc-on-espn-6-thompson-vs-pettis-1654,ufc-fight-night-march-23-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Thompson_vs._Pettis,UFC on ESPN+ 6: Thompson vs. Pettis,472
56354-ufc-fight-night-150,9649d75defe0dedb,72035,ufc-on-espn-2-barboza-vs-gaethje-1648,ufc-fight-night-march-30-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN 2: Barboza vs. Gaethje,473
57504-ufc-236,b0550072e5f0afa7,73333,ufc-236-holloway-vs-poirier-2-1666,ufc-236,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 236: Holloway vs. Poirier 2,474
57505-ufc-on-espn-7,7dcf06c1967801c1,73335,ufc-on-espn-7-volkov-vs-overeem-1673,ufc-fight-night-april-20-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Volkov_vs._Overeem,UFC on ESPN+ 7: Overeem vs. Oleinik,475
57506-ufc-on-espn-3,c912f676692c353a,73337,ufc-on-espn-3-romero-vs-jacare-2-1657,ufc-fight-night-april-27-2019,https://en.wikipedia.org/wiki/UFC_on_ESPN:_Jacaré_vs._Hermansson,UFC on ESPN+ 8: Jacare vs. Hermansson,476
57507-ufc-on-espn-8,351264d11286d09a,73339,ufc-on-espn-9-iaquinta-vs-cowboy-1672,ufc-fight-night-may-04-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Iaquinta_vs._Cowboy,UFC on ESPN+ 9: Iaquinta vs. Cowboy,477
57508-ufc-237,9de7c97e1c0d7927,73341,ufc-237-namajunas-vs-andrade-1647,ufc-237,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 237: Namajunas vs. Andrade,478
57509-ufc-on-espn-9,6b8f28da9a483049,73343,ufc-on-espn-10-dos-anjos-vs-lee-1674,ufc-fight-night-rochester,https://en.wikipedia.org/wiki/UFC_Fight_Night:_dos_Anjos_vs._Lee,UFC on ESPN+ 10: Dos Anjos vs. Lee,479
57510-ufc-on-espn-10,cbc071cb20ea59c7,73345,ufc-on-espn-11-gustafsson-vs-smith-1676,ufc-fight-night-stokgolm,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 11: Gustafsson vs. Smith,480
58449-ufc-238,e31502e3f79d00c5,73347,ufc-238-cejudo-vs-moraes-1677,ufc-238,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 238: Cejudo vs. Moraes,481
57512-ufc-on-espn-11,b16a7e6a627e9789,73349,ufc-on-espn-12-moicano-vs-the-korean-zombie-1680,ufc-fight-night-0,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Moicano_vs._Korean_Zombie,UFC on ESPN+ 12: Moicano vs. Korean Zombie,482
57513-ufc-on-espn-4,c0c1bc0766df4c00,73351,ufc-on-espn-3-ngannou-vs-dos-santos-1687,ufc-fight-night-june-29-2019-minneapolis,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN 3: N'Gannou vs. Dos Santos,483
58831-ufc-239,6c9383ffab2725a5,75113,ufc-239-jones-vs-marreta-1686,ufc-239,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 239: Jones vs. Santos,484
59896-ufc-on-espn-13,2f8f3c69522db931,76573,ufc-on-espn-13-de-randamie-vs-ladd-1714,ufc-fight-night-july-13-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_de_Randamie_vs._Ladd,UFC on ESPN+ 13: De Randamie vs. Ladd,485
60311-ufc-on-espn-4,9e0f28d1f639ad73,76575,ufc-on-espn-4-dos-anjos-vs-edwards-1717,ufc-fight-night-july-20-2019,https://en.wikipedia.org/wiki/UFC_on_ESPN:_dos_Anjos_vs._Edwards,UFC on ESPN 4: Dos Anjos vs. Edwards,486
59521-ufc-240,abcf7e55a0a9ed89,76577,ufc-240-holloway-vs-edgar-1713,ufc-240,https://en.wikipedia.org/wiki/UFC_240,UFC 240: Holloway vs. Edgar,487
60312-ufc-on-espn-5-covington-vs-lawler,03da33a102d9a45f,76579,ufc-on-espn-5-covington-vs-lawler-1734,ufc-fight-night-august-03-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN 5: Covington vs. Lawler,488
60313-ufc-on-espn-14,e5d03e4d966126bd,76581,ufc-on-espn-14-shevchenko-vs-carmouche-2-1724,ufc-fight-night-august-10-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Shevchenko_vs._Carmouche,UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,489
59522-ufc-241,70167689d6a01793,76383,ufc-241-cormier-vs-miocic-2-1709,ufc-241,https://en.wikipedia.org/wiki/UFC_241,UFC 241: Cormier vs. Miocic 2,490
60314-ufc-on-espn-15,2c104b7e59a72629,76583,ufc-on-espn-15-andrade-vs-zhang-1733,ufc-fight-night-august-31-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 15: Andrade vs. Zhang,491
60004-ufc-242,a79bfbc01b2264d6,76401,ufc-242-khabib-vs-poirier-1715,ufc-242,https://en.wikipedia.org/wiki/UFC_242,UFC 242: Khabib vs. Poirier,492
60315-ufc-on-espn-16,4834ff149dc9542a,76585,ufc-on-espn-16-cowboy-vs-gaethje-1735,ufc-fight-night-september-14-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 16: Cowboy vs. Gaethje,493
60316-ufc-on-espn-17,94a5aaf573f780ad,76587,ufc-on-espn-17-rodriguez-vs-stephens-1753,ufc-fight-night-septemer-21-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rodríguez_vs._Stephens,UFC on ESPN+ 17: Rodriguez vs. Stephens,494
60317-ufc-on-espn-18,1bf49bf829964144,76589,ufc-on-espn-18-hermansson-vs-cannonier-1747,ufc-fight-night-september-28-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Hermansson_vs._Cannonier,UFC on ESPN+ 18: Hermansson vs. Cannonier,495
60318-ufc-243,3cf68c1d17f66af7,76591,ufc-243-whittaker-vs-adesanya-1752,ufc-243,https://en.wikipedia.org/wiki/UFC_243,UFC 243: Whittaker vs. Adesanya,496
60319-ufc-on-espn-19,0941df56f6ac954b,76593,ufc-on-espn-19-joanna-vs-waterson-1751,ufc-fight-night-october-12-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 19: Joanna vs. Waterson,497
60320-ufc-on-espn-2,3ae10ac4df3df05c,76595,ufc-on-espn-6-reyes-vs-weidman-1764,ufc-fight-night-october-18-2019,https://en.wikipedia.org/wiki/UFC_on_ESPN:_Reyes_vs._Weidman,UFC on ESPN 6: Reyes vs. Weidman,498
60321-ufc-on-espn-20,df05aa15b2d66f57,76597,ufc-on-espn-20-maia-vs-askren-1793,ufc-fight-night-october-26-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 20: Maia vs. Askren,499
60322-ufc-244,fd87b1bbfcde9d5e,76599,ufc-244-masvidal-vs-diaz-1771,ufc-244,https://en.wikipedia.org/wiki/UFC_244,UFC 244: Masvidal vs. Diaz,500
61626-ufc-on-espn-21,8d5daf67983b65ba,79823,ufc-on-espn-21-zabit-vs-kattar-1795,ufc-fight-night-november-9-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 21: Magomedsharipov vs. Kattar,501
60323-ufc-on-espn-21,81ca2c245b19b3c5,76601,ufc-on-espn-22-blachowicz-vs-jacare-1755,ufc-fight-night-november-16-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Błachowicz_vs._Jacaré,UFC on ESPN+ 22: Blachowicz vs. Jacare,502
60325-ufc-on-espn-6,b09890ba7ce1d1e2,76605,ufc-on-espn-7-overeem-vs-rozenstruik-1785,ufc-fight-night-december-7-2019,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN 7: Overeem vs. Rozenstruik,503
60326-ufc-245,4565d435005319c0,76607,ufc-245-usman-vs-covington-1787,ufc-245,https://en.wikipedia.org/wiki/UFC_245,UFC 245: Usman vs. Covington,504
60327-ufc-on-espn-23,74fefd43f073cd2f,76609,ufc-on-espn-23-edgar-vs-the-korean-zombie-1803,ufc-fight-night-december-21-2019,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Ortega_vs._Korean_Zombie,UFC on ESPN+ 23: Edgar vs. Korean Zombie,505
63997-ufc-fight-night,0c1773639c795466,82425,ufc-246-mcgregor-vs-cowboy-1839,ufc-246,https://en.wikipedia.org/wiki/UFC_246,UFC 246: McGregor vs. Cerrone,506
64361-ufc-on-espn-24,44aa652b181bcf68,82247,ufc-on-espn-24-blaydes-vs-dos-santos-1841,ufc-fight-night-raleigh-january-25-blaydes-jds,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Blaydes_vs._dos_Santos,UFC on ESPN+ 24: Blaydes vs. Dos Santos,507
64388-ufc-on-espn,b26d3e3746fb4024,82427,ufc-247-jones-vs-reyes-1837,ufc-247,https://en.wikipedia.org/wiki/UFC_247,UFC 247: Jones vs. Reyes,508
64635-ufc-on-espn,5df17b3620145578,82977,ufc-on-espn-25-anderson-vs-blachowicz-2-1848,ufc-fight-night-february-15-2020,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Anderson_vs._Błachowicz_2,UFC on ESPN+ 25: Anderson vs. Błachowicz 2,509
64478-ufc-on-espn,33b2f68ef95252e0,82983,ufc-on-espn-26-felder-vs-hooker-1846,ufc-fight-night-february-23-2020,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 26: Felder vs. Hooker,510
65142-ufc-on-espn-27,fc9a9559a05f2704,83479,ufc-on-espn-27-benavidez-vs-figueiredo-1862,ufc-fight-night-norfolk-february-29-2020,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on ESPN+ 27: Benavidez vs. Figueiredo,511
64599-ufc-248,0b5b6876c2a4723f,83251,ufc-248-adesanya-vs-romero-1849,ufc-248,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 248: Adesanya vs. Romero,512
