event_id,description,is_not,betsite,odds
1785,Exactly seven fights end in submission,0,SportBet,46800
1785,Exactly seven fights end in submission,1,5Dimes,-140400
1785,Exactly seven fights end in submission,1,SportBet,-140400
1785,Exactly seven fights go the distance,0,5Dimes,325
1785,Exactly seven fights go the distance,0,SportBet,325
1785,Exactly seven fights go the distance,1,5Dimes,-400
1785,Exactly seven fights go the distance,1,SportBet,-400
1785,Exactly six fights end in KO/TKO,0,5Dimes,870
1785,Exactly six fights end in KO/TKO,0,SportBet,870
1785,Exactly six fights end in KO/TKO,1,5Dimes,-1325
1785,Exactly six fights end in KO/TKO,1,SportBet,-1325
1785,Exactly six fights end in submission,0,5Dimes,8825
1785,Exactly six fights end in submission,0,SportBet,8825
1785,Exactly six fights end in submission,1,5Dimes,-24300
1785,Exactly six fights end in submission,1,SportBet,-24300
1785,Exactly six fights go the distance,0,5Dimes,300
1785,Exactly six fights go the distance,0,SportBet,300
1785,Exactly six fights go the distance,1,5Dimes,-360
1785,Exactly six fights go the distance,1,SportBet,-360
1785,Exactly ten fights go the distance,0,5Dimes,3200
1785,Exactly ten fights go the distance,0,SportBet,3200
1785,Exactly ten fights go the distance,1,5Dimes,-7400
1785,Exactly ten fights go the distance,1,SportBet,-7400
1785,Exactly three fights end in KO/TKO,0,5Dimes,280
1785,Exactly three fights end in KO/TKO,0,SportBet,280
1785,Exactly three fights end in KO/TKO,1,5Dimes,-340
1785,Exactly three fights end in KO/TKO,1,SportBet,-340
1785,Exactly three fights end in submission,0,5Dimes,350
1785,Exactly three fights end in submission,0,SportBet,350
1785,Exactly three fights end in submission,1,5Dimes,-440
1785,Exactly three fights end in submission,1,SportBet,-440
1785,Exactly three fights go the distance,0,5Dimes,1745
1785,Exactly three fights go the distance,0,SportBet,1745
1785,Exactly three fights go the distance,1,5Dimes,-3485
1785,Exactly three fights go the distance,1,SportBet,-3485
1785,Exactly two fights end in KO/TKO,0,5Dimes,480
1785,Exactly two fights end in KO/TKO,0,SportBet,480
1785,Exactly two fights end in KO/TKO,1,5Dimes,-660
1785,Exactly two fights end in KO/TKO,1,SportBet,-660
1785,Exactly two fights end in submission,0,5Dimes,210
1785,Exactly two fights end in submission,0,SportBet,210
1785,Exactly two fights end in submission,1,5Dimes,-250
1785,Exactly two fights end in submission,1,SportBet,-250
1785,Exactly two fights go the distance,0,5Dimes,6125
1785,Exactly two fights go the distance,0,SportBet,6125
1785,Exactly two fights go the distance,1,5Dimes,-15250
1785,Exactly two fights go the distance,1,SportBet,-15250
1785,No fights end in KO/TKO,0,5Dimes,7275
1785,No fights end in KO/TKO,0,SportBet,7275
1785,No fights end in KO/TKO,1,5Dimes,-19100
1785,No fights end in KO/TKO,1,SportBet,-19100
1785,No fights end in submission,0,5Dimes,665
1785,No fights end in submission,0,SportBet,665
1785,No fights end in submission,1,5Dimes,-1030
1785,No fights end in submission,1,SportBet,-1030
1785,Over 1.5 fights end in KO/TKO,0,5Dimes,-1940
1785,Over 1.5 fights end in KO/TKO,0,SportBet,-1940
1785,Over 1.5 fights end in submission,0,5Dimes,-175
1785,Over 1.5 fights end in submission,0,SportBet,-175
1785,Over 1.5 fights go the distance,0,5Dimes,-101100
1785,Over 1.5 fights go the distance,0,SportBet,-101100
1785,Over 10.5 fights go the distance,0,5Dimes,15800
1785,Over 10.5 fights go the distance,0,SportBet,15800
1785,Over 2.5 fights end in KO/TKO,0,5Dimes,-420
1785,Over 2.5 fights end in KO/TKO,0,SportBet,-420
1785,Over 2.5 fights end in submission,0,5Dimes,185
1785,Over 2.5 fights end in submission,0,SportBet,185
1785,Over 2.5 fights go the distance,0,5Dimes,-13100
1785,Over 2.5 fights go the distance,0,SportBet,-13100
1785,Over 3.5 fights end in KO/TKO,0,5Dimes,-130
1785,Over 3.5 fights end in KO/TKO,0,SportBet,-130
1785,Over 3.5 fights end in submission,0,5Dimes,575
1785,Over 3.5 fights end in submission,0,SportBet,575
1785,Over 3.5 fights go the distance,0,5Dimes,-2600
1785,Over 3.5 fights go the distance,0,SportBet,-2600
1785,Over 4.5 fights end in KO/TKO,0,5Dimes,220
1785,Over 4.5 fights end in KO/TKO,0,SportBet,220
1785,Over 4.5 fights end in submission,0,5Dimes,1870
1785,Over 4.5 fights end in submission,0,SportBet,1870
1785,Over 4.5 fights go the distance,0,5Dimes,-690
1785,Over 4.5 fights go the distance,0,SportBet,-690
1785,Over 5.5 fights end in KO/TKO,0,5Dimes,590
1785,Over 5.5 fights end in KO/TKO,0,SportBet,590
1785,Over 5.5 fights end in submission,0,5Dimes,7700
1785,Over 5.5 fights end in submission,0,SportBet,7700
1785,Over 5.5 fights go the distance,0,5Dimes,-230
1785,Over 5.5 fights go the distance,0,SportBet,-230
1785,Over 6.5 fights end in KO/TKO,0,5Dimes,1800
1785,Over 6.5 fights end in KO/TKO,0,SportBet,1800
1785,Over 6.5 fights end in submission,0,5Dimes,47000
1785,Over 6.5 fights end in submission,0,SportBet,47000
1785,Over 6.5 fights go the distance,0,5Dimes,115
1785,Over 6.5 fights go the distance,0,SportBet,115
1785,Over 7.5 fights end in KO/TKO,0,5Dimes,7200
1785,Over 7.5 fights end in KO/TKO,0,SportBet,7200
1785,Over 7.5 fights go the distance,0,5Dimes,305
1785,Over 7.5 fights go the distance,0,SportBet,305
1785,Over 8.5 fights end in KO/TKO,0,5Dimes,44800
1785,Over 8.5 fights end in KO/TKO,0,SportBet,44800
1785,Over 8.5 fights go the distance,0,5Dimes,840
1785,Over 8.5 fights go the distance,0,SportBet,840
1785,Over 9.5 fights go the distance,0,5Dimes,2800
1785,Over 9.5 fights go the distance,0,SportBet,2800
1785,Under 1.5 fights end in KO/TKO,0,5Dimes,1220
1785,Under 1.5 fights end in KO/TKO,0,SportBet,1220
1785,Under 1.5 fights end in submission,0,5Dimes,155
1785,Under 1.5 fights end in submission,0,SportBet,155
1785,Under 1.5 fights go the distance,0,5Dimes,33700
1785,Under 1.5 fights go the distance,0,SportBet,33700
1785,Under 10.5 fights go the distance,0,5Dimes,-47400
1785,Under 10.5 fights go the distance,0,SportBet,-47400
1785,Under 2.5 fights end in KO/TKO,0,5Dimes,335
1785,Under 2.5 fights end in KO/TKO,0,SportBet,335
1785,Under 2.5 fights end in submission,0,5Dimes,-225
1785,Under 2.5 fights end in submission,0,SportBet,-225
1785,Under 2.5 fights go the distance,0,5Dimes,5300
1785,Under 2.5 fights go the distance,0,SportBet,5300
1785,Under 3.5 fights end in KO/TKO,0,5Dimes,110
1785,Under 3.5 fights end in KO/TKO,0,SportBet,110
1785,Under 3.5 fights end in submission,0,5Dimes,-850
1785,Under 3.5 fights end in submission,0,SportBet,-850
1785,Under 3.5 fights go the distance,0,5Dimes,1420
1785,Under 3.5 fights go the distance,0,SportBet,1420
1785,Under 4.5 fights end in KO/TKO,0,5Dimes,-260
1785,Under 4.5 fights end in KO/TKO,0,SportBet,-260
1785,Under 4.5 fights end in submission,0,5Dimes,-3735
1785,Under 4.5 fights end in submission,0,SportBet,-3735
1785,Under 4.5 fights go the distance,0,5Dimes,495
1785,Under 4.5 fights go the distance,0,SportBet,495
1785,Under 5.5 fights end in KO/TKO,0,5Dimes,-880
1785,Under 5.5 fights end in KO/TKO,0,SportBet,-880
1785,Under 5.5 fights end in submission,0,5Dimes,-20400
1785,Under 5.5 fights end in submission,0,SportBet,-20400
1785,Under 5.5 fights go the distance,0,5Dimes,190
1785,Under 5.5 fights go the distance,0,SportBet,190
1785,Under 6.5 fights end in KO/TKO,0,5Dimes,-3600
1785,Under 6.5 fights end in KO/TKO,0,SportBet,-3600
1785,Under 6.5 fights end in submission,0,5Dimes,-141000
1785,Under 6.5 fights end in submission,0,SportBet,-141000
1785,Under 6.5 fights go the distance,0,5Dimes,-135
1785,Under 6.5 fights go the distance,0,SportBet,-135
1785,Under 7.5 fights end in KO/TKO,0,5Dimes,-18900
1785,Under 7.5 fights end in KO/TKO,0,SportBet,-18900
1785,Under 7.5 fights go the distance,0,5Dimes,-365
1785,Under 7.5 fights go the distance,0,SportBet,-365
1785,Under 8.5 fights end in KO/TKO,0,5Dimes,-134400
1785,Under 8.5 fights end in KO/TKO,0,SportBet,-134400
1785,Under 8.5 fights go the distance,0,5Dimes,-1290
1785,Under 8.5 fights go the distance,0,SportBet,-1290
1785,Under 9.5 fights go the distance,0,5Dimes,-6200
1785,Under 9.5 fights go the distance,0,SportBet,-6200
1787,Exactly eight fights end in KO/TKO,0,5Dimes,2600
1787,Exactly eight fights end in KO/TKO,0,SportBet,2600
1787,Exactly eight fights end in KO/TKO,1,5Dimes,-5400
1787,Exactly eight fights end in KO/TKO,1,SportBet,-5400
1787,Exactly eight fights go the distance,0,5Dimes,430
1787,Exactly eight fights go the distance,0,SportBet,430
1787,Exactly eight fights go the distance,1,5Dimes,-560
1787,Exactly eight fights go the distance,1,SportBet,-560
1787,Exactly five fights end in KO/TKO,0,5Dimes,315
1787,Exactly five fights end in KO/TKO,0,SportBet,315
1787,Exactly five fights end in KO/TKO,1,5Dimes,-380
1787,Exactly five fights end in KO/TKO,1,SportBet,-380
1787,Exactly five fights end in submission,0,5Dimes,2410
1787,Exactly five fights end in submission,0,SportBet,2410
1787,Exactly five fights end in submission,1,5Dimes,-4820
1787,Exactly five fights end in submission,1,SportBet,-4820
1787,Exactly five fights go the distance,0,5Dimes,473
1787,Exactly five fights go the distance,0,SportBet,473
1787,Exactly five fights go the distance,1,5Dimes,-645
1787,Exactly five fights go the distance,1,SportBet,-645
1787,Exactly four fights end in KO/TKO,0,5Dimes,289
1787,Exactly four fights end in KO/TKO,0,SportBet,289
1787,Exactly four fights end in KO/TKO,1,5Dimes,-349
1787,Exactly four fights end in KO/TKO,1,SportBet,-349
1787,Exactly four fights end in submission,0,5Dimes,812
1787,Exactly four fights end in submission,0,SportBet,812
1787,Exactly four fights end in submission,1,5Dimes,-1262
1787,Exactly four fights end in submission,1,SportBet,-1262
1787,Exactly four fights go the distance,0,5Dimes,990
1787,Exactly four fights go the distance,0,SportBet,990
1787,Exactly four fights go the distance,1,5Dimes,-1490
1787,Exactly four fights go the distance,1,SportBet,-1490
1787,Exactly nine fights end in KO/TKO,0,5Dimes,8875
1787,Exactly nine fights end in KO/TKO,0,SportBet,8875
1787,Exactly nine fights end in KO/TKO,1,5Dimes,-24500
1787,Exactly nine fights end in KO/TKO,1,SportBet,-24500
1787,Exactly nine fights go the distance,0,5Dimes,805
1787,Exactly nine fights go the distance,0,SportBet,805
1787,Exactly nine fights go the distance,1,5Dimes,-1255
1787,Exactly nine fights go the distance,1,SportBet,-1255
1787,Exactly one fight ends in KO/TKO,0,5Dimes,2650
1787,Exactly one fight ends in KO/TKO,0,SportBet,2650
1787,Exactly one fight ends in KO/TKO,1,5Dimes,-5600
1787,Exactly one fight ends in KO/TKO,1,SportBet,-5600
1787,Exactly one fight ends in submission,0,5Dimes,248
1787,Exactly one fight ends in submission,0,SportBet,248
1787,Exactly one fight ends in submission,1,5Dimes,-295
1787,Exactly one fight ends in submission,1,SportBet,-295
1787,Exactly seven fights end in KO/TKO,0,5Dimes,1040
1787,Exactly seven fights end in KO/TKO,0,SportBet,1040
1787,Exactly seven fights end in KO/TKO,1,5Dimes,-1580
1787,Exactly seven fights end in KO/TKO,1,SportBet,-1580
1787,Exactly seven fights go the distance,0,5Dimes,313
1787,Exactly seven fights go the distance,0,SportBet,313
1787,Exactly seven fights go the distance,1,5Dimes,-375
1787,Exactly seven fights go the distance,1,SportBet,-375
1787,Exactly six fights end in KO/TKO,0,5Dimes,483
1787,Exactly six fights end in KO/TKO,0,SportBet,483
1787,Exactly six fights end in KO/TKO,1,5Dimes,-665
1787,Exactly six fights end in KO/TKO,1,SportBet,-665
1787,Exactly six fights end in submission,0,5Dimes,8900
1787,Exactly six fights end in submission,0,SportBet,8900
1787,Exactly six fights end in submission,1,5Dimes,-24600
1787,Exactly six fights end in submission,1,SportBet,-24600
1787,Exactly six fights go the distance,0,5Dimes,323
1787,Exactly six fights go the distance,0,SportBet,323
1787,Exactly six fights go the distance,1,5Dimes,-395
1787,Exactly six fights go the distance,1,SportBet,-395
1787,Exactly ten fights end in KO/TKO,0,5Dimes,49800
1787,Exactly ten fights end in KO/TKO,0,SportBet,49800
1787,Exactly ten fights end in KO/TKO,1,5Dimes,-149400
1787,Exactly ten fights end in KO/TKO,1,SportBet,-149400
1787,Exactly ten fights go the distance,0,5Dimes,2018
1787,Exactly ten fights go the distance,0,SportBet,2018
1787,Exactly ten fights go the distance,1,5Dimes,-4030
1787,Exactly ten fights go the distance,1,SportBet,-4030
1787,Exactly three fights end in KO/TKO,0,5Dimes,414
1787,Exactly three fights end in KO/TKO,0,SportBet,414
1787,Exactly three fights end in KO/TKO,1,5Dimes,-522
1787,Exactly three fights end in KO/TKO,1,SportBet,-522
1787,Exactly three fights end in submission,0,5Dimes,353
1787,Exactly three fights end in submission,0,SportBet,353
1787,Exactly three fights end in submission,1,5Dimes,-443
1787,Exactly three fights end in submission,1,SportBet,-443
1787,Exactly three fights go the distance,0,5Dimes,2525
1787,Exactly three fights go the distance,0,SportBet,2525
1787,Exactly three fights go the distance,1,5Dimes,-5100
1787,Exactly three fights go the distance,1,SportBet,-5100
1787,Exactly two fights end in KO/TKO,0,5Dimes,859
1787,Exactly two fights end in KO/TKO,0,SportBet,859
1787,Exactly two fights end in KO/TKO,1,5Dimes,-1309
1787,Exactly two fights end in KO/TKO,1,SportBet,-1309
1787,Exactly two fights end in submission,0,5Dimes,210
1787,Exactly two fights end in submission,0,SportBet,210
1787,Exactly two fights end in submission,1,5Dimes,-250
1787,Exactly two fights end in submission,1,SportBet,-250
1787,Exactly two fights go the distance,0,5Dimes,9200
1787,Exactly two fights go the distance,0,SportBet,9200
1787,Exactly two fights go the distance,1,5Dimes,-25800
1787,Exactly two fights go the distance,1,SportBet,-25800
1787,No fights end in KO/TKO,0,5Dimes,17200
1787,No fights end in KO/TKO,0,SportBet,17200
1787,No fights end in KO/TKO,1,5Dimes,-51600
1787,No fights end in KO/TKO,1,SportBet,-51600
1787,No fights end in submission,0,5Dimes,665
1787,No fights end in submission,0,SportBet,665
1787,No fights end in submission,1,5Dimes,-1030
1787,No fights end in submission,1,SportBet,-1030
1787,Over 1.5 fights end in KO/TKO,0,5Dimes,-4895
1787,Over 1.5 fights end in KO/TKO,0,SportBet,-4895
1787,Over 1.5 fights end in submission,0,5Dimes,-185
1787,Over 1.5 fights end in submission,0,SportBet,-185
1787,Over 10.5 fights go the distance,0,5Dimes,6775
1787,Over 10.5 fights go the distance,0,SportBet,6775
1787,Over 11.5 fights go the distance,0,5Dimes,48900
1787,Over 11.5 fights go the distance,0,SportBet,48900
1787,Over 2.5 fights end in KO/TKO,0,5Dimes,-967
1787,Over 2.5 fights end in KO/TKO,0,SportBet,-967
1787,Over 2.5 fights end in submission,0,5Dimes,190
1787,Over 2.5 fights end in submission,0,SportBet,190
1787,Over 2.5 fights go the distance,0,5Dimes,-20600
1787,Over 2.5 fights go the distance,0,SportBet,-20600
1787,Over 3.5 fights end in KO/TKO,0,5Dimes,-270
1787,Over 3.5 fights end in KO/TKO,0,SportBet,-270
1787,Over 3.5 fights end in submission,0,5Dimes,581
1787,Over 3.5 fights end in submission,0,SportBet,581
1787,Over 3.5 fights go the distance,0,5Dimes,-3790
1787,Over 3.5 fights go the distance,0,SportBet,-3790
1787,Over 4.5 fights end in KO/TKO,0,5Dimes,101
1787,Over 4.5 fights end in KO/TKO,0,SportBet,101
1787,Over 4.5 fights end in submission,0,5Dimes,1900
1787,Over 4.5 fights end in submission,0,SportBet,1900
1787,Over 4.5 fights go the distance,0,5Dimes,-960
1787,Over 4.5 fights go the distance,0,SportBet,-960
1787,Over 5.5 fights end in KO/TKO,0,5Dimes,269
1787,Over 5.5 fights end in KO/TKO,0,SportBet,269
1787,Over 5.5 fights end in submission,0,5Dimes,7775
1787,Over 5.5 fights end in submission,0,SportBet,7775
1787,Over 5.5 fights go the distance,0,5Dimes,-275
1787,Over 5.5 fights go the distance,0,SportBet,-275
1787,Over 6.5 fights end in KO/TKO,0,5Dimes,685
1787,Over 6.5 fights end in KO/TKO,0,SportBet,685
1787,Over 6.5 fights end in submission,0,5Dimes,46300
1787,Over 6.5 fights end in submission,0,SportBet,46300
1787,Over 6.5 fights go the distance,0,5Dimes,-115
1787,Over 6.5 fights go the distance,0,SportBet,-115
1787,Over 7.5 fights end in KO/TKO,0,5Dimes,2055
1787,Over 7.5 fights end in KO/TKO,0,SportBet,2055
1787,Over 7.5 fights go the distance,0,5Dimes,226
1787,Over 7.5 fights go the distance,0,SportBet,226
1787,Over 8.5 fights end in KO/TKO,0,5Dimes,7700
1787,Over 8.5 fights end in KO/TKO,0,SportBet,7700
1787,Over 8.5 fights go the distance,0,5Dimes,570
1787,Over 8.5 fights go the distance,0,SportBet,570
1787,Over 9.5 fights end in KO/TKO,0,5Dimes,44600
1787,Over 9.5 fights end in KO/TKO,0,SportBet,44600
1787,Over 9.5 fights go the distance,0,5Dimes,1655
1787,Over 9.5 fights go the distance,0,SportBet,1655
1787,Under 1.5 fights end in KO/TKO,0,5Dimes,2449
1787,Under 1.5 fights end in KO/TKO,0,SportBet,2449
1787,Under 1.5 fights end in submission,0,5Dimes,160
1787,Under 1.5 fights end in submission,0,SportBet,160
1787,Under 10.5 fights go the distance,0,5Dimes,-17600
1787,Under 10.5 fights go the distance,0,SportBet,-17600
1787,Under 11.5 fights go the distance,0,5Dimes,-146700
1787,Under 11.5 fights go the distance,0,SportBet,-146700
1787,Under 2.5 fights end in KO/TKO,0,5Dimes,634
1787,Under 2.5 fights end in KO/TKO,0,SportBet,634
1787,Under 2.5 fights end in submission,0,5Dimes,-230
1787,Under 2.5 fights end in submission,0,SportBet,-230
1787,Under 2.5 fights go the distance,0,5Dimes,7775
1787,Under 2.5 fights go the distance,0,SportBet,7775
1787,Under 3.5 fights end in KO/TKO,0,5Dimes,230
1787,Under 3.5 fights end in KO/TKO,0,SportBet,230
1787,Under 3.5 fights end in submission,0,5Dimes,-861
1787,Under 3.5 fights end in submission,0,SportBet,-861
1787,Under 3.5 fights go the distance,0,5Dimes,1897
1787,Under 3.5 fights go the distance,0,SportBet,1897
1787,Under 4.5 fights end in KO/TKO,0,5Dimes,-121
1787,Under 4.5 fights end in KO/TKO,0,SportBet,-121
1787,Under 4.5 fights end in submission,0,5Dimes,-3800
1787,Under 4.5 fights end in submission,0,SportBet,-3800
1787,Under 4.5 fights go the distance,0,5Dimes,630
1787,Under 4.5 fights go the distance,0,SportBet,630
1787,Under 5.5 fights end in KO/TKO,0,5Dimes,-329
1787,Under 5.5 fights end in KO/TKO,0,SportBet,-329
1787,Under 5.5 fights end in submission,0,5Dimes,-20600
1787,Under 5.5 fights end in submission,0,SportBet,-20600
1787,Under 5.5 fights go the distance,0,5Dimes,235
1787,Under 5.5 fights go the distance,0,SportBet,235
1787,Under 6.5 fights end in KO/TKO,0,5Dimes,-1070
1787,Under 6.5 fights end in KO/TKO,0,SportBet,-1070
1787,Under 6.5 fights end in submission,0,5Dimes,-138900
1787,Under 6.5 fights end in submission,0,SportBet,-138900
1787,Under 6.5 fights go the distance,0,5Dimes,-105
1787,Under 6.5 fights go the distance,0,SportBet,-105
1787,Under 7.5 fights end in KO/TKO,0,5Dimes,-4110
1787,Under 7.5 fights end in KO/TKO,0,SportBet,-4110
1787,Under 7.5 fights go the distance,0,5Dimes,-266
1787,Under 7.5 fights go the distance,0,SportBet,-266
1787,Under 8.5 fights end in KO/TKO,0,5Dimes,-20400
1787,Under 8.5 fights end in KO/TKO,0,SportBet,-20400
1787,Under 8.5 fights go the distance,0,5Dimes,-840
1787,Under 8.5 fights go the distance,0,SportBet,-840
1787,Under 9.5 fights end in KO/TKO,0,5Dimes,-133800
1787,Under 9.5 fights end in KO/TKO,0,SportBet,-133800
1787,Under 9.5 fights go the distance,0,5Dimes,-3310
1787,Under 9.5 fights go the distance,0,SportBet,-3310
1803,Exactly eight fights end in KO/TKO,0,5Dimes,2453
1803,Exactly eight fights end in KO/TKO,0,SportBet,2453
1803,Exactly eight fights end in KO/TKO,1,5Dimes,-4905
1803,Exactly eight fights end in KO/TKO,1,SportBet,-4905
1803,Exactly eight fights go the distance,0,5Dimes,405
1803,Exactly eight fights go the distance,0,SportBet,405
1803,Exactly eight fights go the distance,1,5Dimes,-510
1803,Exactly eight fights go the distance,1,SportBet,-510
1803,Exactly eleven fights go the distance,0,5Dimes,4550
1803,Exactly eleven fights go the distance,0,SportBet,4550
1803,Exactly eleven fights go the distance,1,5Dimes,-11100
1803,Exactly eleven fights go the distance,1,SportBet,-11100
1803,Exactly five fights end in KO/TKO,0,5Dimes,320
1803,Exactly five fights end in KO/TKO,0,SportBet,320
1803,Exactly five fights end in KO/TKO,1,5Dimes,-390
1803,Exactly five fights end in KO/TKO,1,SportBet,-390
1803,Exactly five fights end in submission,0,5Dimes,3375
1803,Exactly five fights end in submission,0,SportBet,3375
1803,Exactly five fights end in submission,1,5Dimes,-8000
1803,Exactly five fights end in submission,1,SportBet,-8000
1803,Exactly five fights go the distance,0,5Dimes,525
1803,Exactly five fights go the distance,0,SportBet,525
1803,Exactly five fights go the distance,1,5Dimes,-750
1803,Exactly five fights go the distance,1,SportBet,-750
1803,Exactly four fights end in KO/TKO,0,5Dimes,300
1803,Exactly four fights end in KO/TKO,0,SportBet,300
1803,Exactly four fights end in KO/TKO,1,5Dimes,-360
1803,Exactly four fights end in KO/TKO,1,SportBet,-360
1803,Exactly four fights end in submission,0,5Dimes,1145
1803,Exactly four fights end in submission,0,SportBet,1145
1803,Exactly four fights end in submission,1,5Dimes,-1790
1803,Exactly four fights end in submission,1,SportBet,-1790
1803,Exactly four fights go the distance,0,5Dimes,1098
1803,Exactly four fights go the distance,0,SportBet,1098
1803,Exactly four fights go the distance,1,5Dimes,-1695
1803,Exactly four fights go the distance,1,SportBet,-1695
1803,Exactly nine fights end in KO/TKO,0,5Dimes,7900
1803,Exactly nine fights end in KO/TKO,0,SportBet,7900
1803,Exactly nine fights end in KO/TKO,1,5Dimes,-21100
1803,Exactly nine fights end in KO/TKO,1,SportBet,-21100
1803,Exactly nine fights go the distance,0,5Dimes,660
1803,Exactly nine fights go the distance,0,SportBet,660
1803,Exactly nine fights go the distance,1,5Dimes,-1020
1803,Exactly nine fights go the distance,1,SportBet,-1020
1803,Exactly one fight ends in KO/TKO,0,5Dimes,2525
1803,Exactly one fight ends in KO/TKO,0,SportBet,2525
1803,Exactly one fight ends in KO/TKO,1,5Dimes,-5100
1803,Exactly one fight ends in KO/TKO,1,SportBet,-5100
1803,Exactly one fight ends in submission,0,5Dimes,205
1803,Exactly one fight ends in submission,0,SportBet,205
1803,Exactly one fight ends in submission,1,5Dimes,-245
1803,Exactly one fight ends in submission,1,SportBet,-245
1803,Exactly seven fights end in KO/TKO,0,5Dimes,1008
1803,Exactly seven fights end in KO/TKO,0,SportBet,1008
1803,Exactly seven fights end in KO/TKO,1,5Dimes,-1515
1803,Exactly seven fights end in KO/TKO,1,SportBet,-1515
1803,Exactly seven fights go the distance,0,5Dimes,320
1803,Exactly seven fights go the distance,0,SportBet,320
1803,Exactly seven fights go the distance,1,5Dimes,-390
1803,Exactly seven fights go the distance,1,SportBet,-390
1803,Exactly six fights end in KO/TKO,0,5Dimes,483
1803,Exactly six fights end in KO/TKO,0,SportBet,483
1803,Exactly six fights end in KO/TKO,1,5Dimes,-665
1803,Exactly six fights end in KO/TKO,1,SportBet,-665
1803,Exactly six fights end in submission,0,5Dimes,14700
1803,Exactly six fights end in submission,0,SportBet,14700
1803,Exactly six fights end in submission,1,5Dimes,-44100
1803,Exactly six fights end in submission,1,SportBet,-44100
1803,Exactly six fights go the distance,0,5Dimes,355
1803,Exactly six fights go the distance,0,SportBet,355
1803,Exactly six fights go the distance,1,5Dimes,-445
1803,Exactly six fights go the distance,1,SportBet,-445
1803,Exactly ten fights end in KO/TKO,0,5Dimes,40400
1803,Exactly ten fights end in KO/TKO,0,SportBet,40400
1803,Exactly ten fights end in KO/TKO,1,5Dimes,-121200
1803,Exactly ten fights end in KO/TKO,1,SportBet,-121200
1803,Exactly ten fights go the distance,0,5Dimes,1462
1803,Exactly ten fights go the distance,0,SportBet,1462
1803,Exactly ten fights go the distance,1,5Dimes,-2810
1803,Exactly ten fights go the distance,1,SportBet,-2810
1803,Exactly three fights end in KO/TKO,0,5Dimes,418
1803,Exactly three fights end in KO/TKO,0,SportBet,418
1803,Exactly three fights end in KO/TKO,1,5Dimes,-530
1803,Exactly three fights end in KO/TKO,1,SportBet,-530
1803,Exactly three fights end in submission,0,5Dimes,433
1803,Exactly three fights end in submission,0,SportBet,433
1803,Exactly three fights end in submission,1,5Dimes,-565
1803,Exactly three fights end in submission,1,SportBet,-565
1803,Exactly three fights go the distance,0,5Dimes,2675
1803,Exactly three fights go the distance,0,SportBet,2675
1803,Exactly three fights go the distance,1,5Dimes,-5700
1803,Exactly three fights go the distance,1,SportBet,-5700
1803,Exactly twelve fights go the distance,0,5Dimes,23200
1803,Exactly twelve fights go the distance,0,SportBet,23200
1803,Exactly twelve fights go the distance,1,5Dimes,-69600
1803,Exactly twelve fights go the distance,1,SportBet,-69600
1803,Exactly two fights end in KO/TKO,0,5Dimes,830
1803,Exactly two fights end in KO/TKO,0,SportBet,830
1803,Exactly two fights end in KO/TKO,1,5Dimes,-1280
1803,Exactly two fights end in KO/TKO,1,SportBet,-1280
1803,Exactly two fights end in submission,0,5Dimes,220
1803,Exactly two fights end in submission,0,SportBet,220
1803,Exactly two fights end in submission,1,5Dimes,-260
1803,Exactly two fights end in submission,1,SportBet,-260
1803,Exactly two fights go the distance,0,5Dimes,9388
1803,Exactly two fights go the distance,0,SportBet,9388
1803,Exactly two fights go the distance,1,5Dimes,-26700
1803,Exactly two fights go the distance,1,SportBet,-26700
1803,No fights end in KO/TKO,0,5Dimes,14600
1803,No fights end in KO/TKO,0,SportBet,14600
1803,No fights end in KO/TKO,1,5Dimes,-43800
1803,No fights end in KO/TKO,1,SportBet,-43800
1803,No fights end in submission,0,5Dimes,490
1803,No fights end in submission,0,SportBet,490
1803,No fights end in submission,1,5Dimes,-680
1803,No fights end in submission,1,SportBet,-680
1803,Over 1.5 fights end in KO/TKO,0,5Dimes,-4460
1803,Over 1.5 fights end in KO/TKO,0,SportBet,-4460
1803,Over 1.5 fights end in submission,0,5Dimes,-130
1803,Over 1.5 fights end in submission,0,SportBet,-130
1803,Over 10.5 fights go the distance,0,5Dimes,3825
1803,Over 10.5 fights go the distance,0,SportBet,3825
1803,Over 11.5 fights go the distance,0,5Dimes,21500
1803,Over 11.5 fights go the distance,0,SportBet,21500
1803,Over 2.5 fights end in KO/TKO,0,5Dimes,-920
1803,Over 2.5 fights end in KO/TKO,0,SportBet,-920
1803,Over 2.5 fights end in submission,0,5Dimes,265
1803,Over 2.5 fights end in submission,0,SportBet,265
1803,Over 2.5 fights go the distance,0,5Dimes,-22900
1803,Over 2.5 fights go the distance,0,SportBet,-22900
1803,Over 3.5 fights end in KO/TKO,0,5Dimes,-265
1803,Over 3.5 fights end in KO/TKO,0,SportBet,-265
1803,Over 3.5 fights end in submission,0,5Dimes,850
1803,Over 3.5 fights end in submission,0,SportBet,850
1803,Over 3.5 fights go the distance,0,5Dimes,-4350
1803,Over 3.5 fights go the distance,0,SportBet,-4350
1803,Over 4.5 fights end in KO/TKO,0,5Dimes,100
1803,Over 4.5 fights end in KO/TKO,0,SportBet,100
1803,Over 4.5 fights end in submission,0,5Dimes,2850
1803,Over 4.5 fights end in submission,0,SportBet,2850
1803,Over 4.5 fights go the distance,0,5Dimes,-1140
1803,Over 4.5 fights go the distance,0,SportBet,-1140
