fighter_id,bout_id,gym_id,gym_name,gym_purpose
125696-william-gomis,790736-ufc-fight-night-william-jaguar-gomis-vs-yanis-the-desert-warrior-ghemmouri,649-crossfight-paris,MMA Factory,
136052-bogdan-guskov,784964-ufc-fight-night-volkan-no-time-oezdemir-vs-bogdan-guskov,9271-gor-mma,GOR MMA,
35488-volkan-oezdemir-cousin,784964-ufc-fight-night-volkan-no-time-oezdemir-vs-bogdan-guskov,31-blackzilians,Blackzilians Performance Institute,Primary
35488-volkan-oezdemir-cousin,784964-ufc-fight-night-volkan-no-time-oezdemir-vs-bogdan-guskov,947-fight-move-academy-switzerland,Fight Move Academy,Other
212810-benoit-saint-denis,778780-ufc-fight-night-benoit-god-of-war-saint-denis-vs-thiago-moises,10170-woirin-team-elite,Woirin Team Elite,
49744-thiago-moiss,778780-ufc-fight-night-benoit-god-of-war-saint-denis-vs-thiago-moises,29-american-top-team,American Top Team,
136168-manon-fiorot,772919-ufc-fight-night-manon-the-beast-fiorot-vs-thug-rose-namajunas,4678-boxing-squad,Boxing Squad,
39227-rose-namajunas-the-riveter,772919-ufc-fight-night-manon-the-beast-fiorot-vs-thug-rose-namajunas,201-grudge-tc,Genesis Training Academy,
90068-sergey-spivak,770883-ufc-fight-night-ciryl-bon-gamin-gane-vs-serghei-polar-bear-spivac,,Polar Bear Team,
187819-cyril-gane-real-c,770883-ufc-fight-night-ciryl-bon-gamin-gane-vs-serghei-polar-bear-spivac,649-crossfight-paris,MMA Factory,
69153-kiefer-crosbie,789590-ufc-293-kevin-jousset-vs-kiefer-big-daddy-crosbie,36-straight-blast-gym-ireland,SBG Ireland,
195097-kevin-jousset,789590-ufc-293-kevin-jousset-vs-kiefer-big-daddy-crosbie,2968-city-kickboxing,City Kickboxing,
61870-shane-young,779865-ufc-293-shane-maraenui-young-vs-gabriel-fly-miranda,2968-city-kickboxing,City Kickboxing,
36548-gabriel-miranda-fly,779865-ufc-293-shane-maraenui-young-vs-gabriel-fly-miranda,181-mma-masters,MMA MASTERS,
29374-charlie-radtke,779454-ufc-293-blood-blood-diamond-diamond-vs-chuck-buffalo-charlie-radtke,181-mma-masters,MMA MASTERS,
124140-landon-quinones,789109-ufc-293-nasrat-haqparast-vs-landon-the-lone-wolf-quinones,9248-sanford-mma,Kill Cliff FC,Primary
124140-landon-quinones,789109-ufc-293-nasrat-haqparast-vs-landon-the-lone-wolf-quinones,9162-the-goat-shed-academy,The Goat Shed,Other
48941-nasrat-haqparast,789109-ufc-293-nasrat-haqparast-vs-landon-the-lone-wolf-quinones,1-tristar-gym,Tristar Gym,
john-makdessi-the-bull,781283-ufc-293-jamie-mullarkey-vs-john-the-bull-makdessi,1-tristar-gym,Tristar Gym,
51640-jamie-mullarkey,781283-ufc-293-jamie-mullarkey-vs-john-the-bull-makdessi,746-magnus-martial-arts-erina,Magnus Martial Arts Erina,
134851-jack-jenkins,778519-ufc-293-phar-jack-jenkins-vs-chepe-machine-gun-mariscal,4040-absolute-mma-conditioning,Absolute MMA & Conditioning,
44895-jose-mariscal,778519-ufc-293-phar-jack-jenkins-vs-chepe-machine-gun-mariscal,611-elevation-fight-team,Elevation Fight Team,
203365-carlos-ulberg-mr-marvelous,777667-ufc-293-carlos-black-jag-ulberg-vs-da-un-sseda-jung,2968-city-kickboxing,City Kickboxing,
103262-da-un-jung,777667-ufc-293-carlos-black-jag-ulberg-vs-da-un-sseda-jung,4-korean-top-team,Korean Top Team,
55878-tyson-pedro,780078-ufc-293-tyson-pedro-vs-anton-the-pleasure-man-turkalj,5232-lions-high-performance-centre,Lions High Performance Centre,
115015-anton-turkalj,780078-ufc-293-tyson-pedro-vs-anton-the-pleasure-man-turkalj,188-gbg-mma,GBG MMA,
152336-justin-tafa,778900-ufc-293-justin-bad-man-tafa-vs-austen-lane,13178-ntg-fight-fitness,NTG Fight & Fitness,
131141-austen-lane,778900-ufc-293-justin-bad-man-tafa-vs-austen-lane,1406-bulldog-boxing,Bulldog Boxing,
247470-felipe-dos-santos-lipe-detona,788519-ufc-293-manel-starboy-kape-vs-felipe-lipe-detona-dos-santos,3435-chute-boxe-diego-lima,Chute Boxe Diego Lima,
70075-manel-kape-prodigio,788519-ufc-293-manel-starboy-kape-vs-felipe-lipe-detona-dos-santos,724-xtreme-couture,Xtreme Couture,
alexander-volkov,776335-ufc-293-tai-bam-bam-tuivasa-vs-alexander-drago-volkov,4764-strela-team,Strela Team,
120884-tai-tuivasa-bam-bam,776335-ufc-293-tai-bam-bam-tuivasa-vs-alexander-drago-volkov,5232-lions-high-performance-centre,Lions High Performance Centre,
6055-sean-strickland-tarzan,784781-ufc-293-israel-the-last-stylebender-adesanya-vs-sean-strickland,902-team-quest,Team Quest,
79163-israel-adesanya,784781-ufc-293-israel-the-last-stylebender-adesanya-vs-sean-strickland,2968-city-kickboxing,City Kickboxing,
174069-josefine-lindgren-knutsson-little-thunder,793730-ufc-fight-night-thunder-josefine-knutsson-vs-marnic-the-sawed-off-savage-mann,1837-allstars-training-center,Allstars Training Center,
171672-marnic-mann,793730-ufc-fight-night-thunder-josefine-knutsson-vs-marnic-the-sawed-off-savage-mann,2520-montana-mixed-martial-arts,Montana Mixed Martial Arts,
179091-charlie-campbell,793987-ufc-fight-night-charlie-the-cannibal-campbell-vs-alex-the-executioner-reyes,4419-longo-and-weidman-mma,Longo's MMA,
8628-alex-reyes,793987-ufc-fight-night-charlie-the-cannibal-campbell-vs-alex-the-executioner-reyes,780-cage-combat-academy,Cage Combat Academy,
63711-tracy-cortez,774669-ufc-fight-night-tracy-cortez-vs-jasmine-jasudavicius,451-fight-ready-mma,Fight Ready MMA,
171056-jasmine-jasdavicious,774669-ufc-fight-night-tracy-cortez-vs-jasmine-jasudavicius,7590-niagara-top-team,Niagara Top Team,Primary
171056-jasmine-jasdavicious,774669-ufc-fight-night-tracy-cortez-vs-jasmine-jasudavicius,1019-para-bellum-mma,Para Bellum MMA,Other
162924-daniel-lacerda-miojo,778243-ufc-fight-night-edgar-pitbull-chairez-vs-daniel-miojo-lacerda,2399-ats-team,ATS Team,
80020-edgar-chaidez,778243-ufc-fight-night-edgar-pitbull-chairez-vs-daniel-miojo-lacerda,804-entram-gym,Entram Gym,
65199-joshua-fremd,789089-ufc-fight-night-roman-kopylov-vs-josh-fremd,8895-all-american-mma-academy,All-American MMA Academy,
106876-elise-reed,790939-ufc-fight-night-lupita-loopy-godinez-vs-elise-reed,9988-kickside-martial-arts,Kickside Martial Arts,
133312-lupita-godinez,790939-ufc-fight-night-lupita-loopy-godinez-vs-elise-reed,2631-titan-mma,Titan MMA,
98371-fernando-padilla,783524-ufc-fight-night-fernando-el-valiente-padilla-vs-kyle-the-monster-nelson,7684-proathlets,Pro Athletes Martial Arts,
21458-kyle-nelson-the-monster,783524-ufc-fight-night-fernando-el-valiente-padilla-vs-kyle-the-monster-nelson,567-house-of-champions-mma,House of Champions MMA,Other
21458-kyle-nelson-the-monster,783524-ufc-fight-night-fernando-el-valiente-padilla-vs-kyle-the-monster-nelson,2141-muskoka-kickboxing,Muskoka Kickboxing,Primary
38606-christos-giagos-the-spartan,781498-ufc-fight-night-daniel-golden-boy-zellhuber-vs-christos-the-spartan-giagos,779-black-house-mma,Black House MMA,
156784-daniel-olvera-zellhuber-zellhuber,781498-ufc-fight-night-daniel-golden-boy-zellhuber-vs-christos-the-spartan-giagos,724-xtreme-couture,Xtreme Couture,
43175-terrence-mitchell,787451-ufc-fight-night-raul-el-nino-problema-rosas-jr-vs-terrence-mitchell,9459-avalanche-wrestling,Garage Crew,
35757-kevin-holland,787269-ufc-fight-night-kevin-trailblazer-holland-vs-jack-della-maddalena,302-lutter-mma,Travis Lutter BJJ,
11614-valentina-shevchenko,772743-ufc-fight-night-alexa-grasso-vs-valentina-bullet-shevchenko-ii,99-tiger-muay-thai,Tiger Muay Thai,
68972-alexa-grasso,772743-ufc-fight-night-alexa-grasso-vs-valentina-bullet-shevchenko-ii,2363-lobo-gym,Lobo Gym MMA,
193326-tamires-vidal,779765-ufc-fight-night-montserrat-monster-rendon-vs-tamires-tratora-vidal,11135-team-brothers,Team Brothers,
213856-montse-rendon,779765-ufc-fight-night-montserrat-monster-rendon-vs-tamires-tratora-vidal,10218-ecr-fight-center,ECR Fight Center,
91503-hannah-goldy-queen-of-sparta,772812-ufc-fight-night-mizuki-inoue-vs-hannah-24k-goldy,5006-fusion-xcel,Fusion Xcel Performance,
25717-mizuki-inoue,772812-ufc-fight-night-mizuki-inoue-vs-hannah-24k-goldy,3642-hakushinkai-karate,Hakushinkai Karate,
17087-jake-collier,778646-ufc-fight-night-jake-the-prototype-collier-vs-mohammed-the-motor-usman,10851-pat-smith-s-pit,Pat Smith's Pit,
156538-mohammed-usman,778646-ufc-fight-night-jake-the-prototype-collier-vs-mohammed-the-motor-usman,6380-fortis-mma,Fortis MMA,
111323-jacob-malkoun,792859-ufc-fight-night-jacob-mamba-malkoun-vs-cody-brundage,6717-gracie-jiu-jitsu-smeaton-grange,Gracie Jiu-Jitsu Smeaton Grange,
169818-cody-brundage,792859-ufc-fight-night-jacob-mamba-malkoun-vs-cody-brundage,612-factoryx-muay-thai,factoryX Muay Thai,
115985-andre-fialho,787608-ufc-fight-night-tim-the-dirty-bird-means-vs-andre-fialho,9248-sanford-mma,Kill Cliff FC,
3224-tim-means-the-dirty-bird,787608-ufc-fight-night-tim-the-dirty-bird-means-vs-andre-fialho,64-fit-nhb,Fit NHB,
162202-daniel-argueta-the-determined,783914-ufc-fight-night-miles-chapo-johns-vs-daniel-the-determined-argueta,60-jacksons-mma,Jackson Wink MMA Academy,Primary
162202-daniel-argueta-the-determined,783914-ufc-fight-night-miles-chapo-johns-vs-daniel-the-determined-argueta,7191-ufc-gym-costa-mesa,UFC Gym Costa Mesa,Other
46875-miles-johns,783914-ufc-fight-night-miles-chapo-johns-vs-daniel-the-determined-argueta,6380-fortis-mma,Fortis MMA,
56182-ricardo-ramos-carcacinha,778580-ufc-fight-night-charles-air-jourdain-vs-ricardo-carcacinha-ramos,108-team-alpha-male,Team Alpha Male,Primary
56182-ricardo-ramos-carcacinha,778580-ufc-fight-night-charles-air-jourdain-vs-ricardo-carcacinha-ramos,6967-china-team,China Team,Other
36724-charles-jourdain,778580-ufc-fight-night-charles-air-jourdain-vs-ricardo-carcacinha-ramos,388-academie-pro-star-mma,Academie Pro Star MMA,
140431-aj-fletcher,783980-ufc-fight-night-bryan-pooh-bear-battle-vs-the-ghost-aj-fletcher,458-gladiators-academy,Gladiators Academy,
153353-bryan-battle,783980-ufc-fight-night-bryan-pooh-bear-battle-vs-the-ghost-aj-fletcher,10750-carolina-combat-sports-and-fitness,Carolina Combat Sports and Fitness,
michelle-waterson-the-karate-hottie,787607-ufc-fight-night-marina-rodriguez-vs-the-karate-hottie-michelle-waterson-gomez-ii,60-jacksons-mma,Jackson Wink MMA Academy,
81799-marina-rodriguez,787607-ufc-fight-night-marina-rodriguez-vs-the-karate-hottie-michelle-waterson-gomez-ii,11300-ct-thai-brasil-floripa,CT Thai Brasil Floripa,
21178-dan-ige,781804-ufc-fight-night-bryce-thug-nasty-mitchell-vs-50k-dan-ige,724-xtreme-couture,Xtreme Couture,
59676-bryce-mitchell,781804-ufc-fight-night-bryce-thug-nasty-mitchell-vs-50k-dan-ige,455-barata-mma,Barata MMA,
108035-rafael-fiziev,781805-ufc-fight-night-rafael-ataman-fiziev-vs-mateusz-gamer-gamrot,99-tiger-muay-thai,Tiger Muay Thai,
26305-mateusz-gamrot,781805-ufc-fight-night-rafael-ataman-fiziev-vs-mateusz-gamer-gamrot,29-american-top-team,American Top Team,Other
26305-mateusz-gamrot,781805-ufc-fight-night-rafael-ataman-fiziev-vs-mateusz-gamer-gamrot,1905-czerwony-smok,Czerwony Smok,Primary
62316-montana-stewart,798386-ufc-fight-night-montana-de-la-rosa-vs-jj-aldrich,1813-genesis-bjj,Genesis BJJ,
28420-jj-aldrich,798386-ufc-fight-night-montana-de-la-rosa-vs-jj-aldrich,592-303-training-center,303 Training Center,Other
28420-jj-aldrich,798386-ufc-fight-night-montana-de-la-rosa-vs-jj-aldrich,614-freedom-fighters,Freedom Fighters,Primary
79600-john-munoz-jr,784502-ufc-fight-night-johnny-kid-kvenbo-munoz-jr-vs-the-mongolian-murderer-aoriqileng,2455-cquence-jiu-jitsu-norco,CQuence Jiu-Jitsu Norco,
119560-aoriqileng,784502-ufc-fight-night-johnny-kid-kvenbo-munoz-jr-vs-the-mongolian-murderer-aoriqileng,5139-shanxi-xin-du-martial-arts-club,Shanxi Xindu Martial Arts Club,
35907-vanessa-demopoulos,779663-ufc-fight-night-kanako-murata-vs-vanessa-lil-monster-demopoulos,451-fight-ready-mma,Fight Ready MMA,
218144-matheus-mendonca-bocao,787163-ufc-fight-night-nate-mayhem-maness-vs-mateus-bocao-mendonca,3435-chute-boxe-diego-lima,Chute Boxe Diego Lima,
41826-nathan-maness,787163-ufc-fight-night-nate-mayhem-maness-vs-mateus-bocao-mendonca,9099-niceguy-submission-fighting,Nice Guy Submission Fighting,
76509-diana-belbita,794328-ufc-fight-night-karolina-kowalkiewicz-vs-diana-the-warrior-princess-belbita,567-house-of-champions-mma,House of Champions MMA,
35968-karolina-kowalkiewicz,794328-ufc-fight-night-karolina-kowalkiewicz-vs-diana-the-warrior-princess-belbita,4928-shark-d,Shark Top Team Łódź,
25872-william-algeo-honey-badger,783952-ufc-fight-night-bill-senor-perfecto-algeo-vs-alexander-the-great-ape-hernandez,5871-algeo-mma-and-kickboxing,Algeo MMA and Kickboxing,
46253-alexander-hernandez,783952-ufc-fight-night-bill-senor-perfecto-algeo-vs-alexander-the-great-ape-hernandez,612-factoryx-muay-thai,factoryX Muay Thai,
17746-rick-glenn,782147-ufc-fight-night-drew-dober-vs-ricky-the-gladiator-glenn,2618-pura-vida-bjjmma,Pura Vida BJJ/MMA,
16353-alex-morono,794329-ufc-fight-night-alex-the-great-white-morono-vs-joaquin-new-mansa-buckley,6380-fortis-mma,Fortis MMA,Other
16353-alex-morono,794329-ufc-fight-night-alex-the-great-white-morono-vs-joaquin-new-mansa-buckley,272-gracie-barra-woodlands,Gracie Barra The Woodlands,Primary
55022-joaquin-buckley,794329-ufc-fight-night-alex-the-great-white-morono-vs-joaquin-new-mansa-buckley,1170-finneys-hit-squad,Finney's HIT Squad,Primary
55022-joaquin-buckley,794329-ufc-fight-night-alex-the-great-white-morono-vs-joaquin-new-mansa-buckley,1200-murcielago-mma,Murcielago MMA,Other
59306-abdul-razak-alhassan,789591-ufc-fight-night-joe-bodybagz-pyfer-vs-abdul-judo-thunder-razak-alhassan,6380-fortis-mma,Fortis MMA,
144942-joseph-pyfer,789591-ufc-fight-night-joe-bodybagz-pyfer-vs-abdul-judo-thunder-razak-alhassan,12263-marquez-mixed-martial-arts,Marquez Mixed Martial Arts,
bobby-green-king,793245-ufc-fight-night-grant-kgd-dawson-vs-bobby-king-green,65-pinnacle-mma,Pinnacle MMA,
32750-grant-dawson,793245-ufc-fight-night-grant-kgd-dawson-vs-bobby-king-green,29-american-top-team,American Top Team,
81569-ashley-yoder,779662-ufc-fight-night-ashley-the-spider-monkey-yoder-vs-emily-gordinha-ducote,1955-dan-hendersons-athletic-fitness-center,Dan Henderson's Athletic Fitness Center,Primary
81569-ashley-yoder,779662-ufc-fight-night-ashley-the-spider-monkey-yoder-vs-emily-gordinha-ducote,902-team-quest,Team Quest,Other
70991-emily-ducote,779662-ufc-fight-night-ashley-the-spider-monkey-yoder-vs-emily-gordinha-ducote,421-american-top-team-okc,American Top Team OKC,
57170-ala-tengheili,801699-ufc-fight-night-chris-el-guapo-gutierrez-vs-the-mongolian-knight-alatengheili,451-fight-ready-mma,Fight Ready MMA,
34369-chris-gutierrez,801699-ufc-fight-night-chris-el-guapo-gutierrez-vs-the-mongolian-knight-alatengheili,262-chop-shop-mma,Chop Shop MMA,
188856-melissa-mullins,779266-ufc-fight-night-irina-russian-ronda-alekseeva-vs-melissa-no-mess-mullins-dixon,6088-lions-gym,Lions Gym,
213675-irina-alekseeva,779266-ufc-fight-night-irina-russian-ronda-alekseeva-vs-melissa-no-mess-mullins-dixon,2870-ratiborets,Ratiborets,
117074-brendan-marotte,803704-ufc-fight-night-terrance-t-wrecks-mckinney-vs-brendon-the-kid-marotte,10858-new-england-cartel,New England Cartel,
126382-terrance-mckinney,803704-ufc-fight-night-terrance-t-wrecks-mckinney-vs-brendon-the-kid-marotte,1105-warrior-camp-mma,Warriorcamp MMA,
160741-ravena-oliveira-kenoudy,796255-ufc-fight-night-tainara-thai-panther-lisboa-vs-ravena-kenoudy-oliveira,7936-life-mma,LIFE MMA,
139270-tainara-lisboa,796255-ufc-fight-night-tainara-thai-panther-lisboa-vs-ravena-kenoudy-oliveira,10026-mafia-013,DAMAS 013,
91387-tj-brown,789364-ufc-fight-night-darren-the-damage-elkins-vs-downtown-tj-brown,456-westside-fight-team,Westside Fight Team,
darren-elkins,789364-ufc-fight-night-darren-the-damage-elkins-vs-downtown-tj-brown,1209-duneland-vale-tudo,Duneland Vale Tudo,
112520-cameron-saaiman,788602-ufc-fight-night-christian-rodriguez-vs-cameron-msp-saaiman,1468-team-cit,Team CIT,
121190-christian-rodriguez,788602-ufc-fight-night-christian-rodriguez-vs-cameron-msp-saaiman,1150-roufusport-mma-academy,Roufusport MMA Academy,
123353-andre-petroski,803167-ufc-fight-night-michel-demolidor-pereira-vs-andre-petroski,3007-renzo-gracie-philly,Renzo Gracie Philly,
55575-michel-pereira,803167-ufc-fight-night-michel-demolidor-pereira-vs-andre-petroski,2169-scorpion-fighting-systems,Scorpion Fighting System,
34063-adrian-yanez,782736-ufc-fight-night-jonathan-dragon-martinez-vs-adrian-yanez,304-metro-fight-club,Metro Fight Club,
41237-jonathon-martinez,782736-ufc-fight-night-jonathan-dragon-martinez-vs-adrian-yanez,4562-different-breed-mma,Different Breed MMA,
19813-jennifer-maia,785152-ufc-fight-night-jennifer-maia-vs-viviane-vivi-araujo,9220-chute-boxe-monstro,Chute Boxe Monstro,
106437-viviane-araujo-vivi,785152-ufc-fight-night-jennifer-maia-vs-viviane-vivi-araujo,7529-cerrado-mma,Cerrado MMA,
edson-barboza-mendes-junior,781807-ufc-fight-night-super-sodiq-yusuff-vs-edson-junior-barboza,1424-the-armory,The Armory,Other
edson-barboza-mendes-junior,781807-ufc-fight-night-super-sodiq-yusuff-vs-edson-junior-barboza,29-american-top-team,American Top Team,Primary
58362-sodiq-yusuff,781807-ufc-fight-night-super-sodiq-yusuff-vs-edson-junior-barboza,1568-team-lloyd-irvin,Team Lloyd Irvin,
218307-sharaputdin-magomedov-golden-boy,786992-ufc-294-bruno-blindado-silva-vs-sharabutdin-bullet-magomedov,9271-gor-mma,GOR MMA,
59819-bruno-silva-blindado,786992-ufc-294-bruno-blindado-silva-vs-sharabutdin-bullet-magomedov,7184-evolucao-thai-mma,Evolução Thai MMA,
32655-jinh-yu,786991-ufc-294-jinh-yu-frey-vs-victoria-dudakova,10559-frey-mma,Frey MMA,Other
32655-jinh-yu,786991-ufc-294-jinh-yu-frey-vs-victoria-dudakova,6380-fortis-mma,Fortis MMA,Primary
27454-nathaniel-wood,796288-ufc-294-nathaniel-the-prospect-wood-vs-muhammad-hillman-naimov,8486-great-britain-top-team,Great Britain Top Team,
136098-muhammadjon-naimov,796288-ufc-294-nathaniel-the-prospect-wood-vs-muhammad-hillman-naimov,611-elevation-fight-team,Elevation Fight Team,
33407-mike-breeden,794236-ufc-294-anshul-king-of-lions-jubli-vs-money-mike-breeden,11225-marathon-mma,Marathon MMA,
124220-anshul-jubil,794236-ufc-294-anshul-king-of-lions-jubli-vs-money-mike-breeden,10528-soma-fight-club,Soma Fight Club,
188574-sedriques-dumas,784966-ufc-294-sedriques-the-reaper-dumas-vs-abu-captain-morocco-azaitar,7815-port-city-mma,Port City Combat Sports,
33946-abu-azaitar,784966-ufc-294-sedriques-the-reaper-dumas-vs-abu-captain-morocco-azaitar,,Combat Club Cologne,
116280-javid-bashrat,796256-ufc-294-javid-the-snow-leopard-basharat-vs-victor-la-mangosta-henry,724-xtreme-couture,Xtreme Couture,
29255-victor-henry,796256-ufc-294-javid-the-snow-leopard-basharat-vs-victor-la-mangosta-henry,5361-uwf-usa,UWF USA,
60331-trevor-peek,793989-ufc-294-mohammad-yahya-vs-trevor-peek,8603-agoge-combatives,Agoge Combatives,Other
60331-trevor-peek,793989-ufc-294-mohammad-yahya-vs-trevor-peek,8998-powell-s-martial-arts-complex,Powell's Martial Arts Concepts,Primary
66362-mohammad-yahya,793989-ufc-294-mohammad-yahya-vs-trevor-peek,400-jrcs,JRCS,
13664-timothy-elliot,778705-ufc-294-tim-elliott-vs-muhammad-the-punisher-mokaev,1189-glory-mma-and-fitness,Glory MMA and Fitness,
120417-muhammad-mokaev,778705-ufc-294-tim-elliott-vs-muhammad-the-punisher-mokaev,3778-khk-team,KHK MMA Team,Primary
120417-muhammad-mokaev,778705-ufc-294-tim-elliott-vs-muhammad-the-punisher-mokaev,7743-aspire-combat-sports-academy,Aspire Combat Sports Academy,Striking
92171-muin-gafurov,795557-ufc-294-said-nurmagomedov-vs-muin-tajik-gafurov,3022-kaizen-mma-fairfax,Kaizen MMA,
36038-said-nurmagomedov,795557-ufc-294-said-nurmagomedov-vs-muin-tajik-gafurov,2944-dagfighter,DagFighter,
108253-ikram-aliskerov,803388-ufc-294-ikram-aliskerov-vs-warlley-alves,3778-khk-team,KHK MMA Team,
37561-warley-alves,803388-ufc-294-ikram-aliskerov-vs-warlley-alves,54-xgym,XGym,
85671-johnny-walker,782599-ufc-294-magomed-ankalaev-vs-johnny-walker,36-straight-blast-gym-ireland,SBG Ireland,Primary
85671-johnny-walker,782599-ufc-294-magomed-ankalaev-vs-johnny-walker,9215-ifteam,IFTeam,Other
83405-magomed-ankalaev,782599-ufc-294-magomed-ankalaev-vs-johnny-walker,3377-gorets,Gorets FT,
39265-kamarudeen-usman,804978-ufc-294-kamaru-nigerian-nightmare-usman-vs-khamzat-borz-chimaev,9248-sanford-mma,Kill Cliff FC,
188143-khamzat-girikhanov,804978-ufc-294-kamaru-nigerian-nightmare-usman-vs-khamzat-borz-chimaev,1837-allstars-training-center,Allstars Training Center,
41705-alex-volkanski,804607-ufc-294-islam-makhachev-vs-alexander-the-great-volkanovski-ii,99-tiger-muay-thai,Tiger Muay Thai,Primary
