bout_id,fighter_id,ko_tko_percentage,submission_percentage,decision_percentage,overall_percentage,num_picks
594263-ufc-fight-night-bryan-pooh-bear-battle-vs-gilbert-urbina,153353-bryan-battle,21.3,14.6,64.0,82,3182
594263-ufc-fight-night-bryan-pooh-bear-battle-vs-gilbert-urbina,68420-gilbert-urbina,11.8,30.7,57.5,18,3182
582921-ufc-fight-night-edson-junior-barboza-vs-giga-ninja-chikadze,edson-barboza-mendes-junior,56.2,1.5,42.2,63,3369
582921-ufc-fight-night-edson-junior-barboza-vs-giga-ninja-chikadze,121253-giga-chikadze,53.6,1.4,45.0,37,3369
584916-ufc-fight-night-dalcha-champion-lungiambula-vs-marc-andre-powerbar-barriault,26658-marc-andre-barriault,42.2,2.2,55.6,40,3129
584916-ufc-fight-night-dalcha-champion-lungiambula-vs-marc-andre-powerbar-barriault,72343-dalcha-lungiambula-champion,52.0,0.8,47.3,60,3129
595477-ufc-fight-night-charles-air-jourdain-vs-julian-juicy-j-erosa,36724-charles-jourdain,79.9,1.5,18.6,82,3124
595477-ufc-fight-night-charles-air-jourdain-vs-julian-juicy-j-erosa,18497-julian-erosa,28.2,21.5,50.4,18,3124
595696-ufc-fight-night-jack-tank-shore-vs-liudvik-sholinian,80250-jack-shore,6.0,64.7,29.4,95,3168
595696-ufc-fight-night-jack-tank-shore-vs-liudvik-sholinian,188137-ludwig-sholinyan,18.8,16.4,64.8,5,3168
581519-ufc-fight-night-ji-yeon-firefist-kim-vs-molly-meatball-mccann,56388-ji-yun-kim,2.5,1.7,95.8,51,3138
581519-ufc-fight-night-ji-yeon-firefist-kim-vs-molly-meatball-mccann,57976-molly-mccann,3.3,2.0,94.8,49,3138
583937-ufc-fight-night-luigi-the-italian-stallion-vendramini-vs-paddy-the-baddy-pimblett,129525-luigi-vendramini-bolinha,39.9,8.9,51.2,19,3255
583937-ufc-fight-night-luigi-the-italian-stallion-vendramini-vs-paddy-the-baddy-pimblett,36807-paddy-pimblett,12.9,61.5,25.6,81,3255
577390-ufc-fight-night-khalil-the-war-horse-rountree-vs-modestas-the-baltic-gladiator-bukauskas,47284-khalil-rountree-the-war-horse,76.4,0.7,22.8,36,3210
577390-ufc-fight-night-khalil-the-war-horse-rountree-vs-modestas-the-baltic-gladiator-bukauskas,85433-modestas-bukauskas,54.9,1.9,43.2,64,3210
595697-ufc-fight-night-david-sagat-zawada-vs-alex-the-great-white-morono,16353-alex-morono,15.2,3.2,81.5,78,3151
595697-ufc-fight-night-david-sagat-zawada-vs-alex-the-great-white-morono,33906-david-zawada,13.1,13.5,73.4,22,3151
596218-ufc-fight-night-tom-aspinall-vs-sergey-polar-bear-spivak,23273-tom-aspinall,85.1,3.6,11.3,89,3216
596218-ufc-fight-night-tom-aspinall-vs-sergey-polar-bear-spivak,90068-sergey-spivak,32.4,19.9,47.7,11,3216
574990-ufc-fight-night-derek-brunson-vs-darren-the-gorilla-till,Derek-Brunson,18.9,2.7,78.4,37,3349
574990-ufc-fight-night-derek-brunson-vs-darren-the-gorilla-till,37393-darren-till,71.5,0.6,27.9,63,3349
594960-ufc-fight-night-emily-spitfire-whitmire-vs-hannah-24k-goldy,33183-emily-whitmire,1.3,15.8,82.9,30,2991
594960-ufc-fight-night-emily-spitfire-whitmire-vs-hannah-24k-goldy,91503-hannah-goldy-queen-of-sparta,7.2,3.4,89.4,70,2991
587699-ufc-fight-night-gustavo-lopez-vs-the-mongolian-knight-heili-alateng,30605-gustavo-lopez,18.5,10.5,71.0,28,2990
587699-ufc-fight-night-gustavo-lopez-vs-the-mongolian-knight-heili-alateng,57170-ala-tengheili,11.2,2.0,86.8,72,2990
581208-ufc-fight-night-tshilobo-impa-kasanganay-vs-carlston-mocambique-harris,148267-impa-kasanganay,31.9,3.6,64.6,70,3057
581208-ufc-fight-night-tshilobo-impa-kasanganay-vs-carlston-mocambique-harris,43804-carlston-harris-moambique,10.6,64.7,24.7,30,3057
575676-ufc-fight-night-erin-cold-blooded-blanchfield-vs-sarah-too-sweet-alpar,167460-erin-blanchfield,9.7,10.8,79.5,93,3011
575676-ufc-fight-night-erin-cold-blooded-blanchfield-vs-sarah-too-sweet-alpar,19950-sarah-alpar-too-sweet,9.3,12.0,78.7,7,3011
597711-ufc-fight-night-montel-quik-jackson-vs-young-savage-jp-buys,83711-jp-buys,31.5,27.0,41.4,8,3021
597711-ufc-fight-night-montel-quik-jackson-vs-young-savage-jp-buys,89335-montel-jackson,78.0,4.9,17.1,92,3021
599398-ufc-fight-night-zhu-rong-vs-the-human-highlight-reel-brandon-jenkins,129248-zhu-rong,56.0,2.7,41.4,73,2627
599398-ufc-fight-night-zhu-rong-vs-the-human-highlight-reel-brandon-jenkins,86069-brandon-jenkins,58.8,3.1,38.1,27,2627
582567-ufc-fight-night-pannie-banzai-kianzad-vs-rocky-raquel-pennington,26224-raquel-pennington,3.6,2.1,94.3,38,3019
582567-ufc-fight-night-pannie-banzai-kianzad-vs-rocky-raquel-pennington,36969-pannie-kianzad,2.0,1.2,96.8,62,3019
576002-ufc-fight-night-tafon-da-don-nchukwi-vs-slow-mike-rodriguez,155239-tafon-nchukwi-cameroon-express,83.5,1.1,15.4,77,3069
576002-ufc-fight-night-tafon-da-don-nchukwi-vs-slow-mike-rodriguez,20841-mike-rodriguez,52.1,3.3,44.6,23,3069
587914-ufc-fight-night-joaquin-new-mansa-buckley-vs-antonio-arroyo,105648-antonio-arroyo,46.8,23.9,29.3,13,3126
587914-ufc-fight-night-joaquin-new-mansa-buckley-vs-antonio-arroyo,55022-joaquin-buckley,85.0,0.6,14.5,87,3126
593693-ufc-fight-night-nate-mayhem-maness-vs-tony-gravely,80780-tony-gravely-lamar,28.1,4.0,67.9,59,3004
593693-ufc-fight-night-nate-mayhem-maness-vs-tony-gravely,41826-nathan-maness,6.2,24.4,69.4,41,3004
592057-ufc-fight-night-christos-the-spartan-giagos-vs-arman-ahalkalakets-tsarukyan,38606-christos-giagos-the-spartan,24.1,20.0,55.9,6,3124
592057-ufc-fight-night-christos-the-spartan-giagos-vs-arman-ahalkalakets-tsarukyan,115752-arman-tsarukyan,12.3,16.3,71.5,94,3124
596412-ufc-fight-night-mandy-monster-bohm-vs-queen-of-violence-ariane-lipski,57056-ariane-lipski,11.8,15.6,72.6,42,3042
596412-ufc-fight-night-mandy-monster-bohm-vs-queen-of-violence-ariane-lipski,79758-mandy-bhm,9.5,4.7,85.8,58,3042
577162-ufc-fight-night-ion-the-hulk-cutelaba-vs-devin-brown-bear-clark,34843-ion-cutelaba,83.7,2.2,14.1,74,3164
577162-ufc-fight-night-ion-the-hulk-cutelaba-vs-devin-brown-bear-clark,23218-devin-clark,20.7,5.1,74.2,26,3164
574988-ufc-fight-night-anthony-lionheart-smith-vs-ryan-superman-spann,anthony-smith-lionheart,28.4,53.4,18.3,78,3231
574988-ufc-fight-night-anthony-lionheart-smith-vs-ryan-superman-spann,20908-ryan-spann,79.2,6.6,14.2,22,3231
594392-ufc-266-omar-morales-vs-jonathan-jsp-pearce,40655-jonathan-pearce,37.5,6.2,56.4,18,3828
594392-ufc-266-omar-morales-vs-jonathan-jsp-pearce,102616-omar-morales,11.6,3.2,85.3,82,3828
592806-ufc-266-matt-semi-the-jedi-semelsberger-vs-martin-sano,29643-martin-sano,32.1,21.1,46.8,3,3841
592806-ufc-266-matt-semi-the-jedi-semelsberger-vs-martin-sano,98220-matthew-semelsberger,85.4,2.0,12.6,97,3841
601361-ufc-266-nick-maximov-vs-cody-brundage,169818-cody-brundage,29.8,14.1,56.2,13,3411
601361-ufc-266-nick-maximov-vs-cody-brundage,160352-nick-maximov,7.3,61.2,31.5,87,3411
578910-ufc-266-uros-the-doctor-medic-vs-jalin-the-tarantula-turner,175629-uros-medic,81.4,3.5,15.1,79,3872
578910-ufc-266-uros-the-doctor-medic-vs-jalin-the-tarantula-turner,68396-jalin-turner,48.0,20.3,31.7,21,3872
594406-ufc-266-roxanne-the-happy-warrior-modafferi-vs-taila-santos,74022-taila-santos,9.2,2.0,88.8,84,3891
594406-ufc-266-roxanne-the-happy-warrior-modafferi-vs-taila-santos,roxanne-modafferi-the-happy-warrior,2.2,13.1,84.7,16,3891
589000-ufc-266-shamil-abrek-abdurakhimov-vs-chris-daukaus,2783-shamil-abdurahimov,42.1,6.5,51.4,15,3937
589000-ufc-266-shamil-abrek-abdurakhimov-vs-chris-daukaus,25880-christopher-daukaus,89.2,1.3,9.5,85,3937
593692-ufc-266-dan-the-hangman-hooker-vs-nasrat-haqparast,18854-daniel-hooker,55.1,2.2,42.7,82,4007
593692-ufc-266-dan-the-hangman-hooker-vs-nasrat-haqparast,48941-nasrat-haqparast,39.8,2.3,57.9,18,4007
577175-ufc-266-magic-marlon-moraes-vs-merab-the-machine-dvalishvili,47934-merab-dvalishvili,8.9,6.0,85.1,83,4070
577175-ufc-266-magic-marlon-moraes-vs-merab-the-machine-dvalishvili,14588-marlon-moraes,48.0,7.5,44.5,17,4070
576070-ufc-266-jessica-bate-estaca-andrade-vs-cynthia-calvillo,34388-jessica-andrade-bate-estaca,50.8,2.9,46.2,90,4080
576070-ufc-266-jessica-bate-estaca-andrade-vs-cynthia-calvillo,25471-cynthia-calvillo,7.7,15.4,76.9,10,4080
577177-ufc-266-curtis-razor-blaydes-vs-jairzinho-bigi-boy-rozenstruik,51080-curtis-blaydes,42.8,5.0,52.2,78,4116
577177-ufc-266-curtis-razor-blaydes-vs-jairzinho-bigi-boy-rozenstruik,62467-jair-rozenstruik-bigi-boy,94.4,0.7,4.9,22,4116
583352-ufc-266-ruthless-robbie-lawler-vs-nick-diaz-ii,nick-diaz,24.4,12.9,62.7,46,4112
583352-ufc-266-ruthless-robbie-lawler-vs-nick-diaz-ii,robbie-lawler-ruthless,42.4,0.3,57.3,54,4112
585060-ufc-266-valentina-bullet-shevchenko-vs-lucky-lauren-murphy,11614-valentina-shevchenko,73.3,10.9,15.8,97,4162
585060-ufc-266-valentina-bullet-shevchenko-vs-lucky-lauren-murphy,42982-lauren-taylor,44.1,19.6,36.3,3,4162
577178-ufc-266-alexander-the-great-volkanovski-vs-brian-t-city-ortega,40994-brian-ortega,16.4,63.1,20.5,27,4164
577178-ufc-266-alexander-the-great-volkanovski-vs-brian-t-city-ortega,41705-alex-volkanski,20.5,1.1,78.4,73,4164
589771-ufc-fight-night-alejandro-turbo-perez-vs-johnny-pretinho-eduardo,jhonny-eduardo,45.2,9.7,45.2,7,3053
589771-ufc-fight-night-alejandro-turbo-perez-vs-johnny-pretinho-eduardo,2598-alejandro-perez,32.8,4.7,62.5,93,3053
600271-ufc-fight-night-shanna-the-shanimal-young-vs-stephanie-egger,114098-stephanie-egger,3.2,19.1,77.7,51,2939
600271-ufc-fight-night-shanna-the-shanimal-young-vs-stephanie-egger,58605-shanna-young,1.6,1.7,96.8,49,2939
582752-ufc-fight-night-douglas-d-silva-andrade-vs-gaetano-el-tigre-pirrello,38718-douglas-dsilva,17.0,6.5,76.5,87,3034
582752-ufc-fight-night-douglas-d-silva-andrade-vs-gaetano-el-tigre-pirrello,35631-gaetano-pirello,49.1,4.6,46.4,13,3034
588275-ufc-fight-night-jamie-mullarkey-vs-devonte-king-kage-smith,51640-jamie-mullarkey,64.2,3.8,32.0,33,3058
588275-ufc-fight-night-jamie-mullarkey-vs-devonte-king-kage-smith,31601-devonte-smith-johnny-cage,82.3,0.9,16.8,67,3058
578960-ufc-fight-night-karol-rosa-vs-bethe-pitbull-correia,79637-karolline-rosa-karol,10.3,3.6,86.1,95,3101
578960-ufc-fight-night-karol-rosa-vs-bethe-pitbull-correia,31164-beth-correia,19.6,7.7,72.7,5,3101
595780-ufc-fight-night-antonina-la-pantera-shevchenko-vs-king-casey-o-neill,74768-casey-oneill,11.6,44.0,44.4,81,3115
595780-ufc-fight-night-antonina-la-pantera-shevchenko-vs-king-casey-o-neill,119417-antonia-schevchenko,13.4,10.3,76.3,19,3115
575584-ufc-fight-night-joe-solecki-vs-jared-flash-gordon,116995-joseph-solecki,4.5,18.4,77.0,82,3096
575584-ufc-fight-night-joe-solecki-vs-jared-flash-gordon,17754-jared-gordon,11.5,5.1,83.4,18,3096
601782-ufc-fight-night-alexander-the-great-hernandez-vs-money-mike-breeden,46253-alexander-hernandez,72.0,2.8,25.2,93,3100
601782-ufc-fight-night-alexander-the-great-hernandez-vs-money-mike-breeden,33407-mike-breeden,59.8,4.4,35.8,7,3100
593796-ufc-fight-night-misha-cirkunov-vs-krzysztof-jotko,14031-misha-cirkunov,8.5,67.3,24.2,58,3143
593796-ufc-fight-night-misha-cirkunov-vs-krzysztof-jotko,26236-krzysztof-jotko,28.6,2.1,69.3,42,3143
595392-ufc-fight-night-niko-the-hybrid-price-vs-alex-cowboy-oliveira,45649-alex-cowboy,25.1,20.0,55.0,14,3211
595392-ufc-fight-night-niko-the-hybrid-price-vs-alex-cowboy-oliveira,22461-nico-price,63.8,7.1,29.1,86,3211
582940-ufc-fight-night-kevin-trailblazer-holland-vs-kyle-daukaus,35757-kevin-holland,60.2,2.2,37.6,85,3254
582940-ufc-fight-night-kevin-trailblazer-holland-vs-kyle-daukaus,16027-kyle-daukaus,6.8,23.8,69.3,15,3254
577164-ufc-fight-night-thiago-marreta-santos-vs-johnny-walker,31174-thiago-santos-marreta,92.7,1.2,6.1,65,3260
577164-ufc-fight-night-thiago-marreta-santos-vs-johnny-walker,85671-johnny-walker,91.4,0.5,8.1,35,3260
591037-ufc-fight-night-charlie-the-american-badboy-ontiveros-vs-steve-mean-machine-garcia,41407-steve-garcia-jr,79.7,1.6,18.7,88,2949
591037-ufc-fight-night-charlie-the-american-badboy-ontiveros-vs-steve-mean-machine-garcia,20906-charles-ontiveros,50.1,3.6,46.3,12,2949
604352-ufc-fight-night-lupita-loopy-godinez-vs-silvana-gomez-la-malvada-juarez,61720-silvana-gomez-juarez-la-malvada,21.5,7.4,71.2,18,2753
604352-ufc-fight-night-lupita-loopy-godinez-vs-silvana-gomez-la-malvada-juarez,133312-lupita-godinez,3.7,1.8,94.5,82,2753
595479-ufc-fight-night-charles-boston-strong-rosa-vs-damon-the-leech-jackson,33009-charles-rosa,8.6,14.4,77.1,33,2945
595479-ufc-fight-night-charles-boston-strong-rosa-vs-damon-the-leech-jackson,39377-damon-jackson,4.1,23.3,72.7,67,2945
583970-ufc-fight-night-alexander-king-kong-romanov-vs-jared-the-mountain-vanderaa,33826-jared-vanderaa,65.2,6.7,28.1,3,3045
583970-ufc-fight-night-alexander-king-kong-romanov-vs-jared-the-mountain-vanderaa,144301-alexander-romanov,44.0,48.0,8.1,97,3045
581407-ufc-fight-night-chris-el-guapo-gutierrez-vs-felipe-cabocao-colares,80697-felipe-colares-caboco,13.6,17.4,68.9,5,2996
581407-ufc-fight-night-chris-el-guapo-gutierrez-vs-felipe-cabocao-colares,34369-chris-gutierrez,18.9,1.6,79.5,95,2996
584486-ufc-fight-night-mariya-agapova-vs-sabina-colombian-queen-mazo,156192-mariya-agapova,16.7,15.6,67.7,30,2972
584486-ufc-fight-night-mariya-agapova-vs-sabina-colombian-queen-mazo,92893-sabina-mazo,10.8,3.6,85.6,70,2972
588963-ufc-fight-night-tim-elliott-vs-matheus-nicolau,35392-matheus-nicolau-pereira,5.7,15.0,79.3,73,3019
588963-ufc-fight-night-tim-elliott-vs-matheus-nicolau,13664-timothy-elliot,4.5,12.7,82.8,27,3019
598448-ufc-fight-night-randy-rudeboy-brown-vs-jared-nitetrain-gooden,43007-jared-gooden,80.9,2.6,16.5,11,3021
598448-ufc-fight-night-randy-rudeboy-brown-vs-jared-nitetrain-gooden,21348-randall-brown-rude-boy,36.6,19.2,44.2,89,3021
584030-ufc-fight-night-marina-rodriguez-vs-mackenzie-dern,134267,2.2,85.8,12.0,73,3103
584030-ufc-fight-night-marina-rodriguez-vs-mackenzie-dern,81799-marina-rodriguez,50.5,2.5,47.1,27,3103
583898-ufc-fight-night-ariane-sorriso-carnelossi-vs-istela-nunes,48686-istela-nunes,13.7,4.3,82.0,15,2927
583898-ufc-fight-night-ariane-sorriso-carnelossi-vs-istela-nunes,46708-ariane-cristina-sorriso,25.8,2.2,72.0,85,2927
603746-ufc-fight-night-brandon-killer-b-davis-vs-storm-danaa-batgerel,17399-danaa-batgerel,61.9,1.4,36.7,72,2926
603746-ufc-fight-night-brandon-killer-b-davis-vs-storm-danaa-batgerel,74551-brandon-davis,15.7,7.6,76.7,28,2926
605891-ufc-fight-night-lupita-loopy-godinez-vs-luana-dread-carolina,133312-lupita-godinez,5.7,25.8,68.5,84,2758
605891-ufc-fight-night-lupita-loopy-godinez-vs-luana-dread-carolina,114251-luana-carolina-dread,7.6,5.0,87.4,16,2758
601440-ufc-fight-night-danny-hot-chocolate-roberts-vs-ramazan-gorets-emeev,15517-danny-roberts,37.6,5.1,57.3,11,2958
601440-ufc-fight-night-danny-hot-chocolate-roberts-vs-ramazan-gorets-emeev,14039-Ramazan-Emeev,4.3,7.5,88.1,89,2958
595482-ufc-fight-night-andrew-el-dirte-sanchez-vs-bruno-blindado-silva,39236-andrew-sanchez,23.2,7.9,69.0,15,2958
595482-ufc-fight-night-andrew-el-dirte-sanchez-vs-bruno-blindado-silva,59819-bruno-silva-blindado,87.1,3.2,9.7,85,2958
582128-ufc-fight-night-ludovit-mr-highlight-klein-vs-nate-the-train-landwehr,26263-nate-landwehr,34.8,8.1,57.1,9,2997
582128-ufc-fight-night-ludovit-mr-highlight-klein-vs-nate-the-train-landwehr,102094-ludovit-klein,84.1,2.0,13.9,91,2997
601267-ufc-fight-night-manon-the-beast-fiorot-vs-mayra-sheetara-bueno-silva,136168-manon-fiorot,64.5,1.1,34.4,92,2993
601267-ufc-fight-night-manon-the-beast-fiorot-vs-mayra-sheetara-bueno-silva,140732-mayra-bueno-silva-sheetara,9.0,48.0,43.0,8,2993
604621-ufc-fight-night-jim-a-10-miller-vs-erick-the-ghost-pepper-gonzalez,67619-erick-gonzalez,26.9,6.5,66.7,16,2962
604621-ufc-fight-night-jim-a-10-miller-vs-erick-the-ghost-pepper-gonzalez,jim-miller,1.7,78.7,19.6,84,2962
583387-ufc-fight-night-andrei-the-pitbull-arlovski-vs-carlos-boi-felipe,andrei-arlovski-the-pitbull,9.1,0.9,90.1,68,3054
583387-ufc-fight-night-andrei-the-pitbull-arlovski-vs-carlos-boi-felipe,101975-carlos-felipe-boi,42.6,0.9,56.5,32,3054
604646-ufc-fight-night-norma-the-immortal-dumont-vs-aspen-ladd,45561-aspen-ladd,61.8,1.9,36.3,66,2999
604646-ufc-fight-night-norma-the-immortal-dumont-vs-aspen-ladd,139271-norma-dumont-viana,26.0,3.5,70.5,34,2999
607650-ufc-fight-night-jonathan-dragon-martinez-vs-zviad-lazishvili,77516-ziko-lazishvili,5.9,44.5,49.6,68,2760
607650-ufc-fight-night-jonathan-dragon-martinez-vs-zviad-lazishvili,41237-jonathon-martinez,36.3,1.9,61.8,32,2760
587321-ufc-fight-night-livinha-the-brazilian-gangsta-souza-vs-randa-quiet-storm-markos,43265-livia-renata-souza,3.3,9.1,87.6,81,3032
587321-ufc-fight-night-livinha-the-brazilian-gangsta-souza-vs-randa-quiet-storm-markos,20984-randa-markos,3.4,7.4,89.3,19,3032
589416-ufc-fight-night-jeff-el-jefe-molina-vs-daniel-miojo-lacerda,162924-daniel-lacerda-miojo,34.7,27.8,37.5,14,2985
589416-ufc-fight-night-jeff-el-jefe-molina-vs-daniel-miojo-lacerda,117845-jeffrey-molina,13.2,7.5,79.3,86,2985
603809-ufc-fight-night-khama-the-death-star-worthy-vs-jai-the-black-country-banger-herbert,70002-jai-herbert,85.6,1.3,13.1,71,2992
603809-ufc-fight-night-khama-the-death-star-worthy-vs-jai-the-black-country-banger-herbert,28222-khama-worthy,76.9,6.2,16.9,29,2992
606034-ufc-fight-night-laureano-pepi-staropoli-vs-jamie-the-night-wolf-pickett,38304-jamie-pickett,37.7,2.0,60.3,25,2948
606034-ufc-fight-night-laureano-pepi-staropoli-vs-jamie-the-night-wolf-pickett,87204-laureano-staropoli-pepi,9.6,1.5,88.9,75,2948
599222-ufc-fight-night-tabatha-baby-shark-ricci-vs-maria-neta-oliveira,81538-tabatha-ricci,2.9,61.1,35.9,87,2981
599222-ufc-fight-night-tabatha-baby-shark-ricci-vs-maria-neta-oliveira,114735-maria-oliveira,17.8,5.6,76.6,13,2981
607359-ufc-fight-night-mason-the-dragon-jones-vs-david-onama,168430-mason-jones-the-dragon,66.0,6.8,27.2,79,2855
607359-ufc-fight-night-mason-the-dragon-jones-vs-david-onama,104455-david-onama,78.7,2.9,18.4,21,2855
591840-ufc-fight-night-jun-yong-park-vs-gregory-robocop-rodrigues,78681-gregory-rodrigues-robocop,34.3,10.5,55.1,40,3010
591840-ufc-fight-night-jun-yong-park-vs-gregory-robocop-rodrigues,64589-yoon-yong-park,8.3,1.5,90.2,60,3010
597827-ufc-fight-night-nick-nicu-negumereanu-vs-hurricane-ike-villanueva,isaac-villanueva,82.7,0.9,16.4,11,3057
597827-ufc-fight-night-nick-nicu-negumereanu-vs-hurricane-ike-villanueva,142000-nick-negumereanu,73.8,8.5,17.7,89,3057
601472-ufc-fight-night-dwight-the-body-snatcher-grant-vs-francisco-massaranduba-trinaldo,4609-francisco-drinaldo-massaranduba,20.5,3.1,76.4,59,3049
601472-ufc-fight-night-dwight-the-body-snatcher-grant-vs-francisco-massaranduba-trinaldo,17476-dwight-grant,39.9,0.8,59.2,41,3049
598125-ufc-fight-night-alex-bruce-leeroy-caceres-vs-sting-seung-woo-choi,alex-caceres-bruce-leroy,7.4,15.5,77.1,22,3120
598125-ufc-fight-night-alex-bruce-leeroy-caceres-vs-sting-seung-woo-choi,108867-seung-woo-choi,30.2,1.3,68.5,78,3120
589600-ufc-fight-night-jessica-rose-jessy-jess-clark-vs-joselyne-la-pantera-edwards,41689-jessy-rose,6.1,2.5,91.4,74,3065
589600-ufc-fight-night-jessica-rose-jessy-jess-clark-vs-joselyne-la-pantera-edwards,98366-yoselin-edwards,7.4,2.8,89.8,26,3065
601991-ufc-fight-night-grant-kgd-dawson-vs-ricky-the-gladiator-glenn,17746-rick-glenn,40.4,10.2,49.4,6,3121
601991-ufc-fight-night-grant-kgd-dawson-vs-ricky-the-gladiator-glenn,32750-grant-dawson,17.0,25.6,57.5,94,3121
590254-ufc-fight-night-paulo-the-eraser-costa-vs-marvin-the-italian-dream-vettori,50533-marvin-vettori,24.6,20.2,55.3,74,3291
590254-ufc-fight-night-paulo-the-eraser-costa-vs-marvin-the-italian-dream-vettori,64306-paulo-henrique-costa-borrachinha,78.6,1.4,20.0,26,3291
590331-ufc-267-tagir-ulanbekov-vs-allan-puro-osso-nascimento,30534-alan-nascimento,12.6,25.8,61.7,5,3601
590331-ufc-267-tagir-ulanbekov-vs-allan-puro-osso-nascimento,130955-tagir-ulanbekov,3.4,11.9,84.7,95,3601
606751-ufc-267-yaozong-totoro-hu-vs-andre-petroski,162606-yaozong-hu,59.6,6.6,33.8,11,3526
606751-ufc-267-yaozong-totoro-hu-vs-andre-petroski,123353-andre-petroski,63.0,20.8,16.2,89,3526
602480-ufc-267-makwan-mr-finland-amirkhani-vs-the-miracle-lerone-murphy,33134-makwan-amirkhani-tsingis-khan,9.3,39.9,50.9,14,3604
602480-ufc-267-makwan-mr-finland-amirkhani-vs-the-miracle-lerone-murphy,84753-lerone-murphy,42.6,1.1,56.3,86,3604
587491-ufc-267-michal-lord-oleksiejczuk-vs-shamil-umar-gamzatov,61212-michal-oleksiejczuk,34.5,1.8,63.8,29,3575
587491-ufc-267-michal-lord-oleksiejczuk-vs-shamil-umar-gamzatov,66739-shamil-gamzatov,11.0,9.7,79.3,71,3575
606647-ufc-267-elizeu-capoeira-zaleski-vs-benoit-god-of-war-saint-denis,28131-elizeu-zaleski-capoeira,42.5,5.0,52.5,65,3487
606647-ufc-267-elizeu-capoeira-zaleski-vs-benoit-god-of-war-saint-denis,212810-benoit-saint-denis,18.6,47.5,33.9,35,3487
601149-ufc-267-albert-machete-duraev-vs-roman-kopylov,138424-roman-kopylov,42.3,11.5,46.2,7,3578
601149-ufc-267-albert-machete-duraev-vs-roman-kopylov,18658-albert-duraev,10.0,72.2,17.8,93,3578
593013-ufc-267-zubaira-warrior-tukhugov-vs-ricardo-ramos,33555-zubair-tukhugov,13.7,3.7,82.6,78,3605
593013-ufc-267-zubaira-warrior-tukhugov-vs-ricardo-ramos,56182-ricardo-ramos-carcacinha,10.0,9.6,80.4,22,3605
583386-ufc-267-amanda-ribas-vs-virna-carcara-jandiroba,56622-virna-jandiroba,11.6,25.8,62.7,26,3741
583386-ufc-267-amanda-ribas-vs-virna-carcara-jandiroba,74330-amanda-ribas,2.6,6.2,91.2,74,3741
595117-ufc-267-magomed-ankalaev-vs-volkan-no-time-oezdemir,83405-magomed-ankalaev,64.4,4.1,31.5,92,3847
595117-ufc-267-magomed-ankalaev-vs-volkan-no-time-oezdemir,35488-volkan-oezdemir-cousin,52.8,2.6,44.6,8,3847
583899-ufc-267-the-leech-jingliang-li-vs-khamzat-borz-chimaev,jing-liang-li-the-leech,69.2,1.9,28.9,16,3924
583899-ufc-267-the-leech-jingliang-li-vs-khamzat-borz-chimaev,188143-khamzat-girikhanov,59.4,27.5,13.1,84,3924
590687-ufc-267-alexander-drago-volkov-vs-marcin-tybur-tybura,alexander-volkov,62.9,0.4,36.7,82,3871
590687-ufc-267-alexander-drago-volkov-vs-marcin-tybur-tybura,34449-marcin-tybura-tybur,44.6,4.6,50.8,18,3871
603061-ufc-267-islam-makhachev-vs-dan-the-hangman-hooker,40148-islam-makhachev,3.7,32.2,64.1,82,3878
603061-ufc-267-islam-makhachev-vs-dan-the-hangman-hooker,18854-daniel-hooker,67.2,3.4,29.4,18,3878
602042-ufc-267-petr-no-mercy-yan-vs-cory-the-sandman-sandhagen,90075-petr-yan,31.5,2.5,66.0,78,3887
602042-ufc-267-petr-no-mercy-yan-vs-cory-the-sandman-sandhagen,32931-cory-sandhagen,42.1,5.8,52.1,22,3887
580395-ufc-267-jan-blachowicz-vs-glover-teixeira,glover-teixeira,26.1,59.1,14.9,15,3959
580395-ufc-267-jan-blachowicz-vs-glover-teixeira,jan-blachowicz,86.6,1.0,12.4,85,3959
600089-ufc-268-c-j-vergara-vs-ode-the-jamaican-sensation-osbourne,50154-ode-osbourne,43.3,24.0,32.6,43,4086
600089-ufc-268-c-j-vergara-vs-ode-the-jamaican-sensation-osbourne,38340-carlos-vergara,71.8,1.9,26.3,57,4086
610262-ufc-268-melsik-the-gun-baghdasaryan-vs-bruno-the-tiger-souza,75671-melsik-bagdasaryan,72.4,2.5,25.1,83,4057
610262-ufc-268-melsik-the-gun-baghdasaryan-vs-bruno-the-tiger-souza,136658-bruno-assis-karate,11.5,39.6,49.0,17,4057
610682-ufc-268-dustin-the-hanyak-jacoby-vs-john-the-hunter-allan,55658-john-allan,41.9,10.6,47.5,4,4019
610682-ufc-268-dustin-the-hanyak-jacoby-vs-john-the-hunter-allan,15069-dustin-jacoby,60.9,1.8,37.3,96,4019
601620-ufc-268-gian-villante-vs-chris-beastboy-barnett,gian-villante,30.6,3.8,65.6,26,4142
601620-ufc-268-gian-villante-vs-chris-beastboy-barnett,8196-chris-barnett-beast-boy,75.1,0.9,24.0,74,4142
598065-ufc-268-jordan-bomaye-williams-vs-the-future-ian-garry,73288-jordan-williams,41.8,6.0,52.2,5,4192
598065-ufc-268-jordan-bomaye-williams-vs-the-future-ian-garry,171377-ian-garry,71.1,10.5,18.4,95,4192
