id,event_id,bout_order,fighter_1_id,fighter_2_id,fighter_1_weight_lbs,fighter_2_weight_lbs,fighter_1_fighting_out_of,fighter_2_fighting_out_of,decision_type
13842,1360,5,6426,6316,204.0,205.0,"Santa Luzia, Minas Gerais, Brazil","Gothenburg, Sweden",Unanimous Decision
13844,1360,6,4956,4834,135.5,136.0,"Plainview, TX","Dagestan, Russia",Unanimous Decision
13847,1360,7,4593,4806,134.5,136.0,"Long Island, NY","Yekaterinburg, Russia",Unanimous Decision
13848,1361,1,6427,5827,170.7,169.9,,,Unanimous Decision
13849,1362,1,3942,5776,125.5,125.5,"Nottingham, England","San Diego, CA",Unanimous Decision
13850,1362,2,4803,4484,156.0,156.0,"Wolverhampton, England","Nove Zamky, Slovakia",Majority Draw
13851,1362,3,2434,5260,126.0,126.0,"Glasgow, Scotland","Sao Paulo, Brazil",Split Decision
13854,1362,4,5371,6428,145.5,145.5,"Manchester, England","Beberibe, Ceara, Brazil",Split Decision
13856,1362,5,5135,4865,156.0,156.0,"Tullibody, Scotland","Miami, FL",Split Decision
13859,1362,6,3927,5649,185.5,186.0,"Mezzocorona, Italy","Batumi, Georgia",Unanimous Decision
13860,1362,7,4240,5819,125.0,125.0,"Curitiba, Brazil","Gold Coast, Australia",Unanimous Decision
13862,1362,8,2405,5191,156.0,156.0,"Denver, CO","Baku, Azerbaijan",Majority Decision
13863,1362,9,3210,3524,170.0,170.0,"Birmingham, England","Denver, CO",Majority Decision
13864,1363,1,5798,6432,155.8,154.7,,,Unanimous Decision
13865,1363,2,5602,2934,145.9,145.0,,,Unanimous Decision
13866,1363,3,4506,5797,184.5,184.0,,,Unanimous Decision
13867,1364,1,6148,6433,124.5,126.0,"Fort Worth, TX","Varginha, Minas Gerais, Brazil",Unanimous Decision
13869,1364,2,4398,5913,170.5,171.0,"Houston, TX","Jacksonville Beach, FL",Split Decision
13870,1364,3,6336,1574,146.0,146.0,"Rio de Janeiro, Brazil","Dallas, TX",Unanimous Decision
13872,1364,4,6083,3634,186.0,185.0,"Las Vegas, NV","Garland, TX",Split Decision
13874,1364,5,4959,4122,125.5,126.0,"Sacramento, CA","Shreveport, LA",Split Decision
13876,1364,6,2338,4108,135.5,135.0,"Albuquerque, NM","Coconut Creek, FL",Unanimous Decision
13877,1364,7,4643,3233,135.5,136.0,"Aurora, CO","Chone, Manabi, Ecuador",Split Decision
13878,1365,1,6197,3866,120.0,119.2,"Windsor, Ontario, Canada","San Diego, CA",Unanimous Decision
13879,1365,2,6434,3936,169.8,169.2,"Temecula, CA","Compton, CA",Split Decision
13880,1365,3,741,6253,185.8,185.2,"Wilmington, NC","Tillsonburg, Ontario, Canada",Unanimous Decision
13881,1365,4,2444,4382,145.2,145.4,"San Diego, CA","Belfast, Northern Ireland",Unanimous Decision
13882,1366,1,5685,3543,205.0,205.0,"Deerfield Beach, FL","Las Vegas, NV",Unanimous Decision
13883,1366,2,6436,6435,206.0,205.0,"St. Louis, MO","Curitiba, Parana, Brazil",Unanimous Decision
13884,1366,3,6437,4969,144.5,144.5,"Rio de Janeiro, Brazil","Lima, Peru",Split Decision
13885,1366,4,6016,4789,145.5,146.0,"Monterrey, Nuevo Leon, Mexico","Sarajevo, Bosnia and Herzegovina",Unanimous Decision
13887,1366,5,2545,2401,146.0,145.6,"Huntington Beach, CA","Islip, NY",Unanimous Decision
13888,1366,6,5955,6201,145.8,146.0,"Dagestan, Russia","Tokyo, Japan",Unanimous Decision
13889,1366,7,4838,2722,205.6,205.4,"Dublin, Ireland","Coconut Creek, FL",Split Decision
13890,1366,8,4448,2873,205.4,206.0,"Hobart, Tasmania, Australia","Rio de Janeiro, Brazil",Unanimous Decision
13891,1367,1,6439,6440,146.0,146.0,"Coconut Creek, FL",,Unanimous Decision
13892,1367,2,5706,5438,249.2,264.4,"Huntington Beach, CA","Mindelo, Cape Verde",Unanimous Decision
13893,1367,3,6441,5985,260.4,249.8,,,Unanimous Decision
13894,1367,4,4416,4124,146.4,145.6,,,Majority Decision
13895,1367,5,3129,1364,46.0,145.6,,,Unanimous Decision
13896,1368,1,5799,6442,116.0,115.5,"Dallas, TX","Coconut Creek, FL",Unanimous Decision
13898,1368,2,5849,3906,159.5,159.5,"Chicago, IL","Kansas City, MO",Unanimous Decision
13899,1368,3,5855,4217,115.5,116.0,"Vancouver, British Columbia, Canada","San Jose, CA",Split Decision
13902,1368,4,5865,3521,115.5,116.0,"Rio de Janeiro, Brazil","Albuquerque, NM",Split Decision
13903,1368,5,2445,5949,185.0,186.0,"Yuma, AZ","Las Vegas, NV",Unanimous Decision
13904,1368,6,5249,6361,137.0,135.0,"Milwaukee, WI","Las Vegas, NV",Unanimous Decision
13907,1368,7,3058,994,170.0,171.0,"Boca Raton, FL","Miami, FL",Unanimous Decision
13909,1369,1,3102,6443,154.4,153.4,,,Unanimous Decision
13910,1369,2,2922,4079,155.4,156.0,,,Unanimous Decision
13911,1369,3,4231,2645,155.6,155.8,,,Unanimous Decision
13916,1369,4,6445,1009,170.8,170.6,,,Unanimous Decision
13917,1369,5,6446,6447,156.0,155.0,,,Unanimous Decision
13918,1369,6,6449,6448,170.4,171.0,,,Unanimous Decision
13920,1369,7,5976,5974,155.8,155.2,,,Unanimous Decision
13912,1370,1,5808,4229,136.5,136.0,"Panama City, Panama","Pribram, Czech Republic",Split Decision
13913,1370,2,4192,2983,136.0,136.0,"Dublin, CA","Lafayette, LA",Unanimous Decision
13915,1370,3,6317,3882,156.0,156.0,"Mexico City, Mexico","Albuquerque, NM",Unanimous Decision
13928,1370,4,5823,276,155.0,154.5,"Mexicali, Baja California, Mexico","Round Lake, IL",Unanimous Decision
13929,1370,5,2818,2838,136.0,136.0,"Sao Paulo, Brazil","Englewood, CO",Unanimous Decision
13931,1370,6,6159,1925,205.0,206.0,"Fairfield, NJ","Englewood, CO",Unanimous Decision
13933,1370,7,1990,2512,146.0,146.0,"Waianae, HI","Trimley St. Martin, Suffolk, England",Unanimous Decision
13921,1371,1,6233,6175,145.9,145.0,,,Split Decision
13923,1371,2,5302,5235,158.1,153.1,,,Split Decision
13924,1371,3,5120,4881,169.9,170.9,,,Unanimous Decision
13925,1371,4,6056,6450,148.8,149.8,,,Unanimous Decision
13934,1372,1,6076,6043,185.4,185.6,Tajikistan,"Aurora, CO",Unanimous Decision
13938,1372,2,5895,5995,169.6,170.8,"Tbilisi, Georgia","Jupiter, FL",Unanimous Decision
13939,1372,3,2446,3469,145.6,146.0,"Sacramento, CA","Sydney, Australia",Unanimous Decision
13940,1372,4,3425,5760,262.0,239.2,"Las Vegas, NV","Coconut Creek, FL",Unanimous Decision
13953,1374,1,3901,5467,,,,,Unanimous Decision
13954,1374,2,5596,6455,259.2,251.8,,,Unanimous Decision
13955,1374,3,5610,5893,156.0,155.4,,,Unanimous Decision
13956,1374,4,5756,3823,124.4,125.8,,,Unanimous Decision
13957,1374,5,5032,6183,,,,,Unanimous Decision
13958,1374,6,4446,5894,144.4,145.6,,,Unanimous Decision
13960,1374,7,4372,6252,,,,,Unanimous Decision
13961,1374,8,3555,5570,126.0,125.6,"Honolulu, HI","Tokyo, Japan",Split Decision
13942,1373,1,5909,6355,147.0,146.0,,,Split Decision
13943,1373,2,5984,6499,239.5,252.0,"Denver, CO","Brisbane, Australia",Unanimous Decision
13944,1373,3,5614,5349,,,,,Unanimous Decision
13947,1373,4,5905,5676,171.0,171.0,,,Split Decision
13948,1373,5,6302,4613,126.0,126.0,,,Unanimous Decision
13963,1375,1,6457,6456,146.0,146.0,,,Unanimous Decision
13964,1375,2,5801,2538,171.0,170.0,,,Unanimous Decision
13965,1376,1,6458,6110,135.5,137.5,"Squamish, British Columbia, Canada","Robinson, TX",Unanimous Decision
13968,1376,2,5656,6272,126.0,125.5,,,Unanimous Decision
13969,1376,3,6184,3278,265.0,265.5,"Trnava, Slovakia","Cuba, MO",Unanimous Decision
13975,1376,4,6460,6299,171.0,169.0,,,Unanimous Decision
13970,1376,5,1846,6095,262.5,258.0,,,Unanimous Decision
13976,1377,1,5702,6296,185.1,184.7,,,Unanimous Decision
13977,1377,2,5200,5110,170.3,168.8,,,Unanimous Decision
13987,1379,1,4590,4909,,,,,Unanimous Decision
13988,1379,2,5589,6471,169.5,170.0,"Detroit, MI","Lima, Peru",Split Decision
13991,1379,3,5263,5127,145.0,145.0,"Beloeil, Quebec, Canada","Belgrade, MT",Unanimous Decision
13992,1379,4,5192,6472,145.0,146.0,"Sunzha, Republic of Ingushetia, Russia","Puebla, Mexico",Unanimous Decision
13994,1379,5,2251,3058,170.0,171.0,"Chicago, IL","Boca Raton, FL",Unanimous Decision
13995,1379,6,2817,3266,134.0,135.0,"Uniondale, NY","Phoenix, AZ",Split Decision
13978,1378,1,6462,6463,145.9,143.2,,,Unanimous Decision
13979,1378,2,6464,6465,135.9,135.1,,,Unanimous Decision
13980,1378,3,3831,6298,125.9,126.0,,,Unanimous Decision
13981,1378,4,6466,6368,134.5,135.2,,,Unanimous Decision
13982,1378,5,6467,6468,170.3,169.9,,,Unanimous Decision
13983,1378,6,3005,6234,185.4,186.0,,,Unanimous Decision
13996,1380,1,5842,5904,205.2,205.6,,,Unanimous Decision
13997,1380,2,5598,6089,150.0,149.6,,,Unanimous Decision
13998,1380,3,5732,6473,145.4,145.8,,,Unanimous Decision
13999,1380,4,3007,5253,156.0,155.4,,,Unanimous Decision
14000,1380,5,5735,6209,145.8,146.2,,,Unanimous Decision
14001,1380,6,6474,4342,169.6,170.0,,,Unanimous Decision
14002,1380,7,4526,6475,125.2,126.0,,,Unanimous Decision
14003,1380,8,1852,4498,185.8,185.8,,,Unanimous Decision
14004,1380,9,2629,3827,154.6,154.6,,,Unanimous Decision
14005,1380,10,4313,1026,184.8,185.6,,,Unanimous Decision
14008,1381,1,5716,4354,126.0,126.0,"Gelsenkirchen, Germany","Incheon, South Korea",Split Decision
14009,1381,2,2810,4400,139.5,139.0,"Castanhal, Para, Brazil","Sparta, MI",Unanimous Decision
14010,1381,3,6425,3924,239.5,254.0,"Gwinnett, GA","D'Iberville, MS",Unanimous Decision
14015,1381,4,4971,1803,205.5,205.5,,,Unanimous Decision
14017,1382,1,6405,5196,170.0,170.5,"Johannesburg, South Africa","Tokyo, Japan",Unanimous Decision
14019,1382,2,5554,6373,156.0,154.0,"Enumclaw, WA","Derry, NH",Unanimous Decision
14020,1382,3,5629,2422,264.5,249.5,"Belo Horizonte, Minas Gerais, Brazil","Malmo, Sweden",Split Decision
14022,1382,4,3310,6023,115.5,117.5,"Lodz, Poland","Denver, CO",Unanimous Decision
14026,1382,5,5855,3904,119.5,119.5,,,Unanimous Decision
14028,1382,6,4592,3257,115.0,114.5,,,Unanimous Decision
14030,1384,1,2907,5643,205.5,205.0,,,Unanimous Decision
14032,1384,2,5456,4246,115.0,116.0,"Princeton, NJ","Arlington, TX",Unanimous Decision
14037,1384,3,5652,6480,136.0,136.0,"Minneapolis, MN","Dushanbe, Tajikistan",Unanimous Decision
14039,1384,4,6177,5658,135.5,136.0,"Uberlandia, Minas Gerais, Brazil","Tijuana, Baja California, Mexico",Unanimous Decision
14040,1384,5,3480,3547,170.0,170.0,"Francisco Beltrao, Parana, Brazil","Makhachkala, Russia",Split Decision
14042,1384,6,2075,6148,126.0,124.5,"Kansas City, MO","Fort Worth, TX",Unanimous Decision
14044,1384,7,1396,1648,145.0,145.5,"Miami, FL","Houston, TX",Unanimous Decision
14045,1384,8,4317,5013,126.0,125.5,"Las Vegas, NV","Auckland, New Zealand",Split Decision
14029,1383,1,6477,2565,160.0,163.0,,,Majority Decision
14034,1383,2,6479,3966,156.0,156.0,,,Split Decision
14035,1383,3,6305,6334,146.0,146.0,,,Unanimous Decision
14036,1383,4,4087,4064,156.0,156.0,,,Split Decision
14046,1385,1,3877,5689,205.6,205.2,,,Split Decision
14047,1385,2,6436,1883,211.2,206.0,,,Unanimous Decision
14048,1385,3,5306,6483,205.8,206.0,,,Unanimous Decision
14049,1386,1,3968,6077,114.5,115.5,"Stoney Creek, Ontario, Canada","Niteroi, Rio de Janeiro, Brazil",Unanimous Decision
14050,1386,2,6484,5624,125.5,125.5,"Perth, Western Australia, Australia","Horice, Hradec Kralove, Czech Republic",Unanimous Decision
14051,1386,3,5020,6400,145.0,145.5,"Stoney Creek, Ontario, Canada","Costa Mesa, CA",Unanimous Decision
14053,1386,4,6120,4100,125.5,125.5,"Niagara, Ontario, Canada","Denver, CO",Unanimous Decision
14055,1386,5,5221,3989,188.0,185.0,"Boca Raton, FL","Scottsdale, AZ",Unanimous Decision
14056,1386,6,4628,5573,145.5,145.5,"Las Vegas, NV","Clarksville, TN",Unanimous Decision
14059,1386,7,1384,4093,135.0,135.0,,"Guadalajara, Jalisco, Mexico",Unanimous Decision
14060,1387,1,5751,6485,145.0,146.0,,,Unanimous Decision
14061,1387,2,6010,3162,155.0,155.0,,,Unanimous Decision
14062,1387,3,5937,6486,156.0,156.0,,,Unanimous Decision
14067,1387,4,5460,2844,246.0,265.0,,,Unanimous Decision
14068,1387,5,3050,746,205.0,206.0,,,Split Decision
14069,1387,6,2705,1448,134.0,134.2,,,Unanimous Decision
14071,1387,7,4423,1850,203.8,205.0,,,Unanimous Decision
14072,1387,8,6353,4819,145.0,145.0,,,Unanimous Decision
14073,1387,9,2735,5687,205.0,204.0,,,Unanimous Decision
14074,1387,10,5664,5791,155.0,156.0,,,Majority Decision
14063,1388,1,6487,6488,247.8,261.8,,,Split Decision
14064,1388,2,4416,6489,145.0,144.2,,,Unanimous Decision
14065,1388,3,1364,6210,145.6,146.0,,,Unanimous Decision
14066,1388,4,5180,6439,145.4,147.0,,,Unanimous Decision
14070,1388,5,5506,4985,251.0,255.4,,,Unanimous Decision
14075,1389,1,3870,5946,,,,,Unanimous Decision
14077,1389,2,6354,6415,,,,,Unanimous Decision
14078,1389,3,6149,6131,125.0,126.0,"Chicago, IL","Kharkiv, Ukraine",Unanimous Decision
14081,1389,4,2871,4558,170.5,170.0,"Copenhagen, Denmark","Buynaksk, Dagestan, Russia",Unanimous Decision
14084,1389,5,6150,5701,186.0,186.0,,,Unanimous Decision
14086,1389,6,3282,3927,,,,,Unanimous Decision
14088,1390,1,6446,5974,153.6,156.0,,,Split Decision
14089,1390,2,4231,5976,156.0,156.0,,,Unanimous Decision
14090,1390,3,5978,6449,170.4,170.0,,,Unanimous Decision
14091,1390,4,4079,6443,155.8,155.8,,,Unanimous Decision
14092,1391,1,6424,6045,185.0,186.0,"Pensacola, FL","Englewood, CO",Unanimous Decision
14093,1391,2,6401,5622,145.5,146.0,"Melbourne, Australia","Redlands, CA",Split Decision
14094,1391,3,6490,6416,154.0,156.0,"Denver, CO","Chattanooga, TN",Unanimous Decision
14095,1391,4,6491,5642,125.0,125.5,"Houston, TX","Aktobe, Kazakhstan",Split Decision
14096,1391,5,5887,4576,114.0,116.0,"Ventura, CA","Coconut Creek, FL",Unanimous Decision
14098,1391,6,3709,5324,171.0,171.0,"Queens, NY","Curitiba, Parana, Brazil",Unanimous Decision
14099,1391,7,2334,5816,171.0,171.0,"Denver, CO","Orlando, FL",Split Decision
14104,1391,8,4804,3803,146.0,145.5,"Alicante, Spain","Sacramento, CA",Unanimous Decision
14105,1392,1,5690,1424,264.0,259.0,"Comrat City, Republic of Moldova","Sofia, Bulgaria",Unanimous Decision
14106,1392,2,5260,6493,126.0,125.5,"Sao Paulo, Brazil","Tonsberg, Norway",Unanimous Decision
14108,1392,3,5349,4108,146.0,144.5,"Niteroi, Rio de Janeiro, Brazil","Coconut Creek, FL",Split Decision
14113,1392,4,3655,5969,126.0,125.5,"Curitiba, Parana, Brazil","Rio de Janeiro, Brazil",Split Decision
14114,1392,5,6125,3928,170.5,170.5,"Tijuana, Mexico","Sacramento, CA",Unanimous Decision
14115,1392,6,5160,5011,156.0,156.0,"Coconut Creek, FL","Orenburg, Russia",Unanimous Decision
14117,1393,1,6345,6495,153.6,154.9,,,Unanimous Decision
14118,1393,2,3005,4665,183.6,185.6,,,Unanimous Decision
14119,1394,1,6417,5888,156.0,155.5,"Cordoba, Argentina","Peoria, AZ",Unanimous Decision
14125,1394,2,6222,6497,130.0,129.0,"Okinawa, Japan","Tijuana, Mexico",Unanimous Decision
14128,1394,3,3028,3732,155.5,158.0,"Auckland, New Zealand","Fontana, CA",Split Decision
14130,1394,4,4147,3972,125.0,125.0,"Arraial do Cabo, Brazil","Tijuana, Baja California, Mexico",Split Decision
14132,1395,1,6310,3021,135.5,135.5,,,Unanimous Decision
14133,1395,2,5667,6017,155.5,156.0,,,Unanimous Decision
14134,1395,3,6500,2406,126.0,126.0,,,Split Decision
14135,1395,4,6196,6121,156.0,156.0,,,Unanimous Decision
14136,1395,5,6384,5588,146.0,145.5,,,Unanimous Decision
14138,1395,6,5938,5870,145.5,146.0,,,Unanimous Decision
14140,1395,7,5614,4706,145.5,145.5,,,Unanimous Decision
14142,1395,8,4503,6502,171.0,171.0,,,Split Decision
14144,1396,1,6505,6269,125.0,125.6,"Leighton Buzzard, England","Haro, Spain",Unanimous Decision
14145,1396,2,6231,6506,146.0,143.5,"Colchester, England","London, England",Unanimous Decision
14146,1396,3,4697,6507,150.4,145.9,"Milton Keynes, England","Newcastle, England",Unanimous Decision
14147,1396,4,4918,6508,134.0,132.7,"London, England","London, England",Unanimous Decision
14148,1396,5,6056,6509,145.7,145.1,"Liverpool, England","Rio de Janeiro, Brazil",Unanimous Decision
14150,1397,1,6444,6511,115.0,115.0,"Guaruja, Sao Paulo, Brazil","Tallaght, Dublin, Ireland",Unanimous Decision
14151,1397,2,5135,6431,156.0,155.0,"Tullibody, Scotland","Deerfield, NJ",Unanimous Decision
14152,1397,3,3970,3085,135.0,136.0,"Manaus, Amazonas, Brazil","Helsingborg, Sweden",Unanimous Decision
14153,1397,4,5394,3267,186.0,185.0,"Bukhara, Uzbekistan","Gastonia, NC",Unanimous Decision
14154,1397,5,6512,4811,264.0,266.0,"Castletown, England","Las Vegas, NV",Unanimous Decision
14157,1397,6,6380,2718,136.0,136.0,"Boca Raton, FL","Bishop Auckland, England",Split Decision
14158,1397,7,5371,5604,146.0,146.0,"Manchester, England","Sydney, Australia",Unanimous Decision
14159,1397,8,5368,4803,155.0,155.0,"Lyon, France","Wolverhampton, England",Unanimous Decision
14161,1397,9,3215,2670,146.0,145.0,"London, England","Sacramento, CA",Unanimous Decision
14175,1399,1,6090,6433,125.5,128.5,"San Antonio, TX","Varginha, Minas Gerais, Brazil",Unanimous Decision
14180,1399,2,6092,3154,205.5,205.0,"Danbury, CT","Warsaw, Poland",Split Decision
14164,1398,1,6514,6515,170.6,168.1,"Imperia, Italy","Toulon, France",Unanimous Decision
14165,1398,2,6516,6517,135.3,135.5,"Modena, Italy","Manchester, England",Unanimous Decision
14166,1398,3,6518,6519,149.3,149.2,"Rome, Italy",Italy,Unanimous Decision
14167,1398,4,6520,6264,155.4,155.6,Italy,"Wakefield, England",Unanimous Decision
14168,1398,5,6521,4917,114.6,115.2,"Rio de Janeiro, Brazil","Rome, Italy",Split Decision
14169,1398,6,5796,6270,185.4,183.8,"Livorno, Italy","Klaipeda, Lithuania",Unanimous Decision
14170,1398,7,2352,4840,124.6,124.4,"South Shields, England","Rome, Italy",Unanimous Decision
14182,1400,1,2026,1408,170.8,170.6,,,Split Decision
14183,1400,2,5570,3823,125.5,126.0,,,Unanimous Decision
14186,1401,1,5453,4945,146.0,146.5,"St. Louis, MO","Staten Island, NY",Unanimous Decision
14185,1401,2,5656,5396,125.5,126.0,"Covington, GA","Oldbury, Sandwell, England",Unanimous Decision
14189,1401,3,5550,2296,145.0,145.5,"Tampa, FL","Dallas, TX",Unanimous Decision
14188,1401,4,5612,4833,135.0,135.5,,,Unanimous Decision
14190,1401,5,4484,5849,156.0,156.0,"Nove Zamky, Slovakia","Chicago, IL",Unanimous Decision
14191,1401,6,5450,5571,204.5,204.0,"Edmonton, Alberta, Canada","Cleveland, OH",Unanimous Decision
14195,1401,7,4643,3041,139.5,139.0,"Aurora, CO","Woburn, MA",Unanimous Decision
14196,1402,1,6524,5851,144.8,144.6,,,Split Decision
14197,1402,2,3788,5610,155.0,155.6,,,Unanimous Decision
14198,1402,3,5163,6352,155.2,155.4,,,Unanimous Decision
14199,1402,4,6525,3374,135.8,136.0,,,Split Decision
14200,1402,5,3646,5757,135.8,136.0,,,Unanimous Decision
14201,1402,6,3684,5844,125.6,127.2,,,Unanimous Decision
14202,1402,7,2953,3431,158.8,159.0,,,Unanimous Decision
14203,1402,8,3894,6252,144.8,146.0,,,Split Decision
14204,1402,9,6253,5176,185.4,185.6,,,Unanimous Decision
14205,1402,10,4405,4895,,,,,Unanimous Decision
14213,1403,1,4515,5807,189.0,186.0,"Englewood, CO","Wilmington, NC",Unanimous Decision
14214,1403,2,6135,5806,,,,,Unanimous Decision
14217,1403,3,806,3171,146.0,146.0,"Albuquerque, NM","Calgary, Alberta, Canada",Unanimous Decision
14218,1403,4,3523,635,170.5,171.0,"Brasilia, Brazil","Rio de Janeiro, Brazil",Unanimous Decision
14219,1404,1,6529,4465,125.6,125.8,,,Split Decision
14220,1404,2,5706,3859,248.0,240.2,,,Unanimous Decision
14221,1404,3,6145,6530,145.4,145.8,,,Unanimous Decision
14228,1406,1,6248,4122,125.0,125.0,"Pingo-d'Agua, Minas Gerais, Brazil","Shreveport, LA",Unanimous Decision
14229,1406,2,6025,4080,186.0,185.0,"Philadelphia, PA","Milwaukee, WI",Split Decision
14230,1406,3,4821,2816,135.0,135.0,"Dublin, Ireland","San Luis Obispo, CA",Unanimous Decision
14233,1406,4,781,1341,185.0,186.0,"Las Vegas, NV","Fort Mill, SC",Unanimous Decision
14234,1406,5,3233,2818,136.0,135.0,"Chone, Manabi, Ecuador","Sao Paulo, Brazil",Unanimous Decision
14235,1406,6,5053,5744,136.0,135.5,"Phoenix, AZ","Miami, FL",Unanimous Decision
14236,1406,7,5109,2334,170.5,170.5,"Deerfield Beach, FL","Denver, CO",Unanimous Decision
14237,1406,8,4854,4408,115.0,114.0,"Beijing, China","Belem, Para, Brazil",Unanimous Decision
14222,1405,1,6531,3331,158.0,163.0,,,Unanimous Decision
14223,1405,2,6532,6332,125.0,125.0,,,Unanimous Decision
14224,1405,3,5801,5387,171.0,171.0,,,Split Decision
14225,1405,4,6333,5736,136.0,136.0,,,Unanimous Decision
14226,1405,5,5858,6533,146.0,145.0,,,Unanimous Decision
14239,1407,1,6534,6535,145.8,145.8,,,Unanimous Decision
14240,1407,2,6283,6536,145.6,144.8,,,Unanimous Decision
14241,1407,3,3975,6537,170.0,170.0,,,Unanimous Decision
14242,1407,4,5927,4597,170.8,172.0,,,Split Decision
14243,1407,5,3102,4079,155.0,156.0,,,Unanimous Decision
14244,1408,1,5193,6313,146.0,145.0,"Gangneung, South Korea","Heerlen, The Netherlands",Unanimous Decision
14247,1408,2,4557,6471,170.0,170.5,"Beijing, China","Lima, Peru",Unanimous Decision
14252,1408,3,4848,5076,125.5,124.5,"Elmwood Park, NJ","Balneario Camboriu, Santa Catarina, Brazil",Unanimous Decision
14253,1408,4,6392,6213,135.0,135.5,"Tokyo, Japan","Dallas, TX",Unanimous Decision
14254,1408,5,3677,1396,146.0,145.5,"Tbilisi, Georgia","Glendale, AZ",Unanimous Decision
14255,1408,6,1803,4908,204.5,205.0,"Omaha, NE","Beaumont, TX",Split Decision
14257,1409,1,6538,5434,139.0,140.0,"Almada, Portugal","Paris, France",Unanimous Decision
14259,1409,2,6539,5808,136.0,136.0,"Epinay-sur-Seine, France","Panama City, Panama",Unanimous Decision
14260,1409,3,6185,5019,171.0,171.0,"La Chaux-de-Fonds, Switzerland","Ballymena, Northern Ireland",Unanimous Decision
