bout_id,round,judge_id,judge_order,fighter_1_score,fighter_2_score
4097,4,94,2,10,9
4097,5,94,2,10,9
4097,Total,94,2,50,45
4097,1,123,3,10,9
4097,2,123,3,10,9
4097,3,123,3,10,9
4097,4,123,3,10,9
4097,5,123,3,10,9
4097,Total,123,3,50,45
5829,1,475,1,10,8
5829,2,475,1,10,9
5829,3,475,1,10,9
5829,Total,475,1,30,26
5829,1,477,2,10,9
5829,2,477,2,10,9
5829,3,477,2,10,10
5829,Total,477,2,30,28
5829,1,478,3,10,8
5829,2,478,3,10,9
5829,3,478,3,9,10
5829,Total,478,3,29,27
5831,1,476,1,10,9
5831,2,476,1,10,8
5831,3,476,1,10,8
5831,Total,476,1,30,25
5831,1,475,2,10,10
5831,2,475,2,10,8
5831,3,475,2,10,8
5831,Total,475,2,30,26
5831,1,477,3,10,9
5831,2,477,3,10,9
5831,3,477,3,10,9
5831,Total,477,3,30,27
4107,1,359,1,,
4107,2,359,1,,
4107,3,359,1,,
4107,Total,359,1,29,28
4107,1,381,2,,
4107,2,381,2,,
4107,3,381,2,,
4107,Total,381,2,29,28
4107,1,158,3,,
4107,2,158,3,,
4107,3,158,3,,
4107,Total,158,3,29,28
4121,1,105,1,10,9
4121,2,105,1,10,9
4121,3,105,1,10,9
4121,Total,105,1,30,27
4121,1,204,2,10,9
4121,2,204,2,10,9
4121,3,204,2,10,9
4121,Total,204,2,30,27
4121,1,107,3,10,9
4121,2,107,3,10,9
4121,3,107,3,10,9
4121,Total,107,3,30,27
4125,1,105,1,,
4125,2,105,1,,
4125,3,105,1,,
4125,Total,105,1,29,28
4125,1,106,2,,
4125,2,106,2,,
4125,3,106,2,,
4125,Total,106,2,29,28
4125,1,204,3,,
4125,2,204,3,,
4125,3,204,3,,
4125,Total,204,3,28,29
4128,1,105,1,,
4128,2,105,1,,
4128,3,105,1,,
4128,Total,105,1,30,26
4128,1,106,2,10,9
4128,2,106,2,10,9
4128,3,106,2,10,9
4128,Total,106,2,30,27
4128,1,107,3,10,9
4128,2,107,3,10,9
4128,3,107,3,10,9
4128,Total,107,3,30,27
4130,1,108,1,,
4130,2,108,1,,
4130,3,108,1,,
4130,Total,108,1,29,28
4130,1,106,2,,
4130,2,106,2,,
4130,3,106,2,,
4130,Total,106,2,29,28
4130,1,204,3,,
4130,2,204,3,,
4130,3,204,3,,
4130,Total,204,3,29,28
4131,1,247,1,,
4131,2,247,1,,
4131,3,247,1,,
4131,Total,247,1,29,28
4131,1,53,2,,
4131,2,53,2,,
4131,3,53,2,,
4131,Total,53,2,29,28
4131,1,52,3,,
4131,2,52,3,,
4131,3,52,3,,
4131,Total,52,3,28,29
4132,1,331,1,9,10
4132,2,331,1,9,9
4132,3,331,1,9,10
4132,Total,331,1,27,29
4132,1,247,2,,
4132,2,247,2,,
4132,3,247,2,,
4132,Total,247,2,28,28
4132,1,53,3,,
4132,2,53,3,,
4132,3,53,3,,
4132,Total,53,3,29,27
4135,1,247,1,,
4135,2,247,1,,
4135,3,247,1,,
4135,Total,247,1,28,29
4135,1,53,2,,
4135,2,53,2,,
4135,3,53,2,,
4135,Total,53,2,29,28
4135,1,52,3,,
4135,2,52,3,,
4135,3,52,3,,
4135,Total,52,3,29,28
4138,1,331,1,10,9
4138,2,331,1,10,9
4138,3,331,1,10,9
4138,Total,331,1,30,27
4138,1,53,2,10,9
4138,2,53,2,10,9
4138,3,53,2,10,9
4138,Total,53,2,30,27
4138,1,52,3,10,9
4138,2,52,3,10,9
4138,3,52,3,10,9
4138,Total,52,3,30,27
4141,1,331,1,,
4141,2,331,1,,
4141,3,331,1,,
4141,Total,331,1,29,28
4141,1,247,2,,
4141,2,247,2,,
4141,3,247,2,,
4141,Total,247,2,29,28
4141,1,52,3,,
4141,2,52,3,,
4141,3,52,3,,
4141,Total,52,3,29,28
4145,1,91,1,,
4145,2,91,1,,
4145,3,91,1,,
4145,Total,91,1,29,28
4145,1,86,2,10,9
4145,2,86,2,10,9
4145,3,86,2,10,9
4145,Total,86,2,30,27
4145,1,204,3,,
4145,2,204,3,,
4145,3,204,3,,
4145,Total,204,3,29,28
4146,1,91,1,10,9
4146,2,91,1,10,9
4146,3,91,1,10,9
4146,Total,91,1,30,27
4146,1,204,2,10,9
4146,2,204,2,10,9
4146,3,204,2,10,9
4146,Total,204,2,30,27
4146,1,96,3,,
4146,2,96,3,,
4146,3,96,3,,
4146,Total,96,3,29,28
4149,1,86,1,10,9
4149,2,86,1,10,9
4149,3,86,1,10,9
4149,Total,86,1,30,27
4149,1,210,2,10,9
4149,2,210,2,10,9
4149,3,210,2,10,9
4149,Total,210,2,30,27
4149,1,96,3,,
4149,2,96,3,,
4149,3,96,3,,
4149,Total,96,3,29,28
4152,1,86,1,10,9
4152,2,86,1,10,9
4152,3,86,1,10,9
4152,Total,86,1,30,27
4152,1,210,2,10,9
4152,2,210,2,10,9
4152,3,210,2,10,9
4152,Total,210,2,30,27
4152,1,96,3,10,9
4152,2,96,3,10,9
4152,3,96,3,10,9
4152,Total,96,3,30,27
7876,1,192,1,10,9
7876,2,192,1,10,9
7876,3,192,1,10,9
7876,Total,192,1,30,27
7876,1,173,2,10,9
7876,2,173,2,10,9
7876,3,173,2,10,9
7876,Total,173,2,30,27
7876,1,224,3,,
7876,2,224,3,,
7876,3,224,3,,
7876,Total,224,3,29,28
7881,1,173,1,,
7881,2,173,1,,
7881,3,173,1,,
7881,Total,173,1,29,28
7881,1,224,2,,
7881,2,224,2,,
7881,3,224,2,,
7881,Total,224,2,29,28
7881,1,541,3,,
7881,2,541,3,,
7881,3,541,3,,
7881,Total,541,3,29,28
7882,1,192,1,10,9
7882,2,192,1,10,9
7882,3,192,1,10,9
7882,Total,192,1,30,27
7882,1,173,2,,
7882,2,173,2,,
7882,3,173,2,,
7882,Total,173,2,29,28
7882,1,541,3,,
7882,2,541,3,,
7882,3,541,3,,
7882,Total,541,3,29,28
7883,1,192,1,,
7883,2,192,1,,
7883,3,192,1,,
7883,Total,192,1,29,28
7883,1,224,2,,
7883,2,224,2,,
7883,3,224,2,,
7883,Total,224,2,28,29
7883,1,541,3,,
7883,2,541,3,,
7883,3,541,3,,
7883,Total,541,3,29,28
7885,1,173,1,,
7885,2,173,1,,
7885,3,173,1,,
7885,4,173,1,,
7885,5,173,1,,
7885,Total,173,1,49,46
7885,1,224,2,,
7885,2,224,2,,
7885,3,224,2,,
7885,4,224,2,,
7885,5,224,2,,
7885,Total,224,2,48,47
7885,1,541,3,10,9
7885,2,541,3,10,9
7885,3,541,3,10,9
7885,4,541,3,10,9
7885,5,541,3,10,9
7885,Total,541,3,50,45
4154,1,312,1,10,9
4154,2,312,1,10,9
4154,3,312,1,9,10
4154,Total,312,1,29,28
4154,1,88,2,10,9
4154,2,88,2,10,9
4154,3,88,2,9,10
4154,Total,88,2,29,28
4154,1,382,3,10,9
4154,2,382,3,9,10
4154,3,382,3,9,10
4154,Total,382,3,28,29
4156,1,88,1,10,9
4156,2,88,1,10,9
4156,3,88,1,10,9
4156,Total,88,1,30,27
4156,1,382,2,10,9
4156,2,382,2,10,9
4156,3,382,2,10,9
4156,Total,382,2,30,27
4156,1,43,3,10,9
4156,2,43,3,10,9
4156,3,43,3,10,9
4156,Total,43,3,30,27
4158,1,312,1,10,9
4158,2,312,1,10,9
4158,3,312,1,10,9
4158,Total,312,1,30,27
4158,1,292,2,10,9
4158,2,292,2,10,9
4158,3,292,2,10,9
4158,Total,292,2,30,27
4158,1,88,3,10,9
4158,2,88,3,10,9
4158,3,88,3,10,9
4158,Total,88,3,30,27
4161,1,312,1,10,9
4161,2,312,1,10,9
4161,3,312,1,10,9
4161,Total,312,1,30,27
4161,1,292,2,10,9
4161,2,292,2,9,10
4161,3,292,2,10,9
4161,Total,292,2,29,28
4161,1,88,3,10,9
4161,2,88,3,10,9
4161,3,88,3,10,9
4161,Total,88,3,30,27
4163,1,292,1,10,9
4163,2,292,1,10,9
4163,3,292,1,10,9
4163,Total,292,1,30,27
4163,1,88,2,10,9
4163,2,88,2,10,9
4163,3,88,2,10,9
4163,Total,88,2,30,27
4163,1,382,3,9,10
4163,2,382,3,9,10
4163,3,382,3,10,9
4163,Total,382,3,28,29
4166,1,312,1,10,9
4166,2,312,1,10,9
4166,3,312,1,10,9
4166,Total,312,1,30,27
4166,1,292,2,10,9
4166,2,292,2,10,9
4166,3,292,2,10,9
4166,Total,292,2,30,27
4166,1,43,3,10,9
4166,2,43,3,10,9
4166,3,43,3,10,9
4166,Total,43,3,30,27
4176,1,45,1,10,9
4176,2,45,1,9,10
4176,3,45,1,10,9
4176,Total,45,1,29,28
4176,1,258,2,10,9
4176,2,258,2,9,10
4176,3,258,2,10,9
4176,Total,258,2,29,28
4176,1,55,3,10,9
4176,2,55,3,9,10
4176,3,55,3,10,9
4176,Total,55,3,29,28
4180,1,94,1,9,10
4180,2,94,1,10,9
4180,3,94,1,10,9
4180,Total,94,1,29,28
4180,1,127,2,9,10
4180,2,127,2,10,9
4180,3,127,2,10,9
4180,Total,127,2,29,28
4180,1,55,3,10,9
4180,2,55,3,10,9
4180,3,55,3,10,9
4180,Total,55,3,30,27
4185,1,45,1,10,9
4185,2,45,1,9,10
4185,3,45,1,10,9
4185,Total,45,1,29,28
4185,1,94,2,10,9
4185,2,94,2,9,10
4185,3,94,2,9,10
4185,Total,94,2,28,29
4185,1,127,3,10,9
4185,2,127,3,9,10
4185,3,127,3,10,9
4185,Total,127,3,29,28
4172,1,379,1,10,9
4172,2,379,1,10,9
4172,3,379,1,10,9
4172,Total,379,1,30,27
4172,1,385,2,10,9
4172,2,385,2,10,9
4172,3,385,2,9,10
4172,Total,385,2,29,28
4172,1,380,3,10,9
4172,2,380,3,10,9
4172,3,380,3,9,10
4172,Total,380,3,29,28
4187,1,318,1,10,9
4187,2,318,1,10,9
4187,3,318,1,9,10
4187,Total,318,1,29,28
4187,1,387,2,10,9
4187,2,387,2,10,9
4187,3,387,2,9,10
4187,Total,387,2,29,28
4187,1,386,3,10,9
4187,2,386,3,10,9
4187,3,386,3,9,10
4187,Total,386,3,29,28
4191,1,357,1,10,9
4191,2,357,1,9,10
4191,3,357,1,10,9
4191,Total,357,1,29,28
4191,1,318,2,10,9
4191,2,318,2,9,10
4191,3,318,2,10,9
4191,Total,318,2,29,28
4191,1,387,3,9,10
4191,2,387,3,10,9
4191,3,387,3,10,9
4191,Total,387,3,29,28
4195,1,357,1,10,9
4195,2,357,1,10,9
4195,3,357,1,10,9
4195,Total,357,1,30,27
4195,1,318,2,10,9
4195,2,318,2,10,9
4195,3,318,2,10,9
4195,Total,318,2,30,27
4195,1,386,3,10,9
4195,2,386,3,10,9
4195,3,386,3,10,9
4195,Total,386,3,30,27
4196,1,357,1,9,10
4196,2,357,1,10,9
4196,3,357,1,10,9
4196,4,357,1,10,9
4196,5,357,1,9,10
4196,Total,357,1,48,47
4196,1,318,2,9,10
4196,2,318,2,9,10
4196,3,318,2,10,9
4196,4,318,2,10,9
4196,5,318,2,10,9
4196,Total,318,2,48,47
4196,1,374,3,9,10
4196,2,374,3,10,9
4196,3,374,3,10,9
4196,4,374,3,9,10
4196,5,374,3,9,10
4196,Total,374,3,47,48
4199,1,251,1,,
4199,2,251,1,,
4199,3,251,1,,
4199,Total,251,1,29,28
4199,1,107,2,,
4199,2,107,2,,
4199,3,107,2,,
4199,Total,107,2,29,28
4199,1,96,3,,
4199,2,96,3,,
4199,3,96,3,,
4199,Total,96,3,29,28
4200,1,3,1,10,9
4200,2,3,1,10,9
4200,3,3,1,9,10
4200,Total,3,1,29,28
4200,1,251,2,10,9
4200,2,251,2,10,9
4200,3,251,2,10,9
4200,Total,251,2,30,27
4200,1,210,3,10,9
4200,2,210,3,10,9
4200,3,210,3,10,9
4200,Total,210,3,30,27
4204,1,86,1,10,9
4204,2,86,1,10,9
4204,3,86,1,10,10
4204,Total,86,1,30,28
4204,1,3,2,10,9
4204,2,3,2,9,10
4204,3,3,2,10,10
4204,Total,3,2,29,29
4204,1,325,3,10,9
4204,2,325,3,10,10
4204,3,325,3,10,10
4204,Total,325,3,30,29
4207,1,86,1,10,9
4207,2,86,1,10,9
4207,3,86,1,10,9
4207,Total,86,1,30,27
4207,1,210,2,10,9
4207,2,210,2,10,9
4207,3,210,2,10,9
4207,Total,210,2,30,27
4207,1,107,3,9,10
4207,2,107,3,10,9
4207,3,107,3,10,9
4207,Total,107,3,29,28
4209,1,86,1,10,9
4209,2,86,1,10,9
4209,3,86,1,10,9
4209,Total,86,1,30,27
4209,1,107,2,10,9
4209,2,107,2,10,9
4209,3,107,2,10,9
4209,Total,107,2,30,27
4209,1,96,3,9,10
4209,2,96,3,10,9
4209,3,96,3,10,9
4209,Total,96,3,29,28
4213,1,379,1,9,10
4213,2,379,1,9,10
4213,3,379,1,10,9
4213,Total,379,1,28,29
4213,1,385,2,10,9
4213,2,385,2,9,10
4213,3,385,2,10,9
4213,Total,385,2,29,28
4213,1,365,3,10,9
4213,2,365,3,9,10
4213,3,365,3,10,9
4213,Total,365,3,29,28
4215,1,379,1,9,10
4215,2,379,1,10,9
4215,3,379,1,10,9
4215,Total,379,1,29,28
4215,1,385,2,10,9
4215,2,385,2,9,10
4215,3,385,2,10,9
4215,Total,385,2,29,28
4215,1,365,3,10,9
4215,2,365,3,9,10
4215,3,365,3,9,10
4215,Total,365,3,28,29
4218,1,379,1,10,9
4218,2,379,1,10,9
4218,3,379,1,9,10
4218,Total,379,1,29,28
4218,1,385,2,10,9
4218,2,385,2,10,9
4218,3,385,2,9,10
4218,Total,385,2,29,28
4218,1,365,3,10,9
4218,2,365,3,10,9
4218,3,365,3,10,9
4218,Total,365,3,30,27
4219,1,379,1,10,9
4219,2,379,1,10,9
4219,3,379,1,10,9
4219,Total,379,1,30,27
4219,1,385,2,10,9
4219,2,385,2,10,9
4219,3,385,2,10,9
4219,Total,385,2,30,27
4219,1,365,3,10,9
4219,2,365,3,10,9
4219,3,365,3,10,9
4219,Total,365,3,30,27
4225,1,379,1,10,9
4225,2,379,1,9,10
4225,3,379,1,10,9
4225,Total,379,1,29,28
4225,1,380,2,9,10
4225,2,380,2,9,10
4225,3,380,2,10,9
4225,Total,380,2,28,29
4225,1,365,3,10,9
4225,2,365,3,9,10
4225,3,365,3,10,9
4225,Total,365,3,29,28
4226,1,379,1,10,9
4226,2,379,1,10,9
4226,3,379,1,10,8
4226,Total,379,1,30,26
4226,1,380,2,10,9
4226,2,380,2,10,9
4226,3,380,2,10,8
4226,Total,380,2,30,26
4226,1,365,3,10,9
4226,2,365,3,10,9
4226,3,365,3,10,8
4226,Total,365,3,30,26
4227,1,379,1,10,9
4227,2,379,1,10,9
4227,3,379,1,9,10
4227,Total,379,1,29,28
4227,1,380,2,10,9
4227,2,380,2,10,9
4227,3,380,2,10,9
4227,Total,380,2,30,27
4227,1,365,3,9,10
4227,2,365,3,10,9
4227,3,365,3,10,9
4227,Total,365,3,29,28
4229,1,379,1,10,9
4229,2,379,1,10,9
4229,3,379,1,10,9
4229,Total,379,1,30,27
4229,1,380,2,10,9
4229,2,380,2,10,9
4229,3,380,2,10,9
4229,Total,380,2,30,27
4229,1,365,3,10,9
4229,2,365,3,10,9
4229,3,365,3,10,9
4229,Total,365,3,30,27
4231,1,379,1,10,9
4231,2,379,1,10,9
4231,3,379,1,9,10
4231,Total,379,1,29,28
4231,1,39,2,10,9
4231,2,39,2,10,9
4231,3,39,2,9,10
4231,Total,39,2,29,28
4231,1,88,3,10,9
4231,2,88,3,10,9
4231,3,88,3,9,10
4231,Total,88,3,29,28
4233,1,39,1,9,10
4233,2,39,1,10,9
4233,3,39,1,10,8
4233,Total,39,1,29,27
4233,1,88,2,9,10
4233,2,88,2,10,9
4233,3,88,2,10,9
4233,Total,88,2,29,28
4233,1,96,3,9,10
4233,2,96,3,10,9
4233,3,96,3,10,8
4233,Total,96,3,29,27
4235,1,388,1,9,10
4235,2,388,1,10,9
4235,3,388,1,10,9
4235,Total,388,1,29,28
4235,1,39,2,9,10
4235,2,39,2,10,9
4235,3,39,2,10,9
4235,Total,39,2,29,28
4235,1,96,3,9,10
4235,2,96,3,10,9
4235,3,96,3,10,9
4235,Total,96,3,29,28
4238,1,39,1,10,9
4238,2,39,1,10,8
4238,3,39,1,8,10
4238,Total,39,1,28,27
4238,1,88,2,10,9
4238,2,88,2,10,9
4238,3,88,2,9,10
4238,Total,88,2,29,28
4238,1,96,3,10,9
4238,2,96,3,10,9
4238,3,96,3,9,10
4238,Total,96,3,29,28
4239,1,388,1,10,9
4239,2,388,1,10,9
4239,3,388,1,10,9
4239,Total,388,1,30,27
4239,1,379,2,9,10
4239,2,379,2,10,9
4239,3,379,2,10,9
4239,Total,379,2,29,28
4239,1,39,3,9,10
4239,2,39,3,10,9
4239,3,39,3,10,9
4239,Total,39,3,29,28
4240,1,39,1,10,9
4240,2,39,1,10,9
4240,3,39,1,9,10
4240,Total,39,1,29,28
4240,1,88,2,10,9
4240,2,88,2,10,9
4240,3,88,2,9,10
4240,Total,88,2,29,28
4240,1,96,3,10,9
4240,2,96,3,10,9
4240,3,96,3,9,10
4240,Total,96,3,29,28
4243,1,39,1,10,9
4243,2,39,1,10,9
4243,3,39,1,10,8
4243,Total,39,1,30,26
4243,1,59,2,10,9
4243,2,59,2,10,9
4243,3,59,2,10,9
4243,Total,59,2,30,27
4243,1,65,3,10,9
4243,2,65,3,10,9
4243,3,65,3,10,8
4243,Total,65,3,30,26
4245,1,56,1,10,9
4245,2,56,1,10,9
4245,3,56,1,9,10
4245,Total,56,1,29,28
4245,1,127,2,10,9
4245,2,127,2,10,9
4245,3,127,2,9,10
4245,Total,127,2,29,28
4245,1,55,3,10,9
4245,2,55,3,10,9
4245,3,55,3,10,9
4245,Total,55,3,30,27
4246,1,59,1,10,9
4246,2,59,1,10,9
4246,3,59,1,10,9
4246,Total,59,1,30,27
4246,1,53,2,10,9
4246,2,53,2,10,9
4246,3,53,2,10,9
4246,Total,53,2,30,27
4246,1,65,3,10,9
4246,2,65,3,10,9
4246,3,65,3,10,9
4246,Total,65,3,30,27
4248,1,56,1,9,10
4248,2,56,1,10,9
4248,3,56,1,10,9
4248,Total,56,1,29,28
4248,1,258,2,9,10
4248,2,258,2,10,9
4248,3,258,2,10,9
4248,Total,258,2,29,28
4248,1,55,3,9,10
4248,2,55,3,9,10
4248,3,55,3,10,9
4248,Total,55,3,28,29
4249,1,59,1,9,10
4249,2,59,1,10,9
4249,3,59,1,10,9
4249,Total,59,1,29,28
4249,1,127,2,9,10
4249,2,127,2,10,9
4249,3,127,2,10,9
4249,Total,127,2,29,28
4249,1,53,3,9,10
4249,2,53,3,9,10
4249,3,53,3,10,9
4249,Total,53,3,28,29
4250,1,39,1,10,9
4250,2,39,1,10,9
4250,3,39,1,10,9
4250,Total,39,1,30,27
4250,1,65,2,10,9
4250,2,65,2,10,9
4250,3,65,2,10,8
4250,Total,65,2,30,26
4250,1,258,3,10,9
4250,2,258,3,10,9
4250,3,258,3,10,9
4250,Total,258,3,30,27
4257,1,379,1,10,9
4257,2,379,1,10,9
4257,3,379,1,10,9
4257,Total,379,1,30,27
4257,1,389,2,10,9
4257,2,389,2,10,9
4257,3,389,2,10,9
4257,Total,389,2,30,27
4257,1,365,3,10,9
4257,2,365,3,10,9
4257,3,365,3,10,9
4257,Total,365,3,30,27
4260,1,379,1,9,9
4260,2,379,1,9,10
4260,3,379,1,10,9
4260,Total,379,1,28,28
4260,1,389,2,9,9
4260,2,389,2,9,10
4260,3,389,2,10,9
4260,Total,389,2,28,28
4260,1,365,3,9,9
4260,2,365,3,10,9
4260,3,365,3,10,9
4260,Total,365,3,29,27
4266,1,292,1,10,9
4266,2,292,1,9,10
4266,3,292,1,9,10
4266,Total,292,1,28,29
4266,1,47,2,10,9
4266,2,47,2,9,10
4266,3,47,2,10,9
4266,Total,47,2,29,28
4266,1,365,3,10,9
4266,2,365,3,9,10
4266,3,365,3,10,9
4266,Total,365,3,29,28
4267,1,388,1,10,9
4267,2,388,1,10,9
4267,3,388,1,10,9
4267,Total,388,1,30,27
4267,1,292,2,10,9
4267,2,292,2,10,9
4267,3,292,2,10,9
4267,Total,292,2,30,27
4267,1,365,3,10,9
4267,2,365,3,10,9
4267,3,365,3,10,9
4267,Total,365,3,30,27
5832,1,479,1,10,10
5832,2,479,1,10,9
5832,3,479,1,10,9
5832,Total,479,1,30,28
5832,1,477,2,10,10
5832,2,477,2,10,9
5832,3,477,2,10,9
5832,Total,477,2,30,28
5832,1,478,3,10,10
5832,2,478,3,10,9
5832,3,478,3,10,10
5832,Total,478,3,30,29
5836,1,476,1,9,10
5836,2,476,1,10,10
5836,3,476,1,10,9
5836,Extra,476,1,10,9
5836,Total,476,1,29,29
5836,1,479,2,10,10
5836,2,479,2,10,10
5836,3,479,2,10,9
5836,Extra,479,2,10,9
5836,Total,479,2,30,29
5836,1,478,3,9,10
5836,2,478,3,10,10
5836,3,478,3,9,10
5836,Extra,478,3,10,9
5836,Total,478,3,28,30
4276,1,127,1,10,9
4276,2,127,1,10,9
4276,3,127,1,10,9
4276,Total,127,1,30,27
4276,1,47,2,10,9
4276,2,47,2,10,9
4276,3,47,2,10,9
4276,Total,47,2,30,27
4276,1,55,3,,
4276,2,55,3,,
4276,3,55,3,,
4276,Total,55,3,29,28
4277,1,44,1,,
4277,2,44,1,,
4277,3,44,1,,
4277,Total,44,1,29,28
4277,1,258,2,10,9
4277,2,258,2,10,9
4277,3,258,2,10,9
4277,Total,258,2,30,27
4277,1,55,3,10,9
4277,2,55,3,10,9
4277,3,55,3,10,9
4277,Total,55,3,30,27
4278,1,45,1,,
4278,2,45,1,,
4278,3,45,1,,
4278,Total,45,1,29,28
4278,1,127,2,,
4278,2,127,2,,
4278,3,127,2,,
4278,Total,127,2,29,28
4278,1,47,3,,
4278,2,47,3,,
4278,3,47,3,,
4278,Total,47,3,29,28
4279,1,258,1,10,9
4279,2,258,1,10,9
4279,3,258,1,10,9
4279,Total,258,1,30,27
4279,1,47,2,10,9
4279,2,47,2,10,9
4279,3,47,2,10,9
4279,Total,47,2,30,27
4279,1,55,3,10,9
4279,2,55,3,10,9
4279,3,55,3,10,9
4279,Total,55,3,30,27
4280,1,45,1,10,9
4280,2,45,1,10,9
4280,3,45,1,10,9
4280,Total,45,1,30,27
4280,1,127,2,10,9
4280,2,127,2,10,9
4280,3,127,2,10,9
4280,Total,127,2,30,27
4280,1,44,3,10,9
4280,2,44,3,10,9
4280,3,44,3,10,9
4280,Total,44,3,30,27
4282,1,45,1,10,9
4282,2,45,1,10,9
4282,3,45,1,10,9
4282,Total,45,1,30,27
4282,1,44,2,10,9
4282,2,44,2,10,9
4282,3,44,2,10,9
4282,Total,44,2,30,27
4282,1,258,3,,
4282,2,258,3,,
4282,3,258,3,,
4282,Total,258,3,29,28
4285,1,288,1,,
4285,2,288,1,,
4285,3,288,1,,
4285,Total,288,1,28,29
4285,1,264,2,,
4285,2,264,2,,
4285,3,264,2,,
4285,Total,264,2,29,28
4285,1,391,3,,
4285,2,391,3,,
4285,3,391,3,,
4285,Total,391,3,29,28
4286,1,288,1,,
4286,2,288,1,,
4286,3,288,1,,
4286,Total,288,1,29,28
4286,1,53,2,,
4286,2,53,2,,
4286,3,53,2,,
4286,Total,53,2,29,28
4286,1,391,3,,
4286,2,391,3,,
4286,3,391,3,,
4286,Total,391,3,29,28
4287,1,51,1,,
4287,2,51,1,,
4287,3,51,1,,
4287,Total,51,1,29,28
4287,1,94,2,,
4287,2,94,2,,
4287,3,94,2,,
4287,Total,94,2,29,28
4287,1,53,3,,
4287,2,53,3,,
4287,3,53,3,,
4287,Total,53,3,29,28
4288,1,94,1,,
4288,2,94,1,,
4288,3,94,1,,
4288,Total,94,1,28,28
4288,1,264,2,,
4288,2,264,2,,
4288,3,264,2,,
4288,Total,264,2,29,28
4288,1,391,3,,
4288,2,391,3,,
4288,3,391,3,,
4288,Total,391,3,29,28
4290,1,51,1,,
4290,2,51,1,,
4290,3,51,1,,
4290,Total,51,1,29,28
4290,1,94,2,,
4290,2,94,2,,
4290,3,94,2,,
4290,Total,94,2,29,28
4290,1,53,3,9,10
4290,2,53,3,9,10
4290,3,53,3,9,10
4290,Total,53,3,27,30
4292,1,51,1,,
4292,2,51,1,,
4292,3,51,1,,
4292,Total,51,1,29,28
4292,1,53,2,,
4292,2,53,2,,
4292,3,53,2,,
4292,Total,53,2,29,27
4292,1,264,3,,
4292,2,264,3,,
4292,3,264,3,,
4292,Total,264,3,29,28
4293,1,51,1,10,9
4293,2,51,1,10,9
4293,3,51,1,10,9
4293,Total,51,1,30,27
4293,1,94,2,10,9
4293,2,94,2,10,9
4293,3,94,2,10,9
4293,Total,94,2,30,27
4293,1,264,3,10,9
4293,2,264,3,10,9
4293,3,264,3,10,9
4293,Total,264,3,30,27
4294,1,51,1,10,9
4294,2,51,1,10,9
4294,3,51,1,10,9
4294,Total,51,1,30,27
4294,1,53,2,10,9
4294,2,53,2,10,9
4294,3,53,2,10,9
4294,Total,53,2,30,27
4294,1,264,3,10,9
4294,2,264,3,10,9
4294,3,264,3,10,9
4294,Total,264,3,30,27
4295,1,94,1,,
4295,2,94,1,,
4295,3,94,1,,
4295,Total,94,1,29,28
4295,1,288,2,,
4295,2,288,2,,
4295,3,288,2,,
4295,Total,288,2,28,29
4295,1,53,3,,
4295,2,53,3,,
4295,3,53,3,,
4295,Total,53,3,29,28
4297,1,190,1,,
4297,2,190,1,,
4297,3,190,1,,
4297,Total,190,1,29,28
4297,1,219,2,,
4297,2,219,2,,
4297,3,219,2,,
4297,Total,219,2,29,28
4297,1,355,3,,
4297,2,355,3,,
4297,3,355,3,,
4297,Total,355,3,29,28
4298,1,143,1,10,9
4298,2,143,1,10,8
4298,3,143,1,10,9
4298,Total,143,1,30,26
4298,1,190,2,,
4298,2,190,2,,
4298,3,190,2,,
4298,Total,190,2,28,28
4298,1,355,3,10,9
4298,2,355,3,10,8
4298,3,355,3,10,9
4298,Total,355,3,30,26
4307,1,190,1,,
4307,2,190,1,,
4307,3,190,1,,
4307,Total,190,1,28,29
4307,1,219,2,,
4307,2,219,2,,
4307,3,219,2,,
4307,Total,219,2,29,28
4307,1,355,3,,
4307,2,355,3,,
4307,3,355,3,,
4307,Total,355,3,29,28
4308,1,190,1,,
4308,2,190,1,,
4308,3,190,1,,
4308,Total,190,1,29,28
4308,1,219,2,,
4308,2,219,2,,
4308,3,219,2,,
4308,Total,219,2,29,28
4308,1,355,3,,
4308,2,355,3,,
4308,3,355,3,,
4308,Total,355,3,29,28
4323,1,45,1,10,9
4323,2,45,1,10,9
4323,3,45,1,9,10
4323,Total,45,1,29,28
4323,1,46,2,10,9
4323,2,46,2,10,9
4323,3,46,2,10,9
4323,Total,46,2,30,27
4323,1,44,3,10,9
4323,2,44,3,10,9
4323,3,44,3,10,9
4323,Total,44,3,30,27
4330,1,127,1,9,10
4330,2,127,1,10,9
4330,3,127,1,10,9
4330,Total,127,1,29,28
4330,1,49,2,10,9
4330,2,49,2,10,9
4330,3,49,2,10,9
4330,Total,49,2,30,27
4330,1,258,3,9,10
4330,2,258,3,9,10
4330,3,258,3,10,9
4330,Total,258,3,28,29
4326,1,127,1,10,9
4326,2,127,1,10,9
4326,3,127,1,10,8
4326,Total,127,1,30,26
4326,1,44,2,9,10
4326,2,44,2,10,9
4326,3,44,2,10,9
4326,Total,44,2,29,28
4326,1,49,3,10,9
4326,2,49,3,10,9
4326,3,49,3,10,9
4326,Total,49,3,30,27
4327,1,45,1,10,9
4327,2,45,1,10,9
4327,3,45,1,10,9
4327,Total,45,1,30,27
4327,1,258,2,9,10
4327,2,258,2,10,9
4327,3,258,2,10,9
4327,Total,258,2,29,28
