id,ufcstats_id,sherdog_id,bestfightodds_id,ufc_id,wikipedia_url,name,nickname,date_of_birth,height,reach,nationality,birth_location
30584-rolando-gabriel,55ed59d541f8b90c,87380,rolando-dy-6354,,https://en.wikipedia.org/wiki/Rolando_Dy,Rolando Dy,The Incredible,1991-08-11,"5'8"" (173cm)","69.5"" (177cm)",Philippines,Philippines
30605-gustavo-lopez,93b62c5f2ba18e51,107201,gustavo-lopez-9436,gustavo-lopez,https://en.wikipedia.org/wiki/Gustavo_Lopez_(fighter),Gustavo Lopez,N/A,1989-06-27,"5'5"" (165cm)","67.0"" (170cm)",United States,"Wapato, Washington"
30666-eryk-anders,cad24459b28592ca,93407,eryk-anders-6686,eryk-anders,https://en.wikipedia.org/wiki/Eryk_Anders,Eryk Anders,Ya Boi,1987-04-21,"6'1"" (185cm)","75.0"" (191cm)",United States,"San Antonio, Texas"
30736-manny-bermuedez,2dc1bc1a02961656,112009,manny-bermudez-6029,manny-bermudez,https://en.wikipedia.org/wiki/Manny_Bermudez,Manny Bermudez,The Bermudez Triangle,1994-07-19,"5'10"" (178cm)","71.5"" (182cm)",United States,United States
30796-nick-roehrick,7195e2a932686f82,189015,nick-roehrick-7357,,,Nick Roehrick,N/A,1987-07-06,"6'2"" (188cm)","75.5"" (192cm)",United States,"Orlando, Florida, United States"
30876-geraldo-de-freitas,9cfbfae5fa1fdd93,107229,geraldo-de-freitas-8898,gerlado-de-freitas-jr,https://en.wikipedia.org/wiki/Geraldo_de_Freitas,Geraldo de Freitas,Spartan,1991-09-30,"5'7"" (171cm)","72.5"" (184cm)",Brazil,"Conselheiro Lafaiete, Minas Gerais, Brazil"
30990-valmir-lazaro,777dea713da2441d,22216,walmir-lazaro-4983,,,Valmir Lázaro,Bidu,1985-08-15,"6'0"" (183cm)","73.0"" (185cm)",Brazil,"Salvador, Bahia, Brazil"
31017-justin-scoggins-tank,9fa568ad2bf2cb0b,71120,justin-scoggins-4555,,https://en.wikipedia.org/wiki/Justin_Scoggins,Justin Scoggins,Tank,1992-05-02,"5'7"" (170cm)","66.0"" (168cm)",United States,United States
31081-michael-mcbride,443f60bec7c3c3d5,109357,michael-mcbride-4478,,,Michael McBride,N/A,1986-03-09,"6'1"" (185cm)","75.0"" (191cm)",United States,United States
31086-maurice-greene-the-pirate,068f8a189a47fea6,85198,maurice-greene-6618,maurice-greene,https://en.wikipedia.org/wiki/Maurice_Greene_(fighter),Maurice Greene,The Crochet Boss,1986-07-05,"6'7"" (201cm)","82.0"" (208cm)",United States,"Broadalbin, New York"
31147-brendan-loughnane,b788862dd1c11eac,44417,brendan-loughnane-3762,,,Brendan Loughnane,N/A,1989-12-05,"5'9"" (176cm)","71.0"" (180cm)",England,England
31164-beth-correia,673ea7dcc786b1b3,103069,bethe-correia-4553,bethe-correia,https://en.wikipedia.org/wiki/Bethe_Correia,Bethe Correia,Pitbull,1983-06-22,"5'5"" (165cm)","64.0"" (163cm)",Brazil,"Campina Grande, Paraiba, Brazil"
31168-gilbert-burns-durinho,23024fdfc966410a,91727,gilbert-burns-4747,gilbert-burns,https://en.wikipedia.org/wiki/Gilbert_Burns_(fighter),Gilbert Burns,Durinho,1986-07-20,"5'10"" (178cm)","71.0"" (180cm)",Brazil,"Niteroi, Rio de Janeiro, Brazil"
31170-guilherme-bomba,d6d5da3c209884bc,108499,guilherme-vasconcelos-4909,,,Guilherme Bomba,N/A,,"6'0"" (183cm)","74.0"" (188cm)",Brazil,"Belo Horizonte, Minas Gerais, Brazil"
31174-thiago-santos-marreta,dea070ed4a2a8281,90021,thiago-santos-2526,thiago-santos,https://en.wikipedia.org/wiki/Thiago_Santos_(Middleweight_fighter),Thiago Santos,Marreta,1984-01-07,"6'2"" (188cm)","76.0"" (193cm)",Brazil,"Rio de Janeiro, Rio de Janeiro, Brazil"
31203-pedro-nobre-the-rock,e983c62faf677ab2,44211,,,,Pedro Nobre,The Rock,1986-02-13,"5'5"" (165cm)","66.5"" (169cm)",Brazil,"Rio de Janeiro, Rio de Janeiro, Brazil"
31434-ali-bagautinov,3dd92ff9fb0412b3,81198,ali-bagautinov-4254,,https://en.wikipedia.org/wiki/Ali_Bagautinov,Ali Bagautinov,Puncher,1985-06-12,"5'4"" (163cm)","65.5"" (166cm)",Russia,Russia
31468-nick-hein,2816ced060a21be3,50774,nick-hein-4817,nick-hein,https://en.wikipedia.org/wiki/Nick_Hein,Nick Hein,Sergeant,1984-04-24,"5'6"" (168cm)","66.5"" (169cm)",Germany,Germany
31517-alex-white-the-spartan,c17041f1bb5768d8,55954,alex-white-4846,,https://en.wikipedia.org/wiki/Alex_White_(fighter),Alex White,The Spartan,1988-10-22,"6'0"" (183cm)","71.5"" (182cm)",United States,"Columbia, Missouri, United States"
31533-jon-delos-reyes-the-heat,0d0351c20169a499,58594,jon-delos-reyes-4562,,,Jon Delos Reyes,The Heat,1987-08-19,"5'6"" (168cm)","67.0"" (170cm)",Guam,"Ordot Chalan Pago, Guam"
31601-devonte-smith-johnny-cage,207773daeb4afa7b,89163,devonte-smith-8473,devonte-smith,https://en.wikipedia.org/wiki/Devonte_Smith,Devonte Smith,King Kage,1993-07-30,"5'9"" (175cm)","76.0"" (193cm)",United States,"Bedford, Ohio, United States"
31692-alex-chambers,26b63bc5c0c1f65d,65649,alex-chambers-5349,,https://en.wikipedia.org/wiki/Alex_Chambers,Alex Chambers,Astro Girl,1978-10-28,"5'3"" (160cm)","63.0"" (160cm)",Australia,"Sydney, Australia"
31763-leandro-silva-buscape,159da492e000afbf,86382,leandro-silva-1485,,https://en.wikipedia.org/wiki/Leandro_Silva_(MMA),Leandro Silva,Apollo,1985-11-11,"5'9"" (175cm)","72.0"" (183cm)",Brazil,Brazil
31930-elias-silverio,52ba464d9068d871,88613,elias-silverio-4323,,https://en.wikipedia.org/wiki/Elias_Silvério,Elias Silvério,Xuxu,1986-09-22,"5'11"" (180cm)","73.0"" (185cm)",Brazil,"Pirapora do Bom Jesus, Sao Paulo, Brazil"
32088-jamall-emmers,e00a3dee329a51f7,84139,jamall-emmers-6475,jamall-emmers,https://en.wikipedia.org/wiki/Jamall_Emmers,Jamall Emmers,Pretty Boy,1989-07-24,"5'10"" (178cm)","74.0"" (188cm)",United States,"Miami, Florida, USA"
32107-john-gunther,3956bdc8ab2e54b3,86098,john-gunther-8412,,,John Gunther,The Machine,1985-11-24,"5'9"" (175cm)","72.5"" (184cm)",United States,United States
3224-tim-means-the-dirty-bird,4b47e71384a9522f,11281,tim-means-3125,tim-means,https://en.wikipedia.org/wiki/Tim_Means,Tim Means,The Dirty Bird,1984-02-20,"6'2"" (188cm)","75.0"" (191cm)",United States,"Wilburton, Oklahoma, United States"
32242-sean-brady,45f7cb591c3ab00b,126971,sean-brady-8521,sean-brady,https://en.wikipedia.org/wiki/Sean_Brady_(fighter),Sean Brady,N/A,1992-11-23,"5'10"" (178cm)","72.5"" (184cm)",United States,"Philadelphia, Pennsylvania, United States"
32349-jay-cucciniello,683ea28a198936fe,61607,jay-cucciniello-8427,,,Jay Cucciniello,The Mellow Fellow,1986-07-23,"5'6"" (168cm)","68.0"" (173cm)",United Kingdom,England
32387-kyle-stewart,bb61823f76361297,102333,kyle-stewart-7120,kyle-stewart,,Kyle Stewart,Gunz Up,1989-01-31,"6'0"" (183cm)","76.0"" (193cm)",United States,United States
32389-jonathan-wilson,cd01f0b768a32475,108571,jonathan-wilson-5342,,https://en.wikipedia.org/wiki/Jonathan_Wilson_(fighter),Jonathan Wilson,Johnny Bravo,1987-07-17,"6'1"" (185cm)","75.0"" (191cm)",United States,United States
32610-tecia-torres-the-tiny-tornado,31ef8b67e13495b3,85096,tecia-torres-3557,tecia-torres,https://en.wikipedia.org/wiki/Tecia_Torres,Tecia Pennington,The Tiny Tornado,1989-08-16,"5'1"" (155cm)","61.0"" (155cm)",United States,"Fall River, Massachusetts"
32655-jinh-yu,d05cb1e8d1b885d8,85549,jinh-yu-frey-5099,jinh-yu-frey,https://en.wikipedia.org/wiki/Jinh_Yu_Frey,Jinh Yu Frey,N/A,1985-05-20,"5'3"" (160cm)","65.0"" (165cm)",United States,"Arkansas, United States"
32709-sheymon-da-silva-moraes,0d62719b1dcf7c40,93951,sheymon-moraes-5362,sheymon-moraes,https://en.wikipedia.org/wiki/Sheymon_Moraes,Sheymon Moraes,N/A,1990-10-11,"5'8"" (173cm)","72.0"" (183cm)",Brazil,"Rio de Janeiro, Brazil"
32750-grant-dawson,99bd51917728c25d,103525,grant-dawson-5841,grant-dawson,https://en.wikipedia.org/wiki/Grant_Dawson,Grant Dawson,KGD,1994-02-20,"5'10"" (178cm)","72.0"" (183cm)",United States,"Stromsburg, Nebraska"
32791-anton-zafir,8c822811eedc11ad,86294,,,,Anton Zafir,The Professor,1987-03-10,"5'11"" (180cm)","72.0"" (183cm)",Australia,Australia
32797-belal-muhammad,b1b0729d27936f2f,108315,belal-muhammad-3777,belal-muhammad,https://en.wikipedia.org/wiki/Belal_Muhammad_(fighter),Belal Muhammad,Remember the Name,1988-07-09,"5'11"" (180cm)","72.0"" (183cm)",United States,"Chicago, Illinois, United States"
32886-fernando-bruno,b8c0f30ee9a98b69,25491,,,,Fernando Bruno,Açougueiro,1982-02-24,"5'6"" (168cm)","71.0"" (180cm)",Brazil,Brazil
32923-jianping-yang,d3c554d6e11fc9d6,26365,yang-jianping-4700,,,Jianping Yang,Tiger,1986-01-07,"5'8"" (173cm)","65.0"" (165cm)",China,China
32931-cory-sandhagen,65f09bacd3957381,112869,cory-sandhagen-6127,cory-sandhagen,https://en.wikipedia.org/wiki/Cory_Sandhagen,Cory Sandhagen,Sandman,1992-04-20,"5'11"" (180cm)","70.0"" (178cm)",United States,United States
32956-dan-moret,66e98b3bb5fc5250,52514,dan-moret-4210,dan-moret,https://en.wikipedia.org/wiki/Dan_Moret,Dan Moret,The Hitman,1986-11-21,"6'0"" (183cm)","72.5"" (184cm)",United States,"Mankato, Minnesota, United States"
32970-carl-deaton-iii,914a897455693650,57423,carl-deaton-5200,carl-deaton,,Carl Deaton III,The Anishinaabe Kid,1989-11-24,"5'7"" (170cm)","67.0"" (170cm)",United States,Michigan
33009-charles-rosa,40093d1d2d78394e,71116,charles-rosa-5175,charles-rosa,https://en.wikipedia.org/wiki/Charles_Rosa,Charles Rosa,Boston Strong,1986-08-24,"5'9"" (175cm)","69.0"" (175cm)",United States,"Peabody, Massachusetts"
33131-nad-narimani,776a58a67665a171,67643,nad-narimani-4217,nad-narimani,https://en.wikipedia.org/wiki/Nad_Narimani,Nad Narimani,Smiler,1987-04-14,"5'8"" (173cm)","70.0"" (178cm)",England,England
33134-makwan-amirkhani-tsingis-khan,87a1dc546b1c5caf,69406,makwan-amirkhani-4820,makwan-amirkhani,https://en.wikipedia.org/wiki/Makwan_Amirkhani,Makwan Amirkhani,Mr. Finland,1988-11-08,"5'10"" (178cm)","72.0"" (183cm)",Finland,Kurdistan
33183-emily-whitmire,b3d21b2610dcfaeb,61380,emily-whitmire-7783,emily-whitmire,https://en.wikipedia.org/wiki/Emily_Whitmire,Emily Whitmire,Spitfire,1991-05-24,"5'5"" (165cm)","63.0"" (160cm)",United States,United States
33229-ricky-simon,5987b2458f4b5290,111209,ricky-simon-5780,ricky-simon,https://en.wikipedia.org/wiki/Ricky_Simon,Ricky Simón,N/A,1992-08-31,"5'6"" (168cm)","70.0"" (178cm)",United States,United States
33349-geane-herrera-la-pulga,c169545ab0825f44,79290,,,,Geane Herrera,The Revolutionary,,"5'5"" (165cm)","66.0"" (168cm)",United States,"Duarte, California, United States"
33407-mike-breeden,d80ee110748171ac,243687,mike-breeden-6957,Mike-Breeden,,Mike Breeden,Money,1989-04-21,"5'10"" (178cm)","70.0"" (178cm)",United States,United States
33428-mario-bautista,bc711b6dd95c1af6,128107,mario-bautista-8867,mario-bautista,https://en.wikipedia.org/wiki/Mario_Bautista,Mario Bautista,N/A,1993-07-01,"5'9"" (175cm)","69.0"" (175cm)",United States,United States
33555-zubair-tukhugov,aceffa19749c4dc0,63813,zubair-tuhugov-4647,zubaira-tukhugov,https://en.wikipedia.org/wiki/Zubaira_Tukhugov,Zubaira Tukhugov,Warrior,1991-01-15,"5'8"" (173cm)","68.0"" (173cm)",Russia,"Grozny, Russia"
338-mike-thomas-brown,e0b74df14f52cd15,3069,mike-brown-656,,https://en.wikipedia.org/wiki/Mike_Brown_(fighter),Mike Brown,N/A,1975-09-08,"5'6"" (168cm)","70.0"" (178cm)",United States,"Portland, Maine, United States"
33826-jared-vanderaa,2b68d9f125d07b42,152987,jared-vanderaa-7266,jared-vanderaa,https://en.wikipedia.org/wiki/Jared_Vanderaa,Jared Vanderaa,The Mountain,1992-05-12,"6'4"" (193cm)","80.0"" (203cm)",United States,"Richland, Washington"
33830-gregor-gillespie,84ff027394f7e470,111701,gregor-gillespie-3652,gregor-gillespie,https://en.wikipedia.org/wiki/Gregor_Gillespie,Gregor Gillespie,The Gift,1986-11-13,"5'7"" (170cm)","71.0"" (180cm)",United States,United States
33906-david-zawada,3bb2dc8e87b10a46,72910,david-zawada-5347,,https://en.wikipedia.org/wiki/David_Zawada,David Zawada,Sagat,1990-08-01,"6'0"" (183cm)","75.0"" (191cm)",Germany,"Düsseldorf, Germany"
3391-jeremy-larsen,c3bd649a9194e50c,19863,jeremy-larsen-3232,,,Jeremy Larsen,N/A,1984-05-18,"5'10"" (178cm)","70.0"" (178cm)",United States,United States
33946-abu-azaitar,46d0a888d87d91ac,55936,abu-azaitar-3986,,,Abu Azaitar,Captain Morocco,1986-03-10,"5'9"" (175cm)","76.0"" (193cm)",Germany,Germany
339509-robelis-despaigne,140567899d98978a,406903,josh-parisian-8374,robelis-despaigne,https://en.wikipedia.org/wiki/Robelis_Despaigne,Robelis Despaigne,The Big Boy,1988-09-09,"6'7"" (201cm)","84.0"" (213cm)",Cuba,Cuba
34063-adrian-yanez,0232cabbc30a2372,86354,adrian-yanez-4952,adrian-yanez,https://en.wikipedia.org/wiki/Adrian_Yanez,Adrian Yanez,N/A,1993-11-29,"5'7"" (170cm)","70.0"" (178cm)",United States,"La Porte, Texas"
34235-lucas-melo,7413b80dbb0f8f9f,100031,lucas-martins-3816,,https://en.wikipedia.org/wiki/Lucas_Martins,Lucas Martins,Mineiro,1988-11-11,"6'0"" (183cm)","72.0"" (183cm)",Brazil,"Montes Claros, Minas Gerais, Brazil"
34265-kayla-harrison,1af1170ed937cba7,237039,kayla-harrison-8276,kayla-harrison?language_content_entity=en,https://en.wikipedia.org/wiki/Kayla_Harrison,Kayla Harrison,N/A,1990-07-02,"5'8"" (173cm)","66.0"" (168cm)",United States,"Middletown, Ohio, United States"
34369-chris-gutierrez,45f0cc9d18f35137,59736,chris-gutierrez-4725,chris-gutierrez,https://en.wikipedia.org/wiki/Chris_Gutiérrez_(fighter),Chris Gutierrez,El Guapo,1991-04-22,"5'9"" (175cm)","67.0"" (170cm)",United States,"Greenville, Texas"
34388-jessica-andrade-bate-estaca,6a1901c62ab3870f,100715,jessica-andrade-4201,jessica-andrade,https://en.wikipedia.org/wiki/Jessica_Andrade,Jéssica Andrade,Bate Estaca,1991-09-25,"5'1"" (156cm)","62.0"" (157cm)",Brazil,"Umuarama, Parana, Brazil"
34401-jarjis-danho,8614b7134913f5d5,76397,jarjis-danho-5529,jarjis-danho,https://en.wikipedia.org/wiki/Jarjis_Danho,Jarjis Danho,Man Mountain,1983-10-15,"6'3"" (191cm)","74.5"" (189cm)",Assyria,"Al-Malikiyah, Syria"
34449-marcin-tybura-tybur,c9cf753cfdf77fc2,86928,marcin-tybura-6200,marcin-tybura,https://en.wikipedia.org/wiki/Marcin_Tybura,Marcin Tybura,Tybur,1985-11-09,"6'3"" (191cm)","78.0"" (198cm)",Poland,"Uniejów, Poland"
34495-hannah-cifers,2244d9a2b64b8c3b,117571,hannah-cifers-8701,hannah-cifers,https://en.wikipedia.org/wiki/Hannah_Cifers,Hannah Cifers,Shockwave,1992-06-26,"5'1"" (155cm)","62.0"" (157cm)",United States,"Oxford, North Carolina"
34648-allen-crowder,a9d6e047ce48ab63,157353,allen-crowder-7461,allen-crowder,https://en.wikipedia.org/wiki/Allen_Crowder,Allen Crowder,Pretty Boy,1989-11-08,"6'3"" (191cm)","76.5"" (194cm)",United States,United States
34691-adam-cella,b27b8881d7444114,69956,,,,Adam Cella,El Natural,1985-06-26,"6'2"" (188cm)","73.5"" (187cm)",United States,United States
34702-makhmud-muradov,ea7e5bc78d9de658,109565,makhmud-muradov-8383,makhmud-muradov,https://en.wikipedia.org/wiki/Makhmud_Muradov,Makhmud Muradov,Mach,1990-02-08,"6'2"" (188cm)","75.5"" (192cm)",Uzbekistan,"Dushanbe, Tajikistan"
34779-jiri-prochazka,009341ed974bad72,97529,jiri-prochazka-6058,jiri-prochazka,https://en.wikipedia.org/wiki/Ji%C5%99%C3%AD_Proch%C3%A1zka,Jiří Procházka,BJP,1992-10-14,"6'3"" (191cm)","80.0"" (203cm)",Czech Republic,"Hosteradice, Czech Republic"
34843-ion-cutelaba,cd13728ae1151f46,101427,ion-cutelaba-4315,ion-cutelaba,https://en.wikipedia.org/wiki/Ion_Cu%C8%9Belaba,Ion Cutelaba,The Hulk,1993-12-14,"6'1"" (185cm)","75.0"" (191cm)",Moldova,"Chișinău, Moldova"
34864-dustin-stoltzfus,71505842fb6455c3,113779,dustin-stoltzfus-10214,dustin-stoltzfus,https://en.wikipedia.org/wiki/Dustin_Stoltzfus,Dustin Stoltzfus,N/A,1991-11-15,"6'0"" (183cm)","75.0"" (191cm)",United States,"Lancaster, Pennsylvania"
35149-tanner-boser,04c8b08b16a5b99e,114961,tanner-boser-7638,tanner-boser,https://en.wikipedia.org/wiki/Tanner_Boser,Tanner Boser,The Bulldozer,1991-08-02,"6'2"" (188cm)","75.5"" (192cm)",Canada,"Bonnyville, Alberta, Canada"
35163-ismael-marreta,eb393afdbe3293d5,84528,ismael-bonfim-11723,ismael-bonfim,,Ismael Bonfim,Marreta,1995-12-28,"5'8"" (173cm)","71.0"" (180cm)",Brazil,Brazil
35392-matheus-nicolau-pereira,1a31ef98efce7a79,69341,matheus-nicolau-5923,,https://en.wikipedia.org/wiki/Matheus_Nicolau,Matheus Nicolau,N/A,1993-01-06,"5'6"" (168cm)","66.0"" (168cm)",Brazil,"Belo Horizonte, Minas Gerais, Brazil"
35488-volkan-oezdemir-cousin,0845c81e37d3bcb3,58503,volkan-oezdemir-4473,volkan-oezdemir,https://en.wikipedia.org/wiki/Volkan_Oezdemir,Volkan Oezdemir,No Time,1989-09-19,"6'2"" (188cm)","75.0"" (191cm)",Switzerland,"Fribourg, Switzerland"
35631-gaetano-pirello,8765559b6a29a421,54431,gaetano-pirrello-10566,gaetano-pirrello,,Gaetano Pirrello,El Tigre,1992-04-29,"5'7"" (170cm)","68.0"" (173cm)",Belgium,Belgium
35737-cameron-else,5f3da9a9610d8969,66351,cameron-else-4409,cameron-else,,Cameron Else,Camchida,1987-04-27,"5'9"" (175cm)","71.0"" (180cm)",England,England
35756-zack-reese,23dec7c47cb418f8,100903,zach-reese-16353,zach-reese,,Zach Reese,Savage,1994-03-24,"6'4"" (193cm)","77.0"" (196cm)",United States,"Houston, Texas, USA"
35757-kevin-holland,3a46b268013afede,108999,kevin-holland-5910,kevin-holland,https://en.wikipedia.org/wiki/Kevin_Holland,Kevin Holland,Trailblazer,1992-11-05,"6'3"" (191cm)","81.0"" (206cm)",United States,"Riverside, California"
35899-david-michaud,49f4b511932f71e9,53778,david-michaud-4906,,https://en.wikipedia.org/wiki/David_Michaud,David Michaud,Bulldawg,1988-11-10,"5'9"" (175cm)","71.5"" (182cm)",United States,"Pine Ridge, South Dakota, United States"
35907-vanessa-demopoulos,2c483cf443f38ece,118775,vanessa-demopoulos-8998,vanessa-demopoulos,https://en.wikipedia.org/wiki/Vanessa_Demopoulos,Vanessa Demopoulos,Lil Monster,1988-09-22,"5'2"" (157cm)","59.5"" (151cm)",Greece,"Columbus, Ohio, USA"
35968-karolina-kowalkiewicz,d7c3816669784109,101401,karolina-kowalkiewicz-3745,karolina-kowalkiewicz,https://en.wikipedia.org/wiki/Karolina_Kowalkiewicz,Karolina Kowalkiewicz,N/A,1985-10-15,"5'3"" (160cm)","64.0"" (163cm)",Poland,Poland
36038-said-nurmagomedov,0fd5f4b838e890cc,103961,said-nurmagomedov-8192,,https://en.wikipedia.org/wiki/Said_Nurmagomedov,Said Nurmagomedov,N/A,1992-04-05,"5'8"" (173cm)","70.0"" (178cm)",Russia,Russia
36040-zabit-magomedsharipov,87aa9fb63d6b51a1,114261,zabit-magomedsharipov-7404,,https://en.wikipedia.org/wiki/Zabit_Magomedsharipov,Zabit Magomedsharipov,N/A,1991-03-01,"6'1"" (185cm)","73.0"" (185cm)",Russia,Russia
36092-allan-patrick-nuguete,cd7763bcadb5d4c8,31096,alan-patrick-4347,alan-patrick,https://en.wikipedia.org/wiki/Alan_Patrick_(fighter),Alan Patrick,Nuguette,1983-07-09,"5'11"" (180cm)","74.0"" (188cm)",Brazil,Brazil
36132-michael-graves,3f1d23b01c552a13,64989,michael-graves-5242,,https://en.wikipedia.org/wiki/Michael_Graves_(fighter),Mike Graves,N/A,1991-01-08,"6'0"" (183cm)","72.0"" (183cm)",United States,"Maumee, Ohio"
36176-malcom-gordon,dee294e9717012c2,113429,malcolm-gordon-3630,malcolm-gordon,https://en.wikipedia.org/wiki/Malcolm_Gordon_(fighter),Malcolm Gordon,X,1990-05-19,"5'7"" (170cm)","70.0"" (178cm)",Canada,"Calgary, Alberta, Canada"
36379-terrion-ware,ba5e253af86db1a8,106755,terrion-ware-5451,,https://en.wikipedia.org/wiki/Terrion_Ware,Terrion Ware,Flash,1986-03-31,"5'8"" (173cm)","73.0"" (185cm)",United States,"Los Angeles, California"
36385-albini-muralha-junior-baby,c482c8605455a213,67923,junior-albini-7253,junior-albini,https://en.wikipedia.org/wiki/Júnior_Albini,Júnior Albini,Baby,1991-03-15,"6'3"" (190cm)","74.0"" (188cm)",Brazil,"Paranagua, Parana, Brazil"
36389-alberto-uda,8f2deefe8c5dfb5d,77297,alberto-pereira-6332,,,Alberto Uda,N/A,1984-08-08,"6'3"" (190cm)","77.5"" (197cm)",Brazil,Brazil
36437-brianna-vanburen,b53c46f613f6f248,98559,brianna-van-buren-4076,brianna-van-buren,https://en.wikipedia.org/wiki/Brianna_Van_Buren,Brianna Fortino,The Bull,1993-08-04,"5'0"" (152cm)","62.0"" (157cm)",United States,United States
36474-enrique-marin,23a6e307077c6ccc,27077,,,https://en.wikipedia.org/wiki/Enrique_Mar%C3%ADn,Enrique Marín,Wasabi,1986-09-02,"5'10"" (178cm)","75.0"" (191cm)",Spain,"Seville, Andalusia, Spain"
36478-mickael-lebout,c575ab451e3c5b1d,81143,mickael-lebout-5590,,,Mickael Lebout,Ragnar,1987-08-16,"5'11"" (180cm)","73.0"" (185cm)",France,"Paris, France"
36548-gabriel-miranda-fly,b909a9a9688b5284,108691,gabriel-miranda-10991,gabriel-miranda,,Gabriel Miranda,Fly,1990-03-25,"5'11"" (180cm)","71.0"" (180cm)",Brazil,"Telêmaco Borba, Paraná, Brazil"
36554-carlos-prates-carlao,7ee0fd831c0fe7c3,95593,carlos-prates-14705,,,Carlos Prates,The Nightmare,1993-08-17,"6'1"" (185cm)","78.0"" (198cm)",Brazil,"Taubate, Sao Paulo, Brazil"
36576-thomas-de-almeida,2b074403b7c6cdb4,87865,thomas-de-almeida-3719,thomas-almeida,https://en.wikipedia.org/wiki/Thomas_Almeida,Thomas Almeida,Thominhas,1991-07-31,"5'7"" (170cm)","70.0"" (178cm)",Brazil,"Sao Paulo, Sao Paulo, Brazil"
36621-bassil-hafez,f4d92416da98804b,116663,bassil-hafez-10482,bassil-hafez,,Bassil Hafez,The Habibi,1992-01-31,"5'11"" (180cm)","72.0"" (183cm)",United States,"Philadelphia, Pennsylvania, United States"
36724-charles-jourdain,f1d64ae34e088832,210843,charles-jourdain-9131,charles-jourdain,https://en.wikipedia.org/wiki/Charles_Jourdain,Charles Jourdain,Air,1995-11-27,"5'9"" (175cm)","69.0"" (175cm)",Canada,"Montreal, Quebec, Canada"
36807-paddy-pimblett,7826923b47f8d72a,84902,paddy-pimblett-4242,paddy-pimblett,https://en.wikipedia.org/wiki/Paddy_Pimblett,Paddy Pimblett,The Baddy,1995-01-03,"5'10"" (178cm)","73.0"" (185cm)",England,"Liverpool, England"
36808-nikolas-palhares,37f560436d745c18,103887,nikolas-motta-9314,nikolas-motta,,Nikolas Motta,Iron,1993-02-08,"5'9"" (175cm)","70.5"" (179cm)",Brazil,"Governador Valadares, Minas Gerais, Brazil"
36969-pannie-kianzad,91dac5e69e28d5b5,99523,pannie-kianzad-5306,pannie-kianzad,https://en.wikipedia.org/wiki/Pannie_Kianzad,Pannie Kianzad,BANZAI,1991-12-08,"5'7"" (170cm)","66.0"" (168cm)",Sweden,"Ahwaz, Iran"
37069-justin-jones,9b75954db8db2a08,93683,,,,Justin Jones,Lazy Bones,1987-09-06,"5'11"" (180cm)","78.5"" (199cm)",United States,United States
37072-julia-avila,86d9dbe1bfcbade7,91159,julia-avila-8150,julia-avila,https://en.wikipedia.org/wiki/Julia_Avila,Julia Avila,Raging Panda,1988-05-11,"5'7"" (170cm)","69.0"" (175cm)",United States,"Los Angeles, California, USA"
37101-marion-reneau,c7d297714d9ab1a4,61266,marion-reneau-5026,marion-reneau,https://en.wikipedia.org/wiki/Marion_Reneau,Marion Reneau,The Belizean Bruiser,1977-06-20,"5'6"" (168cm)","68.0"" (173cm)",United States,"Tulare, California, United States"
37141-maia-kahaunaele,2fee10d5cf86bfca,91345,maia-stevenson-7816,,,Maia Kahaunaele,N/A,1982-03-19,"5'4"" (163cm)","62.5"" (159cm)",United States,United States
37289-philip-rowe,8e382b585a92affe,121067,philip-rowe-9379,philip-rowe,https://en.wikipedia.org/wiki/Philip_Rowe,Phil Rowe,The Fresh Prince,1990-07-18,"6'3"" (190cm)","80.5"" (204cm)",United States,"Brooklyn, New York"
37300-steven-nguyen,69037fc7730e4225,121057,steven-nguyen-9291,steven-nguyen,,Steven Nguyen,The Ninja,1993-05-19,"5'11"" (180cm)","73.0"" (185cm)",United States,"Wichita, Kansas, USA"
37314-felicia-spencer,39d91e95949de3d9,203909,felicia-spencer-7052,felicia-spencer,https://en.wikipedia.org/wiki/Felicia_Spencer,Felicia Spencer,Feenom,1990-11-29,"5'6"" (168cm)","68.0"" (173cm)",Canada,"Montreal, Quebec"
37328-ryan-hall,8866c6f509c19089,15962,ryan-hall-6089,ryan-hall,https://en.wikipedia.org/wiki/Ryan_Hall_(grappler),Ryan Hall,The Wizard,1985-02-22,"5'10"" (178cm)","71.0"" (180cm)",United States,"Arlington, Virginia, United States"
37393-darren-till,9ce6d5a03af801b7,73436,darren-till-5649,darren-till,https://en.wikipedia.org/wiki/Darren_Till,Darren Till,The Gorilla,1992-12-24,"6'0"" (183cm)","75.0"" (191cm)",England,"Liverpool, Merseyside, England"
37541-domingo-pilarte-el-nino,4bf6b225ff6099c4,48495,domingo-pilarte-3723,domingo-pilarte,,Domingo Pilarte,Son Of Fire,1990-01-05,"6'0"" (183cm)","74.0"" (188cm)",United States,United States
37560-antnio-dos-santos-jr-junior-alpha,81b8b3fb019dc69d,46759,antonio-dos-santos-jr-5389,,,Antônio dos Santos Jr.,Junior Alpha,1988-07-21,"5'10"" (178cm)","72.0"" (183cm)",Brazil,Brazil
37561-warley-alves,d317a5e2b3f88c5f,70750,warlley-alves-4924,warlley-alves,https://en.wikipedia.org/wiki/Warlley_Alves,Warlley Alves,N/A,1991-01-04,"5'11"" (180cm)","72.0"" (183cm)",Brazil,"Governador Valadares, Minas Gerais, Brazil"
