bout_id,fighter_id,knockdowns_scored,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_slams_landed,takedowns_attempted,reversals_scored,significant_strikes_distance_head_landed,significant_strikes_distance_head_attempted,significant_strikes_distance_body_landed,significant_strikes_distance_body_attempted,significant_strikes_distance_leg_landed,significant_strikes_distance_leg_attempted,significant_strikes_clinch_head_landed,significant_strikes_clinch_head_attempted,significant_strikes_clinch_body_landed,significant_strikes_clinch_body_attempted,significant_strikes_clinch_leg_landed,significant_strikes_clinch_leg_attempted,significant_strikes_ground_head_landed,significant_strikes_ground_head_attempted,significant_strikes_ground_body_landed,significant_strikes_ground_body_attempted,significant_strikes_ground_leg_landed,significant_strikes_ground_leg_attempted,advances,advances_to_back,advances_to_half_guard,advances_to_mount,advances_to_side,submissions_attempted
151436,2594871,0,31,127,0,0,0,0,15,98,7,16,7,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151439,2335803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151442,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151443,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151444,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151445,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151446,2503663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151446,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151447,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151447,2560733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151448,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151449,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151449,2560736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151450,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151451,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151451,2560738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151463,2335830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151466,2335726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151475,2447602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151479,2475133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151483,2500921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151485,2500921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151488,2354050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151494,2354537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151495,2431296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151496,2500154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151497,2609505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151507,2609398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151517,2609405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151524,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151532,2553295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151532,2558612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151533,2504955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151534,2486967,0,59,102,6,1,18,0,7,39,0,1,1,3,3,4,4,4,17,17,1,2,0,1,0,0,3,1,1,0,1,0
151535,2335818,1,61,134,2,0,4,0,25,84,5,6,20,29,2,2,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0
151535,2531643,0,54,145,0,0,2,0,16,99,1,2,8,11,0,0,3,5,2,2,2,2,0,0,0,0,1,1,0,0,0,0
151536,2495165,0,85,108,3,0,9,0,2,11,0,0,1,6,1,1,0,0,0,0,10,14,3,3,0,0,5,1,2,0,2,2
151537,2335783,0,25,63,2,1,17,0,6,36,1,2,0,0,3,7,2,4,4,4,3,3,0,0,0,0,1,0,1,0,0,0
151537,2504555,0,42,91,0,0,0,0,9,42,5,13,20,25,0,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151544,2526299,1,47,129,0,0,0,0,13,60,7,33,23,32,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151545,2354128,0,52,179,0,0,0,0,17,134,18,23,5,8,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151545,2354193,0,57,136,2,0,11,0,21,91,24,30,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151546,2354239,0,4,9,2,0,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,1,1
151548,2488464,1,14,27,0,0,0,0,2,12,2,2,2,2,1,1,1,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0
151548,2497724,0,4,10,0,0,0,0,1,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151558,2354242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151559,2504173,0,82,215,0,0,7,0,52,179,13,17,7,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151559,2504550,0,129,324,0,0,0,0,68,249,15,22,19,25,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
151560,2354347,1,10,16,0,0,0,0,7,13,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
151561,2486937,0,119,232,2,0,14,0,44,128,18,23,17,26,4,13,6,9,1,1,1,1,0,0,0,0,1,1,0,0,0,0
151562,2335531,1,47,99,0,0,1,0,21,63,2,8,3,5,10,11,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,1
151563,2554931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151564,2502604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151565,2354284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151565,2556676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151567,2611100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151569,2588372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151570,2611102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151571,2501375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151574,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151575,2503659,0,43,115,0,0,5,0,8,68,3,6,4,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151575,2504172,0,46,83,5,1,5,0,10,30,2,4,12,25,0,0,1,1,0,0,10,12,0,0,0,0,1,0,1,0,0,0
151579,2560747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151588,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151589,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151590,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151591,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151592,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151592,2950986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151593,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151594,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151595,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151595,2950988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151596,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151597,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151597,2950990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151598,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151599,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151600,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151601,2560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151602,2613316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151605,2613316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151607,2951000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151618,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151619,2412446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151620,2336285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151620,2412446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151621,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151622,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151623,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151624,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151625,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151626,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151627,2412446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151628,2412446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151629,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151630,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151631,2412446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151631,2558062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151632,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151633,2354107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151633,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151634,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151634,2560707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151635,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151636,2412446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151637,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151638,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151639,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151641,2570358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151642,2570359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151643,2570360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151644,2570361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151645,2560085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151645,2570368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151646,2431332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151646,2560085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151647,2431362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151647,2560085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151648,2560085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151649,2560085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151650,2560085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151651,2560085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151652,2560085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151653,2560085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151654,2560085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151655,2560085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151656,2560085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151658,2611952,0,78,145,0,0,6,0,35,97,14,16,10,13,3,3,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0
151659,2499693,0,3,10,0,0,0,0,1,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151659,2611953,1,36,49,0,0,0,0,5,12,1,4,1,1,0,0,0,0,0,0,14,17,0,0,0,0,1,0,0,1,0,0
151660,2609398,0,50,80,0,0,1,1,19,42,6,7,2,2,2,2,0,0,0,0,4,4,1,1,0,0,3,1,0,1,1,0
151660,2611954,1,86,104,2,0,5,1,7,22,9,10,5,5,2,2,6,6,0,0,7,8,0,0,0,0,2,1,1,0,0,2
151661,2611955,0,84,105,4,0,6,0,11,26,3,3,3,4,2,4,10,10,8,8,5,6,0,0,1,1,1,0,0,0,1,0
151662,2504179,0,32,65,3,0,3,0,12,40,2,4,8,8,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0,0,3,1
151663,2501637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151667,2500949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151672,2335718,0,5,13,1,0,3,0,2,7,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
151673,2335691,0,6,21,1,0,3,0,3,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151673,2354121,0,30,53,0,0,0,0,9,30,5,5,0,0,2,3,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
151675,2335658,1,12,15,0,0,0,0,6,6,0,0,2,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
151675,2504170,0,5,21,2,0,3,0,2,16,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,2,0,1
151676,2335650,0,47,57,2,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,3,0,2,0,1,0
151676,2335766,0,34,48,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0
151677,2611557,1,59,106,3,0,9,0,13,44,2,3,0,0,2,2,1,1,0,1,17,26,0,0,0,0,7,1,1,1,4,1
151678,2503056,0,156,177,2,0,5,0,3,4,1,1,0,0,0,0,0,0,1,1,5,6,12,12,2,2,8,0,1,0,7,0
151678,2504245,0,54,63,0,0,1,0,2,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
151679,2495166,0,26,33,1,0,4,0,1,6,0,0,1,1,0,1,0,0,0,0,4,5,0,0,0,0,1,1,0,0,0,1
151680,2514828,0,38,44,1,0,1,0,5,9,1,1,2,2,0,0,0,0,0,0,11,12,0,0,0,0,2,0,1,1,0,1
151680,2615076,0,4,7,0,0,0,0,3,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151681,2504567,1,11,23,0,0,0,0,7,18,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151681,2587852,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151684,2335679,1,42,81,0,0,0,0,34,71,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3
151685,2504669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151685,2617231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151686,2354207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151689,2617557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151690,2335480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151691,2591306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151692,2354128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151693,2354128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151694,2354128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151694,2556721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151695,2504814,0,65,185,0,0,3,0,15,120,7,10,8,10,4,5,0,1,0,0,2,6,1,1,0,0,4,0,1,1,2,0
151695,2565792,0,72,144,0,0,0,0,32,91,7,8,8,11,0,2,2,3,0,0,4,7,0,0,0,0,1,0,1,0,0,0
151696,2501541,0,21,49,1,0,2,0,17,39,0,1,0,0,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151701,2504563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151703,2335521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151704,2335338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151712,2500730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151712,2502604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151713,2335809,0,11,49,0,0,0,0,3,35,4,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151713,2560085,0,31,82,0,0,0,0,20,64,6,8,3,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151716,2552906,0,76,113,1,0,1,0,34,61,11,17,7,7,0,0,2,2,0,0,1,2,0,0,0,0,8,8,0,0,0,7
151716,2555761,1,53,95,0,0,0,0,13,40,6,10,7,8,2,2,3,3,0,0,9,17,0,0,1,1,0,0,0,0,0,0
151718,2558492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151719,2335803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151720,2553304,3,23,34,1,0,1,0,14,24,0,0,0,0,2,2,1,1,0,0,4,5,0,0,0,0,0,0,0,0,0,1
151722,2560738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151722,2591306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151723,2512958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151724,2559896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151725,2559898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151732,2502364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151733,2335791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151734,2558050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151735,2497959,0,40,67,3,1,7,0,13,33,9,15,7,8,1,1,0,0,0,0,6,6,0,0,0,0,2,2,0,0,0,1
151735,2616900,0,104,158,1,0,2,0,19,56,3,6,2,4,2,2,1,1,0,0,9,10,0,0,0,0,1,0,1,0,0,0
151736,2354141,0,3,3,1,0,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151736,2610175,0,2,5,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151737,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151738,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151739,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151740,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151741,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151742,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151743,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151744,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151744,2556957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151745,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151746,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151747,2335706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151748,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151749,2335706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151749,2354126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151750,2335706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151750,2500405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151751,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151752,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151752,2498880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151753,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151754,2335706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
