id,pk,slug,name,nickname,date_of_birth,height_centimeters,reach_inches,leg_reach_inches,fighting_style,stance,nationality
RmlnaHRlck5vZGU6NDUy,452,kazuo-takahashi-452,Kazuo Takahashi,Yoshiki,1969-03-13,178.0,,,,,Japan
RmlnaHRlck5vZGU6NDUz,453,kazushi-sakuraba-453,Kazushi Sakuraba,The Gracie Hunter,1969-07-14,183.0,,,,Southpaw,Japan
RmlnaHRlck5vZGU6NDY0,464,koji-oishi-464,Koji Oishi,,1977-05-31,173.0,,,,Orthodox,Japan
RmlnaHRlck5vZGU6NDY0NA==,4644,alan-omer-4644,Alan Omer,,1988-09-14,176.0,71.0,,,,Germany
RmlnaHRlck5vZGU6NDY1,465,lance-gibson-465,Lance Gibson,Fearless,1970-11-20,175.3,,,,Orthodox,Canada
RmlnaHRlck5vZGU6NDY1MjI=,46522,james-llontop-46522,James Llontop,Goku,1999-02-08,183.0,73.0,,Striker,Orthodox,Peru
RmlnaHRlck5vZGU6NDY1ODI=,46582,robelis-despaigne-46582,Robelis Despaigne,The Bad Boy,,200.7,87.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NDY2,466,larry-cureton-466,Larry Cureton,Thunderfoot,,188.0,,,,,USA
RmlnaHRlck5vZGU6NDY2MDE=,46601,rinya-nakamura-46601,Rinya Nakamura,Hybrid,1995-03-23,170.0,68.0,,Grappler,Southpaw,"Saitama, Japan"
RmlnaHRlck5vZGU6NDY2MDI=,46602,anshul-jubli-46602,Anshul Jubli,King of Lions,,182.9,69.0,,Striker,Orthodox,India
RmlnaHRlck5vZGU6NDY2MDY=,46606,jung-young-lee-46606,Jung Young Lee,The Korean Tiger,1995-11-13,178.0,73.0,,Grappler,Orthodox,South Korea
RmlnaHRlck5vZGU6NDY2MDc=,46607,jeka-asparido-saragih-46607,Jeka Asparido Saragih,Si Tendangan Maut,1995-01-01,172.0,69.0,,Striker,Orthodox,Indonesia
RmlnaHRlck5vZGU6NDY2MTM=,46613,themba-takura-gorimbo-46613,Themba Takura Gorimbo,The Answer,,182.9,76.4,,Striker / Grappler,Orthodox,South Africa
RmlnaHRlck5vZGU6NDY3,467,laverne-clark-467,LaVerne Clark,Fists of Fury,1973-02-12,181.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NDY4,468,lowell-anderson-468,Lowell Anderson,,,,,,,,USA
RmlnaHRlck5vZGU6NDY4MDA=,46800,luana-santos-46800,Luana Santos,,2000-04-16,168.0,68.0,,Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6NDY4MDE=,46801,marcus-mcghee-46801,Marcus McGhee,The Maniac,1990-05-07,173.0,70.0,,Striker,Southpaw,"Detroit, Michigan"
RmlnaHRlck5vZGU6NDY4Mzc=,46837,michael-parkin-46837,Michael Parkin,Mick,,190.5,79.0,,,Orthodox,England
RmlnaHRlck5vZGU6NDY5,469,marcelo-aguiar-469,Marcelo Aguiar,,,172.7,,,,,Brazil
RmlnaHRlck5vZGU6NDY5NDM=,46943,cameron-saaiman-46943,Cameron Saaiman,MSP,2000-12-20,176.0,67.0,,Striker,Switch,Pretoria
RmlnaHRlck5vZGU6NDY=,46,gerald-harris-46,Gerald Harris,Hurricane,1979-11-19,180.0,76.0,,Striker / Wrestler,Southpaw,United States
RmlnaHRlck5vZGU6NDYw,460,kevin-randleman-460,Kevin Randleman,The Monster,1971-08-10,178.0,70.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NDYwNA==,4604,leon-edwards-4604,Leon Edwards,Rocky,1991-08-25,182.0,74.0,42.0,Striker,Southpaw,England
RmlnaHRlck5vZGU6NDYx,461,kevin-rosier-461,Kevin Rosier,,,193.0,79.0,,,Orthodox,USA
RmlnaHRlck5vZGU6NDYxMw==,4613,claudio-henrique-da-silva-4613,Claudio Henrique da Silva,Mineiro,1982-09-06,172.7,71.0,,BJJ Grappler,Southpaw,Brazil
RmlnaHRlck5vZGU6NDYy,462,kimo-leopoldo-462,Kimo Leopoldo,,1968-01-04,185.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NDYyNg==,4626,jack-marshman-4626,Jack Marshman,Hammer,1989-12-19,182.9,73.0,39.0,Striker,Orthodox,Wales
RmlnaHRlck5vZGU6NDYz,463,koji-kitao-463,Koji Kitao,Mitsuharu,1959-08-11,201.0,,,,,Japan
RmlnaHRlck5vZGU6NDYzMDk=,46309,magomed-gadzhiyasulov-46309,Magomed Gadzhiyasulov,Mohammed Haji,1993-11-04,190.0,75.5,,Striker / Grappler,Orthodox,"Moscow, Russia"
RmlnaHRlck5vZGU6NDc0,474,mark-coleman-474,Mark Coleman,The Hammer,1964-12-20,185.0,75.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NDc1,475,mark-hall-475,Mark Hall,The Cobra,1961-01-01,183.0,,,,,United States
RmlnaHRlck5vZGU6NDc1Nzg=,47578,erik-silva-47578,Erik Silva,King,,178.0,71.0,,Grappler,Orthodox,Venezuela
RmlnaHRlck5vZGU6NDc2,476,mark-hughes-476,Mark Hughes,,1973-10-13,173.0,,,,Southpaw,USA
RmlnaHRlck5vZGU6NDc3,477,mark-kerr-477,Mark Kerr,The Titan,1968-12-21,190.0,78.0,,,Switch,United States
RmlnaHRlck5vZGU6NDc4,478,mark-robinson-478,Mark Robinson,White Rhino,1969-12-31,183.0,,,,,USA
RmlnaHRlck5vZGU6NDc4MTI=,47812,josiah-harrell-47812,Josiah Harrell,Muscle Hamster,,170.2,67.0,,Grappler,Southpaw,United States
RmlnaHRlck5vZGU6NDc4Nw==,4787,justin-jones-4787,Justin Jones,The Jet,1987-09-06,178.0,78.5,,,,United States
RmlnaHRlck5vZGU6NDc5,479,mark-schultz-479,Mark Schultz,,1960-11-26,178.0,,,,,USA
RmlnaHRlck5vZGU6NDcw,470,marcelo-mello-470,Marcelo Mello,,,,,,,,Brazil
RmlnaHRlck5vZGU6NDcwNjg=,47068,slim-trabelsi-47068,Slim Trabelsi,,1993-05-09,186.0,74.0,,,,"
Tunis, Tunisia
"
RmlnaHRlck5vZGU6NDcwNzY=,47076,melissa-mullins-47076,Melissa Mullins,No Mess Mullins,1991-07-23,170.0,68.0,,Striker / Grappler,Orthodox,England
RmlnaHRlck5vZGU6NDcwOQ==,4709,katsunori-kikuno-4709,Katsunori Kikuno,,1981-10-30,170.0,66.0,,,Orthodox,Japan
RmlnaHRlck5vZGU6NDcx,471,marco-ruas-471,Marco Ruas,The King of the Streets,1961-01-23,185.0,,,,Orthodox,Brazil
RmlnaHRlck5vZGU6NDcxMzQ=,47134,jean-matsumoto-47134,Jean Matsumoto,,,168.0,68.5,,Striker / BJJ Grappler,Orthodox,"Braganca Paulista, Sao Paulo, Brazil"
RmlnaHRlck5vZGU6NDcxODc=,47187,bo-nickal-47187,Bo Nickal,,,185.4,76.0,,Grappler,Southpaw,United States
RmlnaHRlck5vZGU6NDcy,472,marcus-bossett-472,Marcus Bossett,The Grasshopper,,,,,,,United States
RmlnaHRlck5vZGU6NDcyMzE=,47231,brunno-ferreira-47231,Brunno Ferreira,The Hulk,1992-11-04,177.8,72.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NDcyNzA=,47270,bekzat-almakhan-47270,Bekzat Almakhan,The Turan Warriord,,170.0,68.0,,,,"
Kazakhstan
"
RmlnaHRlck5vZGU6NDcz,473,marcus-silveira-473,Marcus Silveira,Conan,,190.0,,,,Orthodox,Brazil
RmlnaHRlck5vZGU6NDczNA==,4734,tarec-saffiedine-4734,Tarec Saffiedine,Sponge,1986-09-06,177.8,71.0,42.0,Striker / Grappler,Orthodox,"Brussels, Belgium"
RmlnaHRlck5vZGU6NDg0,484,mike-van-arsdale-484,Mike Van Arsdale,,1965-06-20,188.0,,,,,United States
RmlnaHRlck5vZGU6NDg1,485,mikey-burnett-485,Mikey Burnett,The Eastside Assassin,1974-04-12,168.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6NDg1MTI=,48512,mateus-mendonca-48512,Mateus Mendonça,Bocão,1999-01-17,168.0,71.5,,Striker,Orthodox,"Pindare-Mirim, Maranhao, Brazil"
RmlnaHRlck5vZGU6NDg1MTc=,48517,isaac-dulgarian-48517,Isaac Dulgarian,The Midwest Choppa,1996-07-04,170.0,71.0,,Striker / Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NDg2,486,minoki-ichihara-486,Minoki Ichihara,,,170.0,,,,,Japan
RmlnaHRlck5vZGU6NDg3,487,moti-horenstein-487,Moti Horenstein,The Hammer,1964-03-23,188.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NDg4,488,murilo-bustamante-488,Murilo Bustamante,,1966-07-20,185.0,,,,Orthodox,Brazil
RmlnaHRlck5vZGU6NDg4NjU=,48865,cesar-almeida-48865,Cesar Almeida,Cesinha,1988-03-28,185.4,74.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NDg5,489,nate-schroeder-489,Nate Schroeder,,,185.0,,,,,United States
RmlnaHRlck5vZGU6NDg=,48,gilbert-yvel-48,Gilbert Yvel,The Hurricane,1976-06-30,188.0,77.0,,,Orthodox,Netherlands
RmlnaHRlck5vZGU6NDgw,480,masutatsu-yano-480,Masutatsu Yano,,,175.0,,,,,Japan
RmlnaHRlck5vZGU6NDgx,481,matt-andersen-481,Matt Andersen,,,188.0,,,,Southpaw,USA
RmlnaHRlck5vZGU6NDgxMjU=,48125,jack-jenkins-48125,Jack Jenkins,Phar,,170.0,68.0,,Striker / Grappler,Orthodox,Australia
RmlnaHRlck5vZGU6NDgxMjY=,48126,raul-rosas-jr-48126,Raul Rosas Jr.,El Niño Problema,2004-10-08,173.0,67.0,,Grappler,Southpaw,Mexico
RmlnaHRlck5vZGU6NDgy,482,matt-hughes-482,Matt Hughes,Short Fuse,1973-10-13,175.0,73.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NDgyNzc=,48277,trevor-peek-48277,Trevor Peek,,1995-01-09,175.0,70.0,,Striker,Orthodox,"Alabama, United States"
RmlnaHRlck5vZGU6NDgz,483,melton-bowen-483,Melton Bowen,The Punisher,1969-07-16,183.0,,,,,USA
RmlnaHRlck5vZGU6NDgzMDk=,48309,montserrat-rendon-48309,Montserrat Rendon,Monster,,172.0,68.0,,Striker / Grappler,Orthodox,Mexico
RmlnaHRlck5vZGU6NDgzNzU=,48375,shamil-gaziev-48375,Shamil Gaziev,,,190.0,78.5,,Striker / Grappler,Orthodox,Russia
RmlnaHRlck5vZGU6NDk0,494,orlando-wiet-494,Orlando Wiet,The Gladiator,1965-10-24,178.0,,,,,France
RmlnaHRlck5vZGU6NDk0MDM=,49403,rei-tsuruya-49403,Rei Tsuruya,,2002-06-22,160.0,68.0,,,,"Kashiwa, Chiba, Japan"
RmlnaHRlck5vZGU6NDk0Mzg=,49438,gabriel-santos-49438,Gabriel Santos,Mosquitinho,1996-11-28,175.0,71.5,,Striker / BJJ Grappler,Orthodox,"Beberibe, Ceara, Brazil"
RmlnaHRlck5vZGU6NDk0NTg=,49458,ravena-oliveira-49458,Ravena Oliveira,Kenoudy,1997-02-20,165.0,65.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NDk1,495,pat-miletich-495,Pat Miletich,The Croation Sensation,1968-03-09,178.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6NDk1ODQ=,49584,junior-tafa-49584,Junior Tafa,The Juggernaut,1996-09-21,191.0,72.0,,Striker,Orthodox,"Avondale, New Zealand"
RmlnaHRlck5vZGU6NDk2,496,patrick-smith-496,Patrick Smith,Pat,1963-07-16,188.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NDk3,497,paul-herrera-497,Paul Herrera,,,,,,,,United States
RmlnaHRlck5vZGU6NDk4,498,paul-jones-498,Paul Jones,,,,,,,,United States
RmlnaHRlck5vZGU6NDk5,499,paul-varelans-499,Paul Varelans,The Polar Bear,1969-09-17,203.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NDkw,490,nick-sanzo-490,Nick Sanzo,,,175.0,,,,,USA
RmlnaHRlck5vZGU6NDkwMTM=,49013,zach-reese-49013,Zach Reese,Savage,1993-03-24,190.5,77.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NDkx,491,noe-hernandez-491,Noe Hernandez,,,,,,,,
RmlnaHRlck5vZGU6NDkxNjI=,49162,danny-barlow-49162,Danny Barlow,LeftHand2God,,188.0,80.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6NDky,492,oleg-taktarov-492,Oleg Taktarov,The Russian Bear,1968-06-25,183.0,,,,Orthodox,Russia
RmlnaHRlck5vZGU6NDkyNTM=,49253,felipe-dos-santos-49253,Felipe dos Santos,Lipe Detona,2000-09-11,170.0,70.0,,Striker,Orthodox,"Maceio, Alagoas, Brazil"
RmlnaHRlck5vZGU6NDkyODI=,49282,ibo-aslan-49282,Ibo Aslan,The Last Ottoman,1996-04-23,188.0,77.5,,Striker,Orthodox,Austria
RmlnaHRlck5vZGU6NDkz,493,onassis-parungao-493,Onassis Parungao,,,,,,,,
RmlnaHRlck5vZGU6NDkzMjk=,49329,soo-young-yoo-49329,Soo Young Yoo,Super Korean,1995-12-11,168.0,66.1,,,,South Korea
RmlnaHRlck5vZGU6NTA0,504,rafael-carino-504,Rafael Carino,Earthquake,1973-07-16,203.0,,,,,Brazil
RmlnaHRlck5vZGU6NTA0MzQ=,50434,rolando-bedoya-50434,Rolando Bedoya,The Machine,,180.0,75.2,,Striker,Orthodox,Peru
RmlnaHRlck5vZGU6NTA0NzM=,50473,klaudia-sygula-50473,Klaudia Sygula,,1998-12-30,172.7,59.0,,Grappler,Orthodox,Poland
RmlnaHRlck5vZGU6NTA1,505,rainy-martinez-505,Rainy Martinez,,,183.0,,,,,USA
RmlnaHRlck5vZGU6NTA2,506,randy-couture-506,Randy Couture,The Natural,1963-06-22,185.0,75.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NTA3,507,ray-wizard-507,Ray Wizard,,,,,,,,United States
RmlnaHRlck5vZGU6NTA4,508,remco-pardoel-508,Remco Pardoel,Grizzly,,188.0,,,,,Holland
RmlnaHRlck5vZGU6NTA5,509,reza-nasri-509,Reza Nasri,,,180.0,,,,,Iran
RmlnaHRlck5vZGU6NTAw,500,paulo-santos-500,Paulo Santos,,,,,,,,Brazil
RmlnaHRlck5vZGU6NTAx,501,pete-williams-501,Pete Williams,El Duro,1975-07-10,191.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6NTAxNTk=,50159,francisco-prado-50159,Francisco Prado,,2002-06-16,178.0,70.9,,Striker / Grappler,Orthodox,"San Lorenzo, Santa Fe, Argentina"
RmlnaHRlck5vZGU6NTAy,502,phil-baroni-502,Phil Baroni,New York Bad Ass,1976-04-16,175.0,72.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NTAyMjA=,50220,nick-aguirre-50220,Nick Aguirre,Slick,1996-01-15,175.0,74.0,,Grappler,Southpaw,United States
RmlnaHRlck5vZGU6NTAyNjA=,50260,elves-brenner-50260,Elves Brenner,,1997-09-27,175.0,72.5,,Striker / Grappler,Orthodox,"Maues, Amazonas, Brazil"
RmlnaHRlck5vZGU6NTAz,503,phil-johns-503,Phil Johns,Little Giant,1968-10-22,157.0,,,,Southpaw,USA
RmlnaHRlck5vZGU6NTE0,514,ron-waterman-514,Ron Waterman,Ty Street,1965-11-23,188.0,,,,,United States
RmlnaHRlck5vZGU6NTE1,515,royce-alger-515,Royce Alger,,,,,,,Orthodox,United States
RmlnaHRlck5vZGU6NTE2,516,royce-gracie-516,Royce Gracie,,1966-12-12,183.0,,,,Southpaw,Brazil
RmlnaHRlck5vZGU6NTE3,517,rudyard-moncayo-517,Rudyard Moncayo,,,178.0,,,,,USA
RmlnaHRlck5vZGU6NTE4,518,ryan-parker-518,Ryan Parker,,1988-08-28,191.0,,,,,USA
RmlnaHRlck5vZGU6NTE4MzU=,51835,lucas-rocha-51835,Lucas Rocha,Fenômeno,2000-08-12,158.0,64.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NTE5,519,saeed-hosseini-519,Saeed Hosseini,,,,,,,,
RmlnaHRlck5vZGU6NTE5Mw==,5193,frankie-saenz-5193,Frankie Saenz,,1980-08-12,167.6,66.0,38.0,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NTEw,510,robert-lucarelli-510,Robert Lucarelli,,,,,,,,United States
RmlnaHRlck5vZGU6NTEx,511,roberto-traven-511,Roberto Traven,Spider,1968-09-16,190.0,,,,Orthodox,Brazil
RmlnaHRlck5vZGU6NTEy,512,roland-payne-512,Roland Payne,,1964-07-16,175.0,,,,,USA
RmlnaHRlck5vZGU6NTEyNjM=,51263,ramazan-temurov-51263,Ramazan Temurov,Temurlan,1997-01-31,165.1,63.0,,Striker,Orthodox,Uzbekistan
RmlnaHRlck5vZGU6NTEz,513,ron-van-clief-513,Ron van Clief,Black Dragon,1943-01-25,178.0,,,,,USA
RmlnaHRlck5vZGU6NTEzMQ==,5131,chris-gruetzemacher-5131,Chris Gruetzemacher,Gritz,1986-06-16,170.2,67.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NTEzNjA=,51360,ernesta-kareckaite-51360,Ernesta Kareckaite,Heavy-Handed,,175.0,71.0,,,,"
Lithuania
"
RmlnaHRlck5vZGU6NTI0,524,scott-adams-524,Scott Adams,,1974-07-16,183.0,,,,,USA
RmlnaHRlck5vZGU6NTI0MTM=,52413,nyamjargal-tumendemberel-52413,Nyamjargal Tumendemberel,Art of Knockout,1998-03-22,170.0,71.0,,Striker,Orthodox,Mongolia
RmlnaHRlck5vZGU6NTI0MjA=,52420,baergeng-jieleyisi-52420,Baergeng Jieleyisi,,,175.0,71.7,,,,China
RmlnaHRlck5vZGU6NTI1,525,scott-baker-525,Scott Baker,,,,,,,,United States
RmlnaHRlck5vZGU6NTI1MDE=,52501,kangjie-zhu-52501,Kangjie Zhu,The Hypnotist,1996-01-15,173.0,69.7,,,,China
RmlnaHRlck5vZGU6NTI1NzA=,52570,jean-silva-52570,Jean Silva,Lord,1996-12-13,170.0,69.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NTI2,526,scott-bessac-526,Scott Bessac,,,,,,,,United States
RmlnaHRlck5vZGU6NTI2OTE=,52691,valter-walker-52691,Valter Walker,The Clean Monster,1997-12-14,199.0,81.1,,Grappler,Orthodox,"Rio das Ostras, Rio de Janeiro, Brazil"
RmlnaHRlck5vZGU6NTI3,527,scott-ferrozzo-527,Scott Ferrozzo,The Pit Bull,1965-05-26,180.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NTI4,528,scott-fiedler-528,Scott Fiedler,,,193.0,,,,,USA
RmlnaHRlck5vZGU6NTI4MA==,5280,justin-willis-5280,Justin Willis,Big Pretty,1987-07-19,190.0,81.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NTI4NTg=,52858,cody-haddon-52858,Cody Haddon,,1998-09-08,170.0,69.7,,Striker,Orthodox,Australia
RmlnaHRlck5vZGU6NTI4NjM=,52863,bolaji-oki-52863,Bolaji Oki,The Zulu Warrior,1995-11-15,178.0,73.0,,Striker,Orthodox,Belgium
RmlnaHRlck5vZGU6NTI5,529,scott-morris-529,Scott Morris,,,183.0,,,,,USA
RmlnaHRlck5vZGU6NTIw,520,sam-adkins-520,Sam Adkins,The Experience,1965-04-26,190.5,,,,,USA
RmlnaHRlck5vZGU6NTIwNg==,5206,guto-inocente-5206,Guto Inocente,Guto Inocente,1986-05-29,191.0,76.0,,,,"Brasilia, Brazil"
RmlnaHRlck5vZGU6NTIx,521,sam-fulton-521,Sam Fulton,,,,,,,,United States
RmlnaHRlck5vZGU6NTIxNTY=,52156,luis-pajuelo-52156,Luis Pajuelo,Corazón de León,1994-12-12,180.0,69.5,,,,Peru
RmlnaHRlck5vZGU6NTIxNzM=,52173,eduarda-moura-52173,Eduarda Moura,Ronda,1994-02-28,167.0,66.9,,Grappler,Orthodox,"Riachuelo, Sergipe, Brazil"
RmlnaHRlck5vZGU6NTIxNzc=,52177,payton-talbott-52177,Payton Talbott,,,178.0,70.5,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NTIxOTE=,52191,shin-haraguchi-52191,Shin Haraguchi,,1998-11-27,167.0,68.5,,,,"
Kagoshima, Japan
"
RmlnaHRlck5vZGU6NTIy,522,sanae-kikuta-522,Sanae Kikuta,,1971-09-10,175.0,,,,Orthodox,Japan
RmlnaHRlck5vZGU6NTIz,523,satoshi-honma-523,Satoshi Honma,,1968-05-19,182.9,,,,Orthodox,Japan
RmlnaHRlck5vZGU6NTIzNzI=,52372,jhonata-diniz-52372,Jhonata Diniz,,,192.0,79.5,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NTM0,534,steve-jennum-534,Steve Jennum,Ninja Cop,,178.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6NTM0NQ==,5345,patrick-cummins-5345,Patrick Cummins,Durkin,1980-11-16,188.0,76.0,43.0,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NTM1,535,steve-judson-535,Steve Judson,,,,,,,,United States
RmlnaHRlck5vZGU6NTM2,536,steve-nelmark-536,Steve Nelmark,The Sandman,,183.0,,,,,USA
RmlnaHRlck5vZGU6NTM3,537,steven-graham-537,Steven Graham,Golden,1991-01-19,185.0,,,,,USA
RmlnaHRlck5vZGU6NTM4,538,tai-bowden-538,Tai Bowden,,,,,,,,
RmlnaHRlck5vZGU6NTM5,539,tedd-williams-539,Tedd Williams,The American Gladiator,1969-12-19,185.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NTM=,53,jacob-volkmann-53,Jacob Volkmann,Christmas,1980-09-05,176.0,71.0,,Wrestler,Southpaw,United States
RmlnaHRlck5vZGU6NTMw,530,sean-daugherty-530,Sean Daugherty,,1972-02-25,178.0,,,,,USA
RmlnaHRlck5vZGU6NTMwODY=,53086,serhiy-sidey-53086,Serhiy Sidey,,,177.8,72.0,,Striker,Orthodox,Canada
RmlnaHRlck5vZGU6NTMx,531,sean-sherk-531,Sean Sherk,The Muscle Shark,1973-08-05,168.0,67.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NTMxMg==,5312,marcos-rogerio-de-lima-5312,Marcos Rogerio de Lima,Pezao,1985-06-25,188.0,75.0,43.0,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NTMy,532,shonie-carter-532,Shonie Carter,Mr. International,1972-05-03,178.0,72.0,,,Southpaw,United States
RmlnaHRlck5vZGU6NTMz,533,sione-latu-533,Sione Latu,,,,,,,,
RmlnaHRlck5vZGU6NTQ0,544,tim-lajcik-544,Tim Lajcik,The Bohemian,1965-06-21,185.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6NTQ0Mw==,5443,christian-colombo-5443,Christian Colombo,,,195.6,,,,,Denmark
RmlnaHRlck5vZGU6NTQ0Nw==,5447,emil-weber-meek-5447,Emil Weber Meek,Hulk,1988-08-20,180.0,74.5,40.0,Striker,Orthodox,Norway
RmlnaHRlck5vZGU6NTQ1,545,tito-ortiz-545,Tito Ortiz,Huntington Beach Bad Boy,1975-01-23,188.0,74.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NTQ2,546,todd-butler-546,Todd Butler,,,185.0,,,,,USA
RmlnaHRlck5vZGU6NTQ2MQ==,5461,mads-burnell-5461,Mads Burnell,,1994-03-06,175.3,69.0,,,,Denmark
RmlnaHRlck5vZGU6NTQ2Mw==,5463,mark-o-madsen-5463,Mark O. Madsen,The Olympian,1984-09-23,177.0,72.0,,Wrestler,Orthodox,Nykobing Falster
RmlnaHRlck5vZGU6NTQ3,547,todd-medina-547,Todd Medina,El Tiburon,1970-04-30,178.0,,,,,USA
RmlnaHRlck5vZGU6NTQ3MA==,5470,nicholas-musoke-5470,Nicholas Musoke,Nico,1986-04-05,183.0,75.0,39.0,Striker / BJJ Grappler,Orthodox,Sweden
RmlnaHRlck5vZGU6NTQ3MQ==,5471,nicolas-dalby-5471,Nicolas Dalby,Lokomotivo,1984-11-16,180.0,75.0,,Striker,Orthodox,Denmark
RmlnaHRlck5vZGU6NTQ4,548,tony-fryklund-548,Tony Fryklund,The Freak,1971-03-26,183.0,68.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NTQ4Mg==,5482,viktor-pesta-5482,Viktor Pesta,,1990-07-15,193.0,77.0,45.0,Striker / Wrestler,Orthodox,Czech Republic
RmlnaHRlck5vZGU6NTQ4NDY=,54846,ramon-taveras-54846,Ramon Taveras,The Savage,1994-01-09,170.2,70.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6NTQ5,549,tony-halme-549,Tony Halme,The Viking,1963-11-29,193.0,,,,,Finnland
RmlnaHRlck5vZGU6NTQw,540,teila-tuli-540,Teila Tuli,,1969-06-14,184.0,,,,,USA
RmlnaHRlck5vZGU6NTQx,541,thaddeus-luster-541,Thaddeus Luster,,,,,,,,United States
RmlnaHRlck5vZGU6NTQxNTk=,54159,andre-lima-54159,André Lima,Mascote,1999-02-04,169.0,67.5,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NTQxODc=,54187,terrence-mitchell-54187,Terrence Mitchell,Terr-Bear,1989-12-30,178.0,74.0,,Striker,Orthodox,"Anchorage, Alaska"
RmlnaHRlck5vZGU6NTQy,542,thomas-ramirez-542,Thomas Ramirez,,,185.0,,,,,Puerto Rico
RmlnaHRlck5vZGU6NTQyNw==,5427,abusupiyan-magomedov-5427,Abusupiyan Magomedov,Abus,1990-09-02,188.0,78.0,,Striker,Switch,Germany
RmlnaHRlck5vZGU6NTQz,543,tiki-ghosn-543,Tiki Ghosn,,1977-02-09,178.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NTQzNA==,5434,andreas-stahl-5434,Andreas Stahl,Real Steel,1988-05-20,183.0,73.0,,,,Sweden
RmlnaHRlck5vZGU6NTU0,554,trent-jenkins-554,Trent Jenkins,,,188.0,,,,,United States
RmlnaHRlck5vZGU6NTU0NTY=,55456,sharabutdin-magomedov-55456,Sharabutdin Magomedov,Shara Bullet,1994-05-16,188.0,73.0,,Striker,Orthodox,Russia
RmlnaHRlck5vZGU6NTU1,555,tsuyoshi-kosaka-555,Tsuyoshi Kosaka,TK,1970-03-06,180.0,,,,,Japan
RmlnaHRlck5vZGU6NTU2,556,tulio-palhares-556,Tulio Palhares,,,,,,,,Brazil
RmlnaHRlck5vZGU6NTU2NDc=,55647,kevin-jousset-55647,Kevin Jousset,Air,1993-05-02,188.0,75.0,,Striker / Judo,Orthodox,France
RmlnaHRlck5vZGU6NTU3,557,tyrone-roberts-557,Tyrone Roberts,Native Warrior,,175.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NTU3Ng==,5576,joachim-christensen-5576,Joachim Christensen,,1978-11-07,190.5,76.0,43.0,Striker / Bjj Grappler,Orthodox,Denmark
RmlnaHRlck5vZGU6NTU4,558,valeri-ignatov-558,Valeri Ignatov,,,,,,,,Bulgaria
RmlnaHRlck5vZGU6NTU5,559,wallid-ismail-559,Wallid Ismail,The Gracie's Killer,1964-02-22,170.0,,,,Orthodox,Brazil
RmlnaHRlck5vZGU6NTUw,550,tony-petarra-550,Tony Petarra,,1966-11-08,181.0,,,,,United States
RmlnaHRlck5vZGU6NTUwMTU=,55015,kaan-ofli-55015,Kaan Ofli,Genghis,1993-06-19,168.0,66.0,,,,"
Australia
"
RmlnaHRlck5vZGU6NTUx,551,townsend-saunders-551,Townsend Saunders,,1967-05-20,165.0,,,,,USA
RmlnaHRlck5vZGU6NTUy,552,tra-telligman-552,Tra Telligman,Trauma,1965-02-07,188.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6NTUyMjA=,55220,ryan-loder-55220,Ryan Loder,Man Of Steel,,188.0,76.0,,,,"
California
"
